index	wifi_id	ts	area	dwell_time
644	31469	1483241831	out	5895
661	31469	1483241941	in	5776
662	31469	1483241941	1f-c	50
663	31469	1483241941	1f	206
888	31469	1483242726	2f	137
889	31469	1483242735	2f-b	29
997	31469	1483243094	b1	4623
999	31469	1483243103	b1_only	559
1012	31469	1483243132	b1-b	324
1079	29991	1483243390	out	2700
1084	29991	1483243424	in	2621
1085	29991	1483243424	1f-e	228
1086	29991	1483243424	1f	228
1103	31469	1483243489	cafe	2338
1120	21215	1483243532	out	1313
1124	21215	1483243553	in	1247
1125	21215	1483243553	1f	1247
1155	21215	1483243621	1f-c	783
1167	29991	1483243697	b1	832
1199	29991	1483243846	2f	185
1210	29991	1483243882	2f-d	6
1291	21215	1483244072	2f	78
1293	21215	1483244086	2f-e	36
1337	29991	1483244218	b1_only	296
1380	29991	1483244316	b1-b	175
1467	21215	1483244534	1f-e	197
1480	29991	1483244599	1f	1446
1508	29991	1483244721	1f-e	85
1512	29991	1483244741	1f-d	1304
1585	29991	1483245075	1f-c	408
2094	31469	1483246958	cafe	744
2158	21215	1483247233	out	4
2165	44367	1483247240	out	2840
2181	44367	1483247277	in	2733
2182	44367	1483247277	b1	2665
2186	44367	1483247280	1f	2729
2187	44367	1483247281	1f-c	208
2189	44367	1483247282	1f-d	225
2200	44367	1483247292	1f-e	280
2287	44367	1483247509	b1_only	1636
2396	44367	1483247825	2f	270
2425	44367	1483247891	2f-e	46
2440	44367	1483247951	2f-d	5
2450	44367	1483247967	2f-c	35
2457	44367	1483247978	2f-b	60
2495	44367	1483248135	cafe	1006
2505	44367	1483248171	b1-b	748
2524	44367	1483248242	b1-c	574
2614	44367	1483248560	b1-a	508
2803	44367	1483249210	1f-e	784
2819	44367	1483249286	1f-c	723
2820	44367	1483249286	1f-d	723
2971	46496	1483250002	out	553
2984	46496	1483250048	in	507
2985	46496	1483250048	1f-d	18
2986	46496	1483250048	1f	507
3010	46496	1483250078	1f-e	70
3025	46496	1483250137	b1	316
3085	46496	1483250235	b1_only	217
3086	46496	1483250235	b1-a	217
3099	46496	1483250259	b1-b	123
3128	46496	1483250317	b1-c	11
3158	46496	1483250418	cafe	35
3322	47837	1483251175	out	1616
3329	47837	1483251199	in	721
3330	47837	1483251199	1f	721
3341	47837	1483251250	1f-c	665
3343	47837	1483251256	1f-d	659
3345	47837	1483251263	1f-e	640
3368	47837	1483251327	b1	439
3369	47837	1483251327	cafe	351
3374	47837	1483251333	b1_only	345
3375	47837	1483251333	b1-a	283
3383	47837	1483251344	b1-b	313
3437	47114	1483251505	out	230
3441	21653	1483251519	out	27
3469	47837	1483251623	b1-c	24
3479	47114	1483251701	1f	31
3480	47114	1483251701	in	34
3937	23713	1483253713	out	1064
3948	23713	1483253732	1f-c	3
3949	23713	1483253732	1f-d	1007
3950	23713	1483253732	1f	1008
3951	23713	1483253732	in	1008
3966	23713	1483253751	1f-e	29
4051	23713	1483253880	2f	82
4052	23713	1483253882	2f-e	24
4066	23713	1483253916	2f-d	5
4069	23713	1483253924	2f-c	19
4080	23713	1483253958	2f-a	4
4097	23713	1483253990	b1	651
4118	23713	1483254025	b1-a	467
4119	23713	1483254025	b1_only	616
4122	23713	1483254030	cafe	474
4131	23713	1483254063	b1-b	425
4137	23713	1483254071	b1-c	161
4293	23713	1483254564	1f-e	168
4304	23713	1483254586	1f-c	155
4986	45589	1483256786	out	698
5004	19278	1483256882	out	4
5055	45589	1483257063	in	397
5056	45589	1483257063	2f	37
5059	45589	1483257074	2f-e	9
5084	45589	1483257190	b1	151
5086	45589	1483257199	b1_only	132
5090	45589	1483257212	b1-a	26
5101	45589	1483257296	b1-c	7
5136	45589	1483257431	1f-e	2
5137	45589	1483257431	1f	29
5718	34346	1483259508	out	161
6818	7951	1483263036	out	424
6828	7951	1483263064	in	396
6829	7951	1483263074	1f	386
6835	7951	1483263098	2f	140
6836	7951	1483263098	2f-a	33
6837	7951	1483263098	2f-e	140
6849	7951	1483263161	2f-c	31
6883	7951	1483263317	b1_only	71
6884	7951	1483263317	b1	71
7007	34346	1483264041	out	1454
7018	34346	1483264059	1f	1157
7019	34346	1483264059	in	1162
7053	34346	1483264253	1f-c	86
7072	11698	1483264400	out	2688
7087	34346	1483264463	2f	86
7106	34346	1483264610	b1	401
7117	34346	1483264632	b1_only	373
7126	34346	1483264643	b1-b	177
7158	11698	1483264787	in	385
7159	11698	1483264787	1f	385
7160	11698	1483264793	1f-d	172
7161	11698	1483264793	1f-c	379
7176	34346	1483264890	b1-c	22
7195	11698	1483264956	1f-e	27
7214	34346	1483264998	cafe	11
7235	11698	1483265041	b1_only	94
7236	11698	1483265041	b1	95
7242	11698	1483265071	b1-c	10
7243	34346	1483265086	1f-e	12
7287	7951	1483265399	out	61
7379	11698	1483266054	in	106
7380	11698	1483266070	1f	64
7381	11698	1483266075	1f-e	29
7382	19278	1483266080	out	101
7697	34346	1483269004	out	3
8140	46221	1483278189	out	272
8262	10250	1483321070	out	3651
8282	10250	1483321236	in	3420
8283	10250	1483321236	1f	16
8341	10250	1483321742	2f-e	24
8342	10250	1483321742	2f	199
8409	10250	1483322159	1f-e	23
8410	10250	1483322159	1f	109
8435	10250	1483322327	b1_only	2231
8436	10250	1483322327	b1	2235
8440	10250	1483322333	b1-b	1018
8525	10250	1483323019	cafe	1537
8526	10250	1483323030	b1-a	194
8648	10250	1483324596	1f	60
8657	10250	1483324633	1f-d	16
8667	30608	1483324822	out	2712
8687	30608	1483325024	in	2510
8697	30608	1483325252	2f	201
8752	30608	1483326037	cafe	29
8753	30608	1483326037	b1	798
8772	30608	1483326153	b1_only	683
8790	47103	1483326251	out	125
8826	30608	1483326377	b1-b	189
8927	30608	1483326981	1f-f	39
8928	30608	1483326981	1f	553
8975	30608	1483327102	1f-c	396
9016	30608	1483327200	1f-d	334
9344	46221	1483328749	out	10
9415	27063	1483329077	out	538
10855	21289	1483334438	out	2231
10862	44781	1483334513	out	525
11591	38122	1483337559	out	679
11596	38122	1483337591	1f	633
11597	38122	1483337591	in	633
11603	38122	1483337640	1f-e	573
11609	38122	1483337668	1f-d	555
11612	38122	1483337677	b1	494
11628	38122	1483337710	1f-c	513
12109	8801	1483340192	out	1160
12310	45929	1483340796	out	720
13514	46221	1483344813	out	25
13731	35526	1483345557	out	204
13732	35526	1483345557	in	204
13733	35526	1483345557	1f	203
13734	35526	1483345557	1f-f	203
14463	4731	1483349016	out	2670
14471	4731	1483349066	in	1761
14472	4731	1483349066	1f	282
14477	4731	1483349083	1f-c	258
14480	4731	1483349102	1f-d	232
14499	4731	1483349247	1f-e	14
14508	4731	1483349371	b1	911
14510	4731	1483349377	cafe	704
14514	4731	1483349384	b1_only	888
14516	4731	1483349388	b1-a	883
14532	4731	1483349466	b1-b	722
14596	4731	1483350401	1f	424
14612	4731	1483350610	1f-e	27
14785	2659	1483352011	out	2569
14786	2659	1483352012	b1_only	1992
14787	2659	1483352012	b1-b	1722
14788	2659	1483352012	in	2443
14789	2659	1483352012	b1	1992
14790	2659	1483352012	cafe	1822
14791	2659	1483352021	b1-a	1982
14799	2659	1483352120	1f	105
14808	2659	1483352147	b1-c	82
15020	2659	1483354108	1f	347
15046	2659	1483354208	1f-d	246
15205	15076	1483356540	out	159
15493	49658	1483360328	out	617
15494	49658	1483360364	in	224
15495	49658	1483360371	1f	217
15496	49658	1483360374	1f-c	214
15498	49658	1483360383	1f-d	205
15499	49658	1483360400	b1	148
15503	49658	1483360494	1f-f	7
15505	49658	1483360514	1f-e	41
15532	49658	1483363681	out	425
15537	49658	1483365153	out	66
15540	49658	1483366111	out	32
15545	2288	1483399831	out	32
16757	28959	1483417371	out	85
17138	22068	1483420386	out	2
17192	28959	1483420765	out	1504
17201	28959	1483420801	in	1340
17202	28959	1483420802	1f	1339
17231	28959	1483420899	2f	592
17241	28959	1483420946	2f-d	18
17250	28959	1483420981	2f-e	16
17278	28959	1483421096	1f-e	476
17282	28959	1483421115	1f-f	824
17372	28959	1483421605	b1	453
17381	28959	1483421620	b1_only	438
17384	28959	1483421631	b1-b	122
17403	42173	1483421732	out	1828
17428	42173	1483421802	1f	1747
17429	42173	1483421802	in	1747
17431	42173	1483421810	1f-c	276
17445	42173	1483421919	1f-d	172
17454	28959	1483421954	1f-d	186
17457	28959	1483421954	1f-c	186
17488	42173	1483422095	1f-e	13
17498	42173	1483422137	b1	1392
17544	42173	1483422322	cafe	1035
17546	42173	1483422327	b1_only	1202
17547	42173	1483422327	b1-a	1005
17564	42173	1483422347	b1-b	577
17654	42173	1483422927	1f-c	617
17664	30879	1483422976	out	90
17701	22068	1483423152	out	297
17767	42173	1483423433	1f-d	110
17772	42173	1483423464	1f-e	43
17964	30879	1483424467	out	38
19034	19207	1483429970	out	672
19051	26286	1483430089	out	3834
19054	30879	1483430092	out	599
19058	19207	1483430107	in	504
19059	19207	1483430107	1f-d	504
19060	19207	1483430107	1f	504
19066	19207	1483430156	1f-c	454
19071	26286	1483430168	in	3715
19076	26286	1483430218	b1	3469
19077	19207	1483430219	1f-e	345
19086	26286	1483430240	cafe	3428
19091	19207	1483430261	1f-f	26
19101	19207	1483430320	b1	243
19102	19207	1483430321	2f	140
19103	19207	1483430328	2f-e	123
19104	19207	1483430335	2f-a	114
19107	19207	1483430350	2f-b	94
19108	19207	1483430350	2f-c	90
19109	19207	1483430351	2f-d	90
19320	26286	1483431828	b1_only	502
