visit_id	wifi_id	date	indices
v174	117	17171	31052;31057;31065;31095;31126
v186	127	17174	49478;49493;49498;49506;49546;49547;49553
v196	136	17283	796389;796394;796396;796399;796416;796481;797032
v218	146	17405	1616618;1616621;1616624;1616625;1616628;1616631;1616634
v230	161	17359	1322029;1322042
v251	172	17298	904927;904933
v331	230	17351	1258200;1258203;1258209;1258212;1258220;1258222;1258224;1258225;1258230;1258234
v388	269	17168	11228;11229;11382;11384
v389	269	17201	235725
v390	269	17292	873426;873437;873449;873450;873455;873459;873462;873474;873479
v391	269	17293	879590;879592
v392	269	17327	1098390;1098397
v393	269	17339	1175206;1175745
v394	269	17356	1302168
v395	269	17377	1442745;1442820
v396	269	17390	1527613;1527614;1527615;1527616;1527619;1527621;1527622;1527628;1527638;1527646;1527649;1527651;1527658;1527659;1527663;1527922;1527927;1527937;1527941;1527948;1527949
v397	269	17400	1591020;1591022;1591029;1591032;1591033
v809	543	17338	1168292;1168298
v810	543	17339	1171852;1171856;1171894;1171898;1171906;1171925;1171956;1171957
v855	581	17318	1039898;1040107;1040110;1040111;1040114;1040115;1040116
v1144	792	17351	1258516;1258522;1258529;1258534;1258535;1258551;1258563;1258567;1258570;1258576;1258579;1258580;1258583;1258585;1258601;1258602;1258603;1258604;1258694;1258698;1258762;1259181
v1165	813	17216	342321;342393
v1291	888	17208	284940;284945;284950;284952;284954;284958;284963
v1345	931	17278	765718;765721;765806
v1544	1052	17178	74145;74149;74151;74152;74153
v1584	1059	17211	305760;305770
v1613	1085	17229	433324
v1810	1217	17401	1594793;1594803;1594829;1594831;1594875;1594918;1594933;1594949;1594950
v1850	1253	17292	867233;867247
v1909	1307	17353	1274308;1274346;1274348;1274351;1274354;1274356;1274362;1274363;1274377;1274388;1274392;1274411
v1992	1385	17323	1073003;1073011;1073016;1073019
v1993	1385	17356	1299483
v1994	1385	17375	1431093;1431101;1431111;1431112;1431116;1431117;1431126;1431128;1431131;1431141;1431142;1431143;1431148
v2009	1398	17382	1478692;1478699;1478700;1478707;1478709;1478712
v2211	1554	17343	1205823;1206083;1206085;1206092;1206104;1206108;1206124;1206127;1206143
v2274	1603	17328	1099864;1099868;1099869;1099871;1099873;1100010;1100549
v2275	1603	17352	1265753;1265757;1265760;1265761;1265774;1265788;1265794;1265810;1265811;1265813;1265819;1265820;1265824;1265861;1265870;1265878;1265884;1265896
v2276	1603	17363	1348651
v2352	1662	17316	1028832;1028835
v2353	1663	17283	793149;793175
v2354	1663	17285	806529;806530;806532;806538;806548;806617;806635;806641
v2355	1663	17311	991345;991387;991399;991439;991441;991465;991469;991480;991483;991500;991703;991710;991713;991997;992016;992048;992080;992085;992405;992415;992424;992441;992466;992498
v2356	1663	17314	1010898;1010899;1010910
v2357	1663	17317	1033088;1033100;1033109;1033114;1033118;1033125;1033165;1033172;1033178;1033198;1033204
v2358	1663	17333	1128913
