index	wifi_id	ts	area	dwell_time
118	2413	1483236693	max	44
119	2413	1483236723	out	9
255	33401	1483238488	out	691
256	33401	1483238488	max	703
647	7111	1483243609	out	69
648	7111	1483243609	max	51
1089	17953	1483246715	out	574
1090	17953	1483246715	max	585
1091	17953	1483246715	in	22
1092	17953	1483246716	sensor7	14
1093	17953	1483246716	center	20
1094	17953	1483246731	ghi	6
1095	17953	1483246732	sensor5	4
1658	45510	1483249131	max	199
1665	45510	1483249200	out	130
1669	45510	1483249224	in	102
1683	45510	1483249264	out1	61
1763	40777	1483249739	max	57
1765	40777	1483249743	out	54
1915	2413	1483250404	max	16
2083	19406	1483251092	max	603
2086	19406	1483251106	out	5
2112	45510	1483251284	out	192
2113	45510	1483251284	max	192
2123	45510	1483251308	center	137
2125	45510	1483251308	in	137
2126	45510	1483251309	sensor16	36
2132	45510	1483251347	sensor18	60
2150	45510	1483251408	bcd	37
2151	45510	1483251410	out1	36
2204	15369	1483251592	max	2033
2206	15369	1483251598	out	194
2247	44839	1483251780	out	1314
2248	44839	1483251780	max	1361
2266	44839	1483251847	in	220
2267	44839	1483251847	indi-brand	66
2268	44839	1483251847	sensor19	48
2269	44839	1483251847	jk3	67
2270	44839	1483251847	indi-brand2	66
2278	44839	1483251896	sensor4	17
2279	44839	1483251896	jk2	18
2280	44839	1483251896	jk	18
2281	44839	1483251896	center	165
2288	44839	1483251914	sensor10	24
2296	44839	1483251939	sensor7	13
2297	44839	1483251939	ef	111
2300	44839	1483251952	sensor16	4
2301	44839	1483251952	ghi	108
2306	44839	1483251957	sensor15	3
2307	44839	1483251961	bcd	67
2308	44839	1483251961	sensor14	27
2319	44839	1483251988	sensor6	3
2320	44839	1483251992	sensor14	5
2321	44839	1483251998	sensor6	9
2326	44839	1483252008	sensor2	10
2328	44839	1483252018	sensor15	10
2331	44839	1483252028	sensor2	22
2342	44839	1483252051	sensor7	10
2567	19406	1483252866	max	280
2569	19406	1483252874	out	37
2884	22401	1483253762	max	75
2885	22401	1483253762	out	74
3062	15369	1483254464	max	311
3105	6903	1483254627	max	32
3106	6903	1483254627	out	31
3196	34530	1483254803	max	3
3301	22401	1483255128	max	1339
3305	22401	1483255149	out	1319
3438	15369	1483255541	max	1187
3456	34530	1483255570	out	10
3576	22401	1483256080	sensor19	13
3577	22401	1483256080	jk3	17
3578	22401	1483256080	indi-brand2	17
3579	22401	1483256080	indi-brand	17
3580	22401	1483256080	in	272
3581	22401	1483256094	out2	4
3583	22401	1483256098	sensor19	4
3584	22401	1483256098	center	212
3585	22401	1483256103	sensor9	8
3586	22401	1483256111	sensor9	37
3588	22401	1483256148	ef	161
3589	22401	1483256149	sensor2	7
3590	22401	1483256149	bcd	133
3592	22401	1483256157	sensor5	7
3593	22401	1483256164	sensor6	20
3594	22401	1483256184	sensor15	4
3595	22401	1483256184	ghi	21
3596	22401	1483256188	sensor14	7
3597	22401	1483256196	sensor2	8
3598	22401	1483256205	ent	77
3599	22401	1483256205	sensor14	77
3606	22401	1483256283	sensor13	27
3708	40713	1483256892	max	784
3835	22401	1483257521	max	101
3836	45510	1483257539	max	1047
3847	22401	1483257607	out	3
3944	10996	1483258048	max	77
4075	40980	1483258349	max	1945
4081	40980	1483258359	out	469
4082	40980	1483258360	in	232
4090	40980	1483258420	sensor7	61
4091	40980	1483258420	center	170
4106	40980	1483258482	jk3	4
4107	40980	1483258482	jk2	4
4108	40980	1483258482	jk	4
4109	40980	1483258483	sensor9	3
4111	40980	1483258487	sensor10	45
4116	40980	1483258532	bcd	58
4117	40980	1483258532	sensor5	5
4118	40980	1483258538	sensor14	11
4121	40980	1483258549	sensor5	41
4165	15369	1483258699	max	394
4173	15369	1483258734	out	351
4176	15369	1483258761	in	55
4183	15369	1483258782	out2	25
4425	40980	1483259637	indi-brand	125
4426	40980	1483259637	sensor19	27
4427	40980	1483259637	out	654
4428	40980	1483259637	jk3	125
4429	40980	1483259637	in	451
4435	40980	1483259665	sensor7	14
4436	40980	1483259665	ef	123
4437	40980	1483259665	center	423
4439	40980	1483259679	bcd	408
4440	40980	1483259679	sensor5	36
4443	40980	1483259716	sensor6	35
4459	40980	1483259751	sensor17	11
4464	40980	1483259763	sensor18	25
4476	40980	1483259788	sensor7	49
4488	40980	1483259838	ghi	106
4490	40980	1483259838	sensor14	33
4501	40980	1483259871	sensor6	73
4526	40980	1483259944	sensor14	101
4547	40980	1483260045	sensor12	42
4833	37738	1483261172	max	64
4868	40980	1483261251	max	3
5976	10946	1483265486	max	401
5980	10946	1483265506	out	342
6015	10946	1483265604	in	216
6016	10946	1483265604	sensor10	11
6017	10946	1483265604	jk3	158
6018	10946	1483265604	jk2	158
6019	10946	1483265604	jk	158
6020	10946	1483265604	center	216
6023	10946	1483265616	out1	47
6034	10946	1483265663	out2	13
6037	10946	1483265677	sensor16	2
6038	10946	1483265677	ghi	134
6039	10946	1483265679	sensor7	9
6040	10946	1483265679	ef	124
6041	10946	1483265688	indi-brand2	74
6042	10946	1483265688	indi-brand	74
6043	10946	1483265689	sensor4	12
6045	10946	1483265702	sensor17	20
6048	10946	1483265724	sensor17	5
6049	10946	1483265730	sensor18	32
6053	10946	1483265763	sensor19	17
6057	10946	1483265780	sensor15	2
6058	10946	1483265782	sensor14	11
6059	10946	1483265794	sensor5	9
6060	10946	1483265794	bcd	26
6063	10946	1483265803	sensor7	2
6066	10946	1483265805	sensor15	6
6067	10946	1483265811	sensor14	8
6089	47812	1483265946	max	396
6090	26338	1483265948	max	401
6091	26338	1483265961	out	379
6274	34510	1483267258	max	45
6376	4380	1483267876	max	155
6382	4380	1483267891	out	117
6388	4380	1483267911	ghi	2
6389	4380	1483267911	center	2
6390	4380	1483267911	in	79
6391	4380	1483267914	sensor15	11
6398	4380	1483267926	out1	15
6400	4380	1483267941	out2	45
6401	13210	1483267943	max	24
6403	13210	1483267943	out	23
6715	43214	1483269801	max	209
6718	43214	1483269811	out	199
6724	43214	1483269847	center	162
6725	43214	1483269847	in	163
6726	43214	1483269847	sensor16	32
6729	43214	1483269879	sensor19	9
6730	43214	1483269889	sensor9	26
6737	43214	1483269916	sensor2	5
6738	43214	1483269916	bcd	93
6739	43214	1483269922	sensor2	25
6748	43214	1483269947	sensor5	30
6757	43214	1483269978	sensor1	31
6780	35602	1483270242	max	9
6832	43214	1483270890	max	599
6876	28480	1483271057	max	173
6885	43214	1483271083	out	49
6886	43214	1483271092	in	7
6887	43214	1483271092	center	7
6888	43214	1483271093	ghi	3
6889	43214	1483271096	sensor15	3
6894	28480	1483271165	out	21
7058	15369	1483272290	max	649
7060	15369	1483272321	out	621
7063	15369	1483272349	in	192
7064	15369	1483272358	sensor15	6
7065	15369	1483272358	center	184
7067	15369	1483272367	out2	175
7112	28480	1483272650	max	233
7114	28480	1483272680	out	183
7115	28480	1483272731	sensor5	88
7116	28480	1483272731	in	96
7148	28480	1483272819	sensor19	8
7238	43214	1483273913	max	138
7239	43214	1483273913	out	61
7298	47639	1483274923	max	10
7299	47639	1483274923	out	10
7330	2413	1483275542	out	10
7332	2413	1483275544	max	11
7342	43214	1483275750	max	567
7343	43214	1483275770	out	546
7344	15369	1483275773	max	172
7351	15369	1483275885	out	69
7376	2413	1483277440	max	33
7377	2413	1483277463	out	9
8063	4760	1483328736	max	344
8064	4760	1483328739	out	342
8085	4760	1483328949	in	132
8086	4760	1483328949	center	131
