index	wifi_id	ts	area	dwell_time
24	45088	1483236022	out	356
243	42031	1483240496	out	1552
260	45088	1483240596	out	3183
324	42031	1483240927	in	1080
325	42031	1483240927	1f-d	923
326	42031	1483240927	1f	923
364	42031	1483241041	b1	967
405	24726	1483241186	out	4437
420	45088	1483241278	in	2151
421	45088	1483241278	1f	446
422	45088	1483241289	1f-d	188
428	45088	1483241305	1f-c	419
432	24726	1483241316	in	4122
433	24726	1483241316	1f-c	337
434	24726	1483241316	1f	385
462	24726	1483241428	1f-d	167
510	42031	1483241527	1f-c	312
559	24726	1483241810	b1	1688
560	24726	1483241811	b1_only	529
561	24726	1483241811	b1-a	4
562	42031	1483241811	1f-e	16
566	24726	1483241814	cafe	1598
575	24726	1483241834	b1-b	238
591	45088	1483241914	b1	1515
612	45088	1483242056	2f	117
613	45088	1483242056	2f-e	117
708	45088	1483242348	b1_only	859
709	45088	1483242349	b1-b	847
937	45088	1483243205	cafe	4
1076	24726	1483243747	2f	369
1077	24726	1483243747	2f-e	369
1133	24726	1483243941	2f-c	7
1323	24726	1483244431	b1	10
1437	24726	1483244801	1f-d	233
1438	24726	1483244801	1f	636
1478	24726	1483244978	1f-c	28
1805	26934	1483246465	out	669
2211	38470	1483247687	out	87
2702	45088	1483249614	out	285
2836	14317	1483250108	out	2088
2844	14317	1483250138	in	1971
2845	14317	1483250138	1f	500
2846	14317	1483250140	1f-d	86
2847	14317	1483250140	1f-c	30
2854	14317	1483250148	1f-e	49
2879	14317	1483250205	2f	446
2880	14317	1483250208	b1	1886
2909	14317	1483250255	2f-a	37
2915	14317	1483250261	2f-d	3
2920	14317	1483250266	2f-c	5
2923	14317	1483250272	2f-b	7
2941	14317	1483250314	b1_only	1773
2944	14317	1483250323	cafe	1733
2945	14317	1483250323	b1-a	580
2958	14317	1483250397	b1-b	341
2961	14317	1483250410	b1-c	3
3042	26934	1483250852	out	45
3094	14371	1483251108	out	217
3210	14317	1483251493	1f-d	610
3211	14317	1483251493	1f	616
3247	14317	1483251638	b1-b	387
3329	42031	1483251944	out	5
3339	14317	1483252002	b1-a	46
3356	14317	1483252093	1f-e	5
3833	6896	1483254076	out	383
3875	45925	1483254179	out	192
3888	45925	1483254207	in	152
3889	45925	1483254207	b1	115
3890	45925	1483254210	1f	149
3894	45925	1483254220	1f-d	133
3895	45925	1483254221	1f-c	129
3897	45925	1483254233	1f-e	67
4361	42031	1483255676	out	1078
4369	14371	1483255701	out	28
4383	42031	1483255744	1f	599
4384	42031	1483255744	in	599
4385	42031	1483255746	1f-c	594
4386	42031	1483255747	1f-d	596
4389	42031	1483255755	1f-e	583
4420	42031	1483255849	2f	3
4458	42031	1483255956	b1	248
4460	42031	1483255960	cafe	233
4463	42031	1483255968	b1_only	217
4470	42031	1483255996	b1-a	189
4471	42031	1483256001	b1-b	15
4641	9105	1483256687	out	1841
4658	9105	1483256754	1f-d	220
4659	9105	1483256754	1f	1606
4660	9105	1483256754	in	1606
4670	9105	1483256788	2f	1245
4707	9105	1483256990	1f-e	70
4747	9105	1483257090	b1	1237
