visit_id	wifi_id	date	indices
v41	64	17168	13186;13347
v112	150	17222	245014;245034;245085;245086;245088;245096;245133;245143;245148;245152;245155;245156;245193;245195;245197;245207;245238;245240
v212	270	17215	218778;218779;218784;218786;218847;218856;218859;218870;218871;218957;218961;218978;218979;218980;218993;218994
v213	270	17274	403370;403375;403376;403377
v311	389	17172	32329;32333;32342
v436	534	17197	134317;134330;134436;134533;134534
v450	546	17215	217627;217628;217630;217633;217634;217637
v451	546	17347	536805;536806
v607	759	17198	142182;142202;142323;142389;142390;142457;142593;142628;142707
v785	1000	17176	47623;47652;47661;47678;47700;47791;47793;47815
v790	1005	17337	518059;518151;518152;518212
v923	1193	17232	288777;288782
v924	1193	17236	305737;305761
v925	1193	17245	337407
v990	1275	17216	221953;221954;221966
v991	1275	17229	273513;273515;273523
v1036	1331	17205	175355;175368;175374;175385;175449;175480;175482;175483;175486;175637;175648
v1111	1436	17187	96146;96187
v1182	1529	17244	333470;333471;333475;333491
v1222	1572	17294	438960
v1223	1572	17296	440526;440563;440564
v1389	1784	17211	199961;199963;199967;199997;199998;199999;200018;200054;200061;200076;200095;200169
v1595	2051	17196	129478;129484;129492;129496;129541;129559;129563;129564;129690;129693;129695;129696;129703
v1602	2059	17288	427453;427454;427463;427464;427474
v1603	2059	17289	428214
v1640	2114	17214	212062;212136;212138;212165;212234;212236;212248;212285
v1811	2312	17208	187734;187735;187738;187742;187743;187747;187751;187759
v1935	2462	17266	388674
v1936	2462	17333	508302;508304
v1938	2466	17246	339315;339326;339328;339329;339348;339365;339375;339379
v1955	2484	17193	118322;118325;118364;118370
v1956	2484	17316	478184;478186;478224;478229;478265;478267;478279;478285;478304;478305
v2116	2674	17231	285005;285014;285018;285035;285042;285043;285068;285076
v2117	2674	17242	324564;324568;324571;324577
v2268	2881	17277	408539;408543
v2269	2881	17332	506415;506418;506419;506424;506428
v2284	2900	17186	88059;88061;88146;88185;88194;88221;88229;88360;88365;88394;88402;88538;88539;88570;88573
v2285	2900	17207	183645;183646;183647;183659;183693;183696;183699;183706;183708;183710;183711;183715;183747;183756;183764
v2387	3015	17230	278646;278648
v2388	3015	17277	409026;409028;409029
v2485	3131	17340	523448;523455;523463;523464;523499;523500;523501;523505;523506;523548
v2531	3182	17291	434765;434778
v2574	3223	17227	267826;267828;267843;267844;267905;267919
v2585	3232	17186	86646;86648;86896;86913;86928;86931;86969;87022;87025;87053;87150
v2593	3241	17200	149529;149531;149534;149535;149557;149559;149560
v2628	3284	17207	185859;185860;185936;185949;185956;185977;185978;185982;185985;185989
v2833	3542	17259	382700;382702;382703;382741;382774;382775;382797;382800;382845
v2958	3687	17212	206532;206537;206539;206540
v2977	3709	17233	289550;289552;289561;289567;289568;289569;289572;289578;289599;289600
v2978	3709	17256	370443;370445
v3006	3734	17233	290332;290333;290351;290378;290394;290417;290520;290525;290605
v3022	3749	17195	122574;122576;122579;122587;122589;122592;122593;122595
v3236	4018	17224	257248;257280;257285;257286;257296;257326;257368
v3239	4025	17301	448382
v3240	4025	17321	487135;487138;487139
v3336	4159	17211	200929;200931;200934;200945;200946;200947;200951;200971
v3402	4237	17205	176707;176711;176736;176744;176752;176756;176763
v3595	4479	17271	396359;396360;396368;396382
v3596	4479	17329	501387;501388;501391;501401;501404;501407;501408;501429;501434;501452;501453
v3674	4557	17215	215969;215976;215981;215983;216067;216071;216072;216074;216085
v3717	4613	17191	111851;111858;111877;111884;111903;111910;111915;111924;111979;111994;112000;112023;112032;112034;112035;112041;112044;112108;112109
v3761	4672	17323	490766;490767;490783;490794;490795;490798
v3770	4692	17207	184836;184837;184839;184851
v3880	4836	17341	524393;524394;524397;524399;524417;524419;524420;524422;525447;525450;525472;525473;525474
v4037	5021	17245	336028;336029;336046;336056
v4063	5052	17320	484975;484976;484980;485020;485026;485041;485048
v4065	5054	17213	209479;209516;209517;209521;209573
v4183	5179	17183	76098;76103;76136;76137;76140;76159;76166;76272;76414;76418;76433;76462
v4196	5192	17171	25516;25520;25523;25526
v4197	5192	17283	417707;417709;417710;417725;417726;417727;417732
v4308	5334	17230	279191;279194;279223;279232;279261;279282;279287;279291;279317;279326;279382;279384;279386;279392;279401
v4319	5348	17272	398380;398384;398398;398406;398407;398411
v4351	5389	17174	41295;41311;41312;41313;41314;41322;41369
v4379	5425	17186	89761;89776;89790;89832;89845;89852;89900
v4585	5657	17199	146321;146340;146391;146392;146465
v4665	5741	17192	115316
v4689	5775	17168	11624;11716;11838;11916;11962
v4988	6144	17202	160511;160514;160564;160565;160663;160668;160671
v5042	6206	17196	128914;128920;129065;129108;129156;129173;129174;129214;129253;129279;129623;130025;130403;130412
v5148	6326	17199	148145;148147;148153;148158
v5167	6343	17290	431579;431580
v5180	6357	17332	507000;507008;507009;507012;507013
v5181	6357	17342	527883;527884;527892;527911;527925;527934;527939;527953;528037;528039;528040;528063;528178;528179
v5212	6393	17179	60886;60887;60888;60890
v5322	6530	17255	365948;365949;365950;366320
v5337	6544	17252	358920;358925
v5489	6738	17168	9460;9465;9486;9614;9630;9647;9654;9696;9703;9710;9915;10307;11198;11225;11227;11241;11332
v5581	6837	17216	224267;224275;224326;224327;224484;224492
v5618	6896	17218	230062;230065;230066
v5619	6896	17263	386960
v5649	6937	17232	285975;285978
v5666	6957	17243	328827;328834
v5687	6986	17167	7542;7553;7555;7561;7612;7615
v5703	7004	17288	427302;427304;427305
v5756	7068	17224	256444;256450;256451;256463;256465;256467
v5813	7146	17173	34636;34668;34670;34929
v5850	7190	17278	409274;409276;409310;409311;409400
v5870	7211	17333	508323;508325;508328;508334
v5905	7259	17238	310582;310584;310907;310911;310928;310938;310959;310960;310961;311247;311248
v5914	7270	17167	6684;6739;6747;6780;6803;6833
