visit_id	revisit_interval	revisit_intention
v17		0
v92	186.01	1
v136		0
v158		0
v171	231.89	1
v232		0
v316	58.98	1
v371		0
v445	208.21	1
v446		0
v473		0
v593	305.07	1
v605	108.84	1
v695		0
v758		0
v790		0
v844	60.82	1
v848		0
v920		0
v975		0
v1048	110.01	1
v1114		0
v1220		0
v1353		0
v1449		0
v1466	252.94	1
v1529	46.86	1
v1755	115.92	1
v1773	346.07	1
v1796	53.09	1
v1860		0
v1915		0
v1916		0
v1945		0
v2020		0
v2145	213.3	1
v2178		0
v2205	353.21	1
v2259		0
v2338		0
v2370		0
v2424		0
v2484		0
v2495		0
v2510	201.57	1
v2683	175.74	1
v2726		0
v2747	72.8	1
v2802		0
v2819		0
v2886		0
v2897	87.92	1
v2960		0
v2974		0
v2977		0
v3072		0
v3087		0
v3100		0
v3119		0
v3127		0
v3219		0
v3222		0
v3260		0
v3307	316.33	1
v3407		0
v3656	236.2	1
v3700	285.82	1
v3709		0
v3785		0
v3928	221.83	1
v3934	344.84	1
v3981		0
v3989		0
v4008	68.94	1
v4065		0
v4085		0
v4160		0
v4303		0
v4304		0
v4307		0
v4491		0
v4522	60.05	1
v4594		0
v4653		0
v4696	73.16	1
v4707		0
v4790		0
v4859		0
v4873	218.82	1
v4976		0
v4980	174.11	1
v4983		0
v5039		0
v5081		0
v5108		0
v5128	186.13	1
v5145		0
v5151		0
v5311		0
v5312		0
v5338		0
v5460		0
v5498		0
v5598		0
v5618		0
v5657		0
v5849	157.86	1
v5861	310.93	1
v5887		0
v5977		0
v6083		0
v6097		0
v6222		0
v6225	286.89	1
v6232		0
v6274		0
v6289	117.83	1
v6361		0
v6380		0
v6471		0
v6503		0
v6506		0
v6512	227.93	1
v6578		0
v6629		0
v6769	13.99	1
v6821		0
v6906		0
v6918	31.17	1
v7109	345.81	1
v7251	174.66	1
v7319		0
v7330		0
v7377		0
v7421		0
v7428		0
v7469		0
v7475		0
v7569		0
v7570		0
v7580	44.0	1
v7633		0
v7701		0
v7757		0
v7794		0
v7834		0
v7907		0
v7908		0
v7921	16.92	1
v8020		0
v8068	239.86	1
v8299	81.86	1
v8300	144.82	1
v8421		0
v8447		0
v8455		0
v8496		0
v8588		0
v8611	294.71	1
v8668		0
v8672	22.0	1
v8686	68.9	1
v8823	101.98	1
v8839		0
v8845	259.97	1
v8859		0
v8946	57.02	1
v8975	68.96	1
v9012	93.13	1
v9101		0
v9123		0
v9167		0
v9193		0
v9195	306.05	1
v9371		0
v9405		0
v9438		0
v9489	71.12	1
v9515	105.9	1
v9574		0
v9687		0
v9707	82.96	1
v9865	31.86	1
v9901	52.88	1
v9906		0
v9922		0
v10026	146.97	1
v10044		0
v10087		0
v10154		0
v10271		0
v10285		0
v10291		0
v10294		0
v10311		0
v10501		0
v10598		0
v10649		0
v10675		0
v10679		0
v10704		0
v10776		0
v10860	25.07	1
v10937		0
v11063		0
v11125		0
v11154		0
v11179		0
v11211	163.99	1
v11264	37.13	1
v11403		0
v11571		0
v11678		0
v11693		0
v11791		0
v11794		0
v11899		0
v11979	27.01	1
v12035		0
v12075		0
v12127		0
v12246		0
v12266	40.75	1
v12325		0
v12379	41.88	1
v12461		0
v12566		0
v12620		0
v12683		0
v12759	32.17	1
v12773		0
v12868	33.84	1
v12942		0
v13103		0
v13265		0
v13341		0
v13367	11.97	1
v13410	81.05	1
v13485		0
v13490	82.87	1
v13495		0
v13705		0
v13716	19.96	1
v13821		0
v13855	15.58	1
v14060		0
v14078		0
v14109		0
v14323		0
v14454		0
v14463		0
v14472		0
v14488		0
v14537		0
v14580		0
v14641		0
v14658		0
v14667		0
v14755	237.97	1
v14764		0
v14774		0
v14847		0
v14856		0
v14883		0
v14900		0
v14918		0
v15009	40.83	1
v15066		0
v15137		0
v15151		0
v15173		0
v15215		0
v15260		0
v15340		0
v15414		0
v15437		0
v15466		0
v15601		0
v15638		0
v15677		0
v15682	193.08	1
v15715		0
v15827		0
v15843		0
v15924		0
v15974		0
v16128		0
v16134	228.99	1
v16149		0
v16191		0
v16256		0
v16263	54.26	1
v16360		0
v16444		0
v16494		0
v16496	50.29	1
v16562		0
v16716		0
v16869		0
v16965		0
v16970		0
v16999		0
v17043		0
v17160		0
v17194		0
v17247		0
v17434		0
v17486	7.0	1
v17520		0
v17544		0
v17566		0
v17886		0
v17929		0
v17936	25.88	1
v17944	236.15	1
v18041		0
v18222		0
v18272		0
v18273	181.0	1
v18304	304.04	1
v18310		0
v18463		0
v18554		0
v18588		0
v18589		0
v18608		0
v18624	22.02	1
v18710		0
v18797		0
v18798	118.95	1
v18990		0
v19060		0
