visit_id	wifi_id	date	indices
v9	9	17295	781831;781870;781894;781903;781909;781911;781937;781957;781974;781992;782005;782028;782050;782087;782089
v28	29	17187	50577;50588;50593;50604;50610;50617;50619;50620;50623;50626
v35	37	17226	328715
v38	40	17361	1261534
v46	46	17190	73971;74009;74011;74014
v47	46	17228	337298;337307;337318;337329;337332;337336
v48	46	17262	554689;554700
v49	46	17302	825341;825350;825352;825354;825355;825365;825377;825396;825399;825405;825421;825425
v50	46	17363	1281068
v83	80	17359	1235856;1235890;1235943;1235981;1236028;1236053
v85	82	17213	241902;241907
v94	93	17335	1077271;1077274;1077277;1077280
v98	96	17343	1094103;1094129;1094130;1094141;1094149;1094150
v128	129	17363	1278061
v134	134	17307	868091;868097
v135	134	17334	1062696
v145	150	17183	26682;26691;26694;26696;26709;26717;26726;26752;26760;26796;26811;26812;26870;26885
v146	150	17185	41232;41707
v147	150	17226	329517;329532;329543
v157	162	17190	71728;71730;71731;71734;71736;71741;71745;71747;71751;71754;71756;71757;71763;71764;71766;71768;71770;71774;71782;71783;71784;71786;71787;71792;71793;71794;71795;71796;71797;71799;71800
v189	201	17237	398230
v206	225	17214	245759;245765;245767;245814;245841;245882
v271	300	17378	1411719;1411758;1411766;1411777;1411789;1411819;1411868;1411922;1411928
v288	318	17225	322903
v289	318	17366	1304763;1304856
v290	319	17277	650264;650324;650842;650970
v295	325	17259	541642;541672;541707;541733;541798;541806;541810
v329	366	17334	1069039
v330	366	17405	1599209;1599211;1599212;1599213;1599215;1599218;1599219;1599222;1599225;1599227;1599228;1599229;1599230;1599236;1599240;1599241;1599242;1599243;1599244;1599245;1599246
v350	398	17312	898807;898819;898823;898828
v352	400	17331	1034568;1034612;1034695;1034698;1034728;1034745;1034753;1034758;1034920;1034982;1035013;1035053;1035108;1035111;1035211;1035218;1035332;1035363;1035366;1035367
v369	413	17400	1567539;1567572;1567585;1567602;1567605;1567608;1567647;1567650;1567671
v398	444	17376	1397013
v400	449	17221	293081;293084
v415	466	17249	468171;468183;468184;468185;468189;468192;468200;468202;468205;468206;468207;468208;468267;468278;468291;468294;468296;468297;468300;468301;468305;468307;468308;468312;468313;468323;468324;468330;468333;468335;468338;468339;468343;468345;468347;468350;468359;468364;468366;468367;468375;468394;468445;468561;468592;468612;468614
v419	472	17301	819022;819023
v420	472	17325	988143;988145;988146;988150
v439	496	17345	1111292;1111294;1111309;1111328;1111343;1111351;1111404;1111405;1111418
v446	510	17204	176285;176295;176314;176318;176319;176351;176370
v447	511	17363	1282271;1282289
v470	541	17249	474015;474066;474072
v481	553	17385	1475672;1475714;1475716;1475793;1475805
v486	558	17187	50797;50886
v501	577	17382	1450540;1450552;1450592
v521	599	17190	72670;72675;72676;72731;72737;72751;72764;72765;72766;72768;72772;72778;72798;72803;72806;72808;72819;72860;72874;72875
v537	621	17192	91571;91621;91630;91636;91638;91651;91685;91724;91744;91808;91813;91818;91819;91830;91832
v538	621	17201	160769;160782;160811;160816;160821
v539	621	17376	1393725;1393767;1393825;1393832
v549	638	17304	838478
v550	638	17311	891966;892064;892068;892071;892079;892080
v563	658	17211	229815;229836;229863;229870;229871;229876;229893;229926;229943;229955
v565	664	17267	592866;592904;592919;592948;592956;592958;592960;592972
v579	680	17407	1613257;1613291;1613293;1613297;1613301
v589	692	17404	1596123;1596197;1596263
v590	693	17412	1645506;1645542
v595	699	17213	241927
v604	709	17242	422019;422026;422036;422089;422091;422094
v609	714	17307	864578;864717;864763;864820
v614	717	17203	170332;170334;170337;170339;170344;170356;170357;170383;170384;170387;170393;170436;170466;170467;170468;170469;170470
v621	725	17305	846857;846860;846861;846863;846874;846876;846877
v648	753	17192	90187;90190;90197;90229;90256;90275
v665	769	17384	1466976;1466998;1467064
v667	771	17189	66190;66338;66352;66357
v668	771	17336	1083359;1083368;1083376;1083380;1083408;1083409;1083410;1083413;1083443
v669	771	17344	1102599;1102600;1102601
