visit_id	revisit_interval	revisit_intention
v156		0
v386		0
v391		0
v490	225.84	1
v540		0
v560		0
v611		0
v642		0
v669		0
v678		0
v745		0
v755		0
v936		0
v966		0
v981	139.11	1
v1055		0
v1060		0
v1093		0
v1105	112.89	1
v1238	193.09	1
v1485		0
v1550	32.99	1
v1590		0
v1591	166.01	1
v1697		0
v1708	97.88	1
v1723		0
v1883		0
v2050		0
v2093		0
v2214		0
v2295		0
v2373		0
v2491		0
v2562		0
v2767		0
v2832	156.93	1
v2893		0
v3139	114.82	1
v3215		0
v3271		0
v3341		0
v3355		0
v3389	160.7	1
v3481	142.13	1
v3590		0
v3651	93.08	1
v3700		0
v3849	128.16	1
v3981		0
v4005		0
v4021	131.13	1
v4141		0
v4208		0
v4227		0
v4247	154.74	1
v4349		0
v4350		0
v4514		0
v4673		0
v4776		0
v4901		0
v4907	80.85	1
v4932		0
v4974		0
v5016		0
v5368	144.86	1
v5372		0
v5375		0
v5387		0
v5494	173.92	1
v5523		0
v5558		0
v5561		0
v6007	131.06	1
v6087		0
v6308	97.9	1
v6338	102.0	1
v6348	107.69	1
v6456	111.73	1
v6496	138.26	1
v6580	39.98	1
v6789		0
v6829	89.74	1
v7031		0
v7042	119.18	1
v7085	223.09	1
v7112	77.06	1
v7125		0
v7155		0
v7268		0
v7283		0
v7321	144.02	1
v7467	55.59	1
v7499		0
v7554		0
v7654		0
v7715		0
v7831		0
v7975	183.88	1
v8090		0
v8181		0
v8217		0
v8276		0
v8458	106.03	1
v8465		0
v8490		0
v8513		0
v8599		0
v8608		0
v8666		0
v8704	63.07	1
v8851		0
v9009		0
v9012	25.85	1
v9154		0
v9255		0
v9351		0
v9389		0
v9397	105.69	1
v9437	71.09	1
v9519		0
v9652		0
v9671		0
v9714		0
v9743		0
v9875		0
v9993	98.89	1
v10211		0
v10216		0
v10262	202.03	1
v10264	63.97	1
v10296		0
v10422		0
v10435		0
v10453		0
v10581	17.95	1
v10642		0
v10684		0
v10688		0
v10703		0
v10794		0
v10910		0
v10940		0
v11171		0
v11184		0
v11217		0
v11262		0
v11280	272.91	1
v11440		0
v11661		0
v11692		0
v11746		0
v11833		0
v11893		0
v11935		0
v12000		0
v12005		0
v12013		0
v12111		0
v12130		0
v12202		0
v12203	225.88	1
v12227		0
v12459		0
v12477		0
v12489		0
v12553	91.0	1
v12608		0
v12675	62.95	1
v12723		0
v12808		0
v13053		0
v13083		0
v13129		0
v13303	107.12	1
v13425		0
v13566		0
v13610		0
v13659		0
v13736		0
v14104		0
v14150		0
v14227		0
v14343		0
v14444		0
v14475		0
v14518	28.92	1
v14547		0
v14579		0
v14597		0
v14617		0
v14763	124.96	1
v15086		0
v15118		0
v15149		0
v15191		0
v15510		0
v15617	111.03	1
v15633		0
v15645		0
v15725	88.07	1
v15743		0
v15892	70.7	1
v16001		0
v16084		0
v16138	1.08	1
v16158		0
v16207	88.78	1
v16237	127.85	1
v16242		0
v16303		0
v16540		0
v16547		0
v16552		0
v16573		0
v16616		0
v16645	146.03	1
v16747		0
v16799		0
v16803		0
v17025		0
v17069		0
v17073		0
v17102		0
v17623	86.08	1
v17695		0
v17983	69.85	1
v17991	10.98	1
v18022		0
v18140		0
v18231		0
v18347		0
v18485		0
v18517		0
v18567		0
v18668		0
v18752		0
v18900		0
v18903		0
v18930		0
v19049		0
v19056	21.01	1
v19181		0
v19189	63.17	1
v19294		0
v19612		0
v19646		0
v19762		0
v19845		0
v19846		0
v19968		0
v19989		0
v20012		0
v20017		0
v20034		0
v20111		0
v20174		0
v20201		0
v20218	42.85	1
v20230		0
v20267		0
v20745		0
v20769		0
v20772		0
v20828		0
v21067		0
v21112		0
v21181	46.11	1
v21182		0
v21366		0
v21575		0
v21717		0
v21742	109.08	1
v21810		0
v21813		0
v21848		0
v21901		0
v21973		0
v22098		0
v22168	117.76	1
v22214		0
v22223	17.79	1
v22326		0
v22561		0
v22634		0
v22724	59.13	1
v22770		0
v22823		0
v22838		0
v22859		0
v22895		0
v22954	86.98	1
v23018		0
v23064		0
v23069		0
v23082	14.08	1
v23211		0
v23398		0
v23656		0
v23665		0
v23738		0
v23835		0
v24000	137.92	1
v24140		0
v24180		0
v24260		0
v24278		0
v24334		0
v24337	129.3	1
v24406	128.76	1
v24758		0
v24870		0
v25139		0
v25190		0
v25282		0
v25399	77.2	1
v25542		0
v25571		0
v25584		0
v25689		0
v25697	62.16	1
v25700		0
v25702		0
v25756		0
v25910		0
v25941		0
v26046		0
v26105		0
v26122	145.18	1
v26226		0
v26321		0
v26437		0
v26462		0
v26566		0
v26586		0
v26792		0
v26794		0
v27000		0
v27162		0
v27172		0
v27192		0
v27228		0
v27261	129.82	1
v27558		0
v27715	73.05	1
v27756		0
v27896		0
v28067		0
v28101		0
v28121	25.08	1
v28198	116.14	1
v28204	62.1	1
v28265		0
v28485		0
v28526		0
v28555		0
v28836		0
v29015		0
v29019		0
v29144	154.99	1
v29253		0
v29265		0
v29327		0
v29360		0
v29416	137.92	1
v29586		0
v29595		0
v29757		0
v29869		0
v29898	134.17	1
v29955		0
v30108	132.71	1
v30277		0
v30360		0
v30366		0
v30383		0
v30447		0
v30562		0
v30610		0
v30722	36.0	1
v30862		0
v30890		0
v30895		0
v30916		0
v30928		0
v30998		0
v31007		0
v31035	119.0	1
v31100		0
v31138		0
v31351		0
v31374		0
v31381		0
v31660		0
v31986		0
v32007		0
v32046		0
v32109		0
v32137	198.97	1
v32178		0
v32276		0
v32278		0
v32419		0
v32440	189.04	1
v32441		0
v32481		0
v32516		0
v32557		0
v32670	69.17	1
v32724		0
v32829		0
v33080	133.03	1
v33117		0
v33186		0
v33231		0
v33260		0
v33267	28.94	1
v33271		0
v33302		0
v33351		0
v33361		0
v33434		0
v33504		0
v33617	75.01	1
v33781	192.82	1
v33802	218.26	1
v33843		0
v33865	14.97	1
v33940		0
v34089		0
v34115		0
v34226		0
v34267		0
v34321		0
v34418		0
v34447	168.32	1
v34597		0
v34633		0
v34680	188.07	1
v34786		0
v34882		0
v34956		0
v35024		0
v35062		0
v35075	30.69	1
v35104		0
v35234		0
v35269	49.0	1
v35323	147.91	1
v35339	14.11	1
v35556		0
v35707		0
v35731		0
v35745		0
v35769		0
v35818		0
v36005		0
v36085	14.01	1
v36165		0
v36171		0
v36509	62.84	1
v36546		0
v36588		0
v36625		0
v36646		0
v36719	172.39	1
v36763		0
v36782		0
v36860	20.23	1
v36899	16.08	1
v36987		0
v37001	23.87	1
v37057		0
v37061	78.95	1
v37063		0
v37166		0
v37315		0
v37350		0
v37376	33.79	1
v37386		0
v37545		0
v37546		0
v37711		0
v37739		0
v37763		0
v37901		0
v37936	36.15	1
v37968	167.96	1
v38048		0
v38104		0
v38173		0
v38185	117.14	1
v38192	61.14	1
v38235	53.99	1
v38237		0
v38287		0
v38369		0
v38570		0
v38579		0
v38622		0
v38830		0
v39108	38.01	1
v39110		0
v39166		0
v39201		0
v39360	137.99	1
v39399		0
v39598		0
v39643		0
v39653		0
v39656		0
v39783		0
v39991	0.71	1
v40148		0
v40265		0
v40448		0
v40487		0
v40535		0
v40584		0
v40660		0
v40675		0
v40683		0
v40781		0
v41006		0
v41056		0
v41162		0
v41169		0
v41415	175.14	1
v41447		0
v41464		0
v41576		0
v41586		0
v41627		0
v41633		0
v41639	123.92	1
v41870	47.85	1
v41930		0
v41942		0
v41952		0
v42070		0
v42141		0
v42181	107.8	1
v42273		0
v42286		0
v42328		0
v42417		0
v42590		0
v42609		0
v42616		0
v42720		0
v42752	225.15	1
v42798		0
v42845		0
v42919	161.96	1
v42920		0
v43027		0
v43043		0
v43056	20.91	1
v43132		0
v43229		0
v43352		0
v43384		0
v43485		0
v43598		0
v43634		0
v43677		0
v43712		0
v43745		0
v43747		0
v43813		0
v43817		0
v43851		0
v43895		0
v43901		0
v43943		0
v44075		0
v44142	53.99	1
v44230	155.35	1
v44238		0
v44369		0
v44443		0
v44560	13.04	1
v44657		0
v44784		0
v44882		0
v44931		0
v45076	123.81	1
v45085		0
v45173		0
v45665		0
v45685		0
v46069	99.2	1
v46124		0
v46130		0
v46229		0
v46413		0
v46614		0
v46818		0
v46845		0
v46856		0
v46867	178.06	1
v46966	144.02	1
v47054		0
v47262		0
v47347		0
v47392	173.92	1
v47415		0
v47436		0
v47455		0
v47490		0
v47494		0
v47560		0
v47575		0
v47593		0
v47596	69.25	1
v47623		0
v47655		0
v47691	103.76	1
v47698		0
v47790	50.93	1
v47936		0
v47949		0
v47951		0
v48008		0
v48011		0
v48032		0
v48347	149.95	1
v48362		0
v48563		0
v48853		0
v48875		0
v49089		0
v49150		0
v49283		0
v49392		0
v49400		0
v49538		0
v49562		0
v49659		0
v49812		0
v49862		0
v49885		0
v49999	83.36	1
v50032		0
v50061		0
v50096		0
v50133		0
v50442		0
v50499		0
v50501		0
v50758		0
