index	wifi_id	ts	area	dwell_time
15	8979	1483232481	out	13198
16	8979	1483232482	max	13197
26	8979	1483233359	in	556
327	8979	1483239002	sensor5	121
328	8979	1483239002	in	121
474	9658	1483240273	max	227
475	9658	1483240281	out	20
642	9658	1483242159	max	74
644	9658	1483242170	out	63
897	9658	1483244533	max	87
907	9658	1483244572	out	47
1011	34531	1483245068	max	713
1012	34531	1483245068	out	714
1131	9658	1483245640	max	33
1132	9658	1483245653	out	19
2766	36471	1483252679	max	1544
2767	36471	1483252689	out	1410
2773	36471	1483252735	indi-brand	22
2774	36471	1483252735	indi-brand2	22
2775	36471	1483252735	jk3	22
2776	36471	1483252735	in	108
2777	36471	1483252735	sensor19	22
2785	36471	1483252757	sensor19	66
2807	36471	1483252823	sensor5	19
2808	36471	1483252823	center	19
2809	36471	1483252823	bcd	19
3149	36471	1483254033	in	13
3208	19945	1483254275	max	630
3482	49030	1483254824	max	121
3483	49030	1483254824	out	81
3724	36471	1483255417	max	24
3961	19945	1483256282	in	383
3962	19945	1483256282	max	516
3963	19945	1483256282	out	516
3964	19945	1483256283	sensor5	382
3965	19945	1483256283	center	382
4194	28995	1483257683	max	275
4210	28995	1483257842	out	59
4306	9751	1483258120	max	74
4316	9751	1483258128	out	75
4979	35968	1483259409	max	1049
5125	37982	1483259821	max	49
5204	35968	1483260057	out	401
5217	35968	1483260081	in	376
5218	35968	1483260082	out2	36
5233	35968	1483260119	center	279
5234	35968	1483260119	bcd	98
5235	35968	1483260119	sensor14	97
5236	35968	1483260119	ghi	158
5251	35968	1483260217	sensor6	60
5255	35968	1483260277	sensor15	121
5565	28995	1483261397	max	155
5568	28995	1483261414	out	124
5610	49030	1483261579	max	19
5614	1701	1483261588	max	20
5792	31953	1483262479	max	611
5834	31953	1483262564	out	196
5835	18225	1483262573	max	45
5843	18225	1483262596	out	15
5844	31953	1483262597	in	116
5846	31953	1483262597	sensor17	36
5849	18225	1483262599	jk3	12
5850	18225	1483262599	in	12
5851	18225	1483262600	sensor19	11
5853	31953	1483262634	sensor5	65
5854	31953	1483262634	center	76
5868	31953	1483262699	sensor16	5
5869	31953	1483262699	ghi	10
5874	31953	1483262705	sensor7	5
5900	19945	1483262898	max	1648
5914	19945	1483263003	out	139
6111	19945	1483263909	out	636
6125	31953	1483263981	max	656
6140	9658	1483264040	max	44
6189	1701	1483264342	max	192
6193	1701	1483264383	out	146
6196	1701	1483264417	in	74
6201	1701	1483264418	out2	3
6202	1701	1483264422	sensor17	20
6203	1701	1483264442	out2	9
6204	1701	1483264451	out1	34
6206	1701	1483264486	out1	5
6413	1701	1483265483	max	121
6416	1701	1483265500	out	99
6419	1701	1483265527	in	66
6421	1701	1483265529	center	65
6422	1701	1483265529	ghi	13
6423	1701	1483265529	sensor15	6
6424	1701	1483265535	sensor15	7
6430	1701	1483265543	sensor7	2
6433	1701	1483265547	sensor19	11
6434	1701	1483265547	jk3	46
6445	1701	1483265558	out2	30
6449	1701	1483265589	sensor11	4
6472	9658	1483265745	max	76
6931	9658	1483268143	max	46
6946	9658	1483268183	out	5
7546	41327	1483271766	max	28
7635	42932	1483272476	max	52
7636	42932	1483272503	out	25
8000	8979	1483319030	out	951
8001	8979	1483319030	max	952
8098	36271	1483321817	max	13
8137	19871	1483322582	max	38
8149	29159	1483322817	max	529
8150	29159	1483322817	out	381
8152	29159	1483322844	in	227
8153	29159	1483322853	center	123
8154	29159	1483322853	ghi	113
8155	29159	1483322853	sensor16	3
8156	29159	1483322856	sensor16	14
8157	29159	1483322871	indi-brand2	77
8158	29159	1483322871	sensor18	9
8159	29159	1483322871	jk3	77
8160	29159	1483322871	indi-brand	77
8161	29159	1483322871	jk2	9
8162	29159	1483322883	sensor17	3
8163	29159	1483322887	sensor8	2
8164	29159	1483322887	ef	89
8165	29159	1483322889	sensor7	15
8166	29159	1483322905	sensor14	6
8167	29159	1483322912	bcd	36
8168	29159	1483322913	sensor6	25
8169	29159	1483322938	sensor5	10
8170	29159	1483322948	sensor5	17
8171	29159	1483322966	sensor14	10
8172	29159	1483322976	sensor8	20
8173	29159	1483322997	out2	10
8243	8979	1483323582	max	529
8244	42089	1483323590	max	24
8347	14398	1483325803	max	66
8349	14398	1483325824	out	31
8383	8964	1483326186	max	21
8422	12454	1483326725	max	76
8423	12454	1483326738	out	53
8489	33547	1483327408	max	19
8558	16000	1483327955	max	5
8753	36271	1483329454	max	23
8870	8979	1483330064	max	717
8871	8979	1483330064	out	717
8905	9658	1483330415	max	22
8906	9658	1483330415	out	22
9221	19871	1483332116	max	955
9222	19871	1483332116	out	893
9239	1574	1483332162	max	51
9242	1574	1483332171	out	19
9313	18225	1483332422	max	39
9380	15971	1483333114	max	44
9445	8979	1483333540	out	236
9446	8979	1483333540	max	237
9638	29159	1483335315	max	164
9653	8301	1483335522	max	247
9883	45640	1483336890	max	124
9884	45640	1483336890	out	109
10016	9751	1483337705	max	52
10067	8979	1483337979	max	2
10079	42089	1483338064	max	15
10644	15971	1483340961	max	76
10993	7319	1483343259	max	4
11065	42263	1483343898	max	216
11083	31526	1483343995	max	1163
11124	31526	1483344138	out	1008
11132	31526	1483344227	center	412
11133	31526	1483344227	ghi	412
11134	31526	1483344227	sensor15	412
11135	31526	1483344227	in	427
11152	9658	1483344360	max	18
11153	9658	1483344360	out	18
11204	31526	1483344640	sensor16	3
11206	31526	1483344643	indi-brand	11
11207	31526	1483344643	indi-brand2	11
11208	31526	1483344643	sensor19	11
11209	31526	1483344643	jk3	11
11405	49030	1483345606	max	36
11406	49030	1483345610	out	36
11488	29307	1483346020	max	115
11492	29307	1483346041	out	92
11570	42089	1483346464	max	78
11574	42089	1483346497	out	45
11575	42089	1483346507	in	8
11631	9658	1483346784	max	60
11638	9658	1483346840	out	4
11795	49030	1483347329	out	37
11807	49030	1483347365	max	10
11906	15971	1483347681	out	11
11909	15971	1483347689	max	35
12080	9658	1483348359	max	65
12081	9658	1483348360	out	37
12867	29159	1483352850	max	153
12921	9751	1483353243	max	7
13282	9179	1483355703	max	550
13286	9179	1483355732	out	520
13287	9179	1483355733	ent	112
13288	9179	1483355733	bcd	194
13289	9179	1483355733	center	335
13290	9179	1483355733	in	335
13291	9179	1483355733	sensor5	35
13294	9179	1483355769	ef	300
