visit_id	wifi_id	date	indices
v12	21	17198	227291;227330;227383;227606;227653;227660;227670;227673;227678;227681;227682;227693;228075;228076;228749;228809;228812;228813
v33	52	17215	361845;361849
v49	86	17221	417938;417941
v50	86	17223	439168;439249
v95	125	17214	359990;359992;360122;360129;360142;360147;360159;360252;360304;360367;360388;360393
v104	147	17206	287560;287561
v105	148	17214	353555;353559;353599;353614;353843;353914;354044;354068;354140;354233;354291;354324;354361;354449
v112	158	17202	253118;254558;254595;254596;254656;254657;254658;254678;254679;254682;254689;254690;254692;254695;254701;254724;255634;255642;255643;255649;255656;255666;255677;255678;255694;255695;255784;255790;255795;255892;255990;255991;255992;255993;255994;255999;256199;256200
v147	223	17195	210286;210299;210370;210385;210463;210465
v192	301	17167	3377;3380;3389;3397;3411;3416;3425;3632;3639;3664;3781;3783;3803;3805;3806;3807;3810;3812;3861;3885;3896;3899;3900;3997;4002;4003;4007;4015;4023;4026;4082;4086;4096;4132;4149;4150;4154;4155;4244;4268
v193	301	17212	337668;337669;337670;337676;337677;337701;337704;337774;337779;337866;337867;337868;337869;337870;337880;337881;337889;337890;337891;337894;337903;337915;337945;337951;337953;337954;337955;337957;337958;338049;338065;338077;338079
v203	323	17221	423285;423402;423409;423410;423448;423577;423646
v210	344	17220	408906;408915;408916;408919;408922;408971;408982
v252	427	17205	276237;276239;276241;276242;276247
v253	427	17218	396766;396844;396862;396885;396891;397012;397050;397052
v283	461	17204	273671;273686;273701;273718;273730;273847;273855;273858;273870
v284	461	17205	280198;280436;280441;280455;280456;280459;280480;280538;280640;280678;280691;280790;281045;281086;281135;282097;282109;282144
v291	474	17182	137961;137965;137968;137969;138001;138005;138006;138020;138023;138030;138031;138054;138070;138132;138140;138141;138154
v299	490	17173	51803;51805;51807;51811;51825;51833;51834;51839
v309	508	17181	128629;128630;128739;128745;128755
v327	529	17172	43901;43992;43993;43998;43999;44011;44012;44013;44014;44016;44017;44018;44054;44082;44084
v339	542	17169	22053;22055;22069;22084;22086;22105;22113;22117;22120;22125;22131;22132;22143;22147;22160;22173;22339;22347;22350;22353;22354
v340	542	17173	53751;53763;53766;53775;53777;53784;53792;53814
v347	554	17181	130690;130712;130748;130751;130754;130768;130770;130789;130815;130917
v351	572	17193	198005;198006;198008;198009;198010;198011;198012;198013;198014;198017;198018;198019;198042
v371	601	17201	248327;248328;248331;248332;248334;248336;248342
v375	608	17200	239402;239443;239491;239493;239564;239569;239619
v401	643	17176	85953;85965;85967;85970;85981;85985;85989;86028;86061;86072;86077;86081;86132;86148;86237;86261;86263;86307;86353;86360;86385;86387
v402	643	17220	413812;413840;413915;413921;413962
v410	653	17227	475407;475414;475418;475436;476145;476317;476320;476352
v418	661	17202	258605;258606;258609;258612;258616;258649
v419	661	17216	373493;373499;373550;373687;373773;373827;373857;373867;373877;374023;374030;374031;374061;374184;374210;374351;374356
v425	669	17170	31453;31543;31850;31878;31882;32015;32048
v451	718	17194	204931;204942
v483	790	17214	355749;355753;355778;355784;355795;355796;355797;355820;355882;355887;355918;355922;355966;356013;356018;356040;356041;356046;356114;356169;356170;356205
v493	811	17172	46519;46523;46524;46526;46527;46533;46536;46539;46547;46549;46552;46624
v494	811	17203	262893
v495	811	17205	280149
v509	841	17205	282799;282807;282819;282820;282865;282871;282882;282887;282918;282925;282941;282950;282960;282963
v511	846	17175	79108;79113;79229;79287
v562	941	17198	228570;228762;228763;228843
v569	954	17175	73421;73424;73444;73458;73584;73635;73647;73674;73675;73758;73834;73845;73861;73916;73917;74100;74128;74158;74172;74173;74174;74197;74263;74378;74385;74387;74445;74508;74516;74560;76278;76279;76433;76440;76460;76474;76523
v570	954	17177	93468;93493;93613;93620;94166;94176
v571	954	17179	107071;107239
v574	958	17204	268771;268773;268774;268784;268791;268794;268799;268800;268801;268802;268810;268811;268815;268816
v596	1013	17224	454141;454142;454144;454182;454185;454286;454288;454329;454335;454336;454340;454344;454400;454665;454669;454679;454684;454688;454690;454703;454786;454787;454795;454797;454798;454833;454890;454989
v598	1015	17167	5932;6052;6215;6233;6294
v654	1122	17226	466464;466488;466538;466621;466623
v655	1123	17209	313191;313192;313193;313202;313222;313224;313225;313238;313240;313241;313247;313250;313251;313261;313265;313267;313275;313296;313327;313346;313402;313418
v656	1123	17213	345361;345366;345370;345398;345414;345459;345469;345475;345481;345482;345485;345488;345512;345515;345529;345534;345538;345549;345551;345594;345601;345620;345627;345660;345661;345662;345694;345803;345806;345809;345810;345816;345819;345838;345839
v657	1123	17225	459961;459963;459964;460197;460200;460212;460248
v658	1123	17227	470023;470027;470032;470039;470045;470061;470064;470066;470083;470089;470131;470152;470162;470184
v677	1171	17189	181723;181775;181795;181796;181798
v679	1176	17211	329798;329799;329800;329809;329820
v696	1216	17182	137680;137682;137712;137737;137740;137877;138063
v697	1216	17186	159341;159346;159348;159472;159663
v725	1242	17211	331486;331760;331801
v726	1242	17214	352568;352627;352628;352646;352663;352673;352680;352692;352701;352723
v765	1294	17201	248618;248621;248622;248623;248624;248676;248704;248709;248711;248722;248732;248734;248739
v795	1378	17204	274055;274064;274087;274131;274138;274145;274207;274441;274560;274595;274752;274777;275194;275280;275292;275295
v806	1400	17169	22095
v808	1403	17199	232012;232026;232027;232086;232099;232102;232105
v838	1440	17179	113368;113370;113376;113414;113415;113520
v854	1465	17196	216404;216425;216545
v855	1465	17197	219480;219491
v925	1582	17173	60111;60114;60118;60127;60163;60195;60224
v933	1604	17197	221955;222002;222376;222395;222522;222657
v974	1697	17177	91951;94182;94298;94587;94657
v985	1716	17220	413523;413593;413607
v1067	1814	17201	251695;251696;251697;251706;251726;251746;251753;251760;251766;251773;251793;251945;251969;251997;251998;252027;252032;252049
v1068	1814	17203	265522;265523;265525;265542;265552;265553;265601;265604;265619;265640;265695;265706;265898;265923;265956;266287;266351;266354;266504;266507;266576;266590;266599;266774;266775;266777;266778
v1069	1814	17204	272221
v1080	1852	17175	76166
v1081	1852	17177	96051;96120;96145;96146;96154
v1082	1852	17179	111249;111274;111275;111325
v1102	1900	17209	310782;310844;310869;310888;310892;310893;310904;310905;310921;310984
v1119	1914	17209	316893;316895;316899;316907;316947;316951;316954;316955;316976;317035;317053;317066;317169;317186;317201;317203;317205
v1120	1915	17189	182190;182193;182194;182245;182259
