index	wifi_id	ts	area	dwell_time
26	35877	1483227036	out	576
28	44702	1483227407	out	64
34	1587	1483228092	out	266
37	1587	1483228169	in	55
38	1587	1483228169	1f	55
45	35877	1483228997	out	96
47	25729	1483229107	out	1901
58	40384	1483229545	out	28
67	47128	1483229950	out	62
75	874	1483230150	out	837
94	4635	1483231132	out	123
107	44702	1483231522	out	422
124	24738	1483232295	out	723
125	25729	1483232331	out	1310
127	24738	1483232343	New-1f-natural	296
128	24738	1483232343	1f-promo	296
129	24738	1483232343	in	656
130	24738	1483232343	1f	656
132	24738	1483232365	1f-getitbeauty	591
133	874	1483232368	out	109
134	24738	1483232384	1f-makeup	507
135	24738	1483232385	1f-nailstudio	507
137	24738	1483232470	1f-facial-inner	66
141	24738	1483232657	2f	107
142	24738	1483232680	1f-counter	275
150	4635	1483233341	out	69
168	874	1483234048	out	24
199	9817	1483234657	out	127
248	16353	1483235120	out	4297
251	16353	1483235164	1f	17
252	16353	1483235164	in	1416
254	16353	1483235207	2f	1373
255	16353	1483235223	new-2f-food	192
256	16353	1483235228	2f-cafe	1261
258	16353	1483235241	2f-texfree	70
263	21698	1483235297	out	468
274	36463	1483235350	out	412
283	35877	1483235474	out	151
370	29248	1483236292	out	17
389	16353	1483236554	2f-healt-care	24
419	17418	1483237053	out	42
448	25247	1483237582	out	1352
449	25247	1483237586	in	1244
450	25247	1483237586	1f	14
452	25247	1483237600	2f	1230
454	16353	1483237619	2f	903
455	16353	1483237619	in	1497
456	16353	1483237631	2f-hair-care	274
457	16353	1483237646	2f-favorite	21
461	16353	1483237694	2f-healt-care	214
475	16353	1483237808	2f-femine-care	697
479	20068	1483237857	out	332
483	25247	1483237868	new-2f-food	105
484	25247	1483237868	2f-texfree	85
488	35877	1483237884	out	58
490	25247	1483237892	2f-cafe	46
491	25247	1483237892	2f-counter	46
496	20068	1483238008	in	149
497	20068	1483238008	1f	149
500	16353	1483238060	new-2f-food	426
501	25247	1483238060	2f-hairstudio	646
503	16353	1483238071	2f-cafe	412
506	20068	1483238154	1f-facial	2
507	16353	1483238154	2f-counter	6
510	16353	1483238166	2f-texfree	324
511	25247	1483238168	2f-favorite	8
520	25247	1483238380	2f-hair-care	303
529	16353	1483238527	1f-perfume	53
530	16353	1483238527	1f	590
531	16353	1483238534	New-1f-natural	46
532	2636	1483238555	out	586
534	2636	1483238572	in	567
535	2636	1483238572	1f-enter	167
536	2636	1483238572	1f	567
538	16353	1483238598	1f-promo	97
539	2636	1483238600	1f-must	185
547	16353	1483238651	1f-enter	82
548	27008	1483238656	out	114
556	16353	1483238782	1f-counter	33
557	2636	1483238786	1f-promo	48
558	25247	1483238792	2f-healt-care	14
564	2636	1483238900	2f	216
573	2636	1483238926	1f-facial	162
576	2636	1483238974	1f-beauty-tools	121
577	2636	1483238975	1f-makeup	26
578	42938	1483238980	out	404
580	2636	1483239030	1f-nailstudio	108
631	24738	1483239525	out	42
633	8581	1483239556	out	56
640	49944	1483239594	out	43
644	35877	1483239624	out	9
655	47128	1483239678	out	15
657	45608	1483239696	out	709
658	45608	1483239697	1f	689
659	45608	1483239697	in	689
671	45608	1483239790	1f-nailstudio	36
673	45608	1483239803	1f-makeup	482
704	9817	1483239967	out	70
712	45608	1483239997	2f	271
713	45608	1483239997	2f-body-care	217
719	45608	1483240029	2f-femine-care	179
743	2636	1483240147	out	1418
745	2636	1483240155	in	868
746	2636	1483240155	1f	868
750	36119	1483240207	in	2
751	36119	1483240207	2f	2
753	2636	1483240222	1f-nailstudio	269
755	45608	1483240267	1f-perfume	6
758	47017	1483240331	out	1661
759	47017	1483240331	in	1612
763	2636	1483240354	1f-makeup	149
765	45608	1483240366	1f-promo	3
770	47017	1483240463	2f	1375
771	47017	1483240465	2f-xtm	595
781	30342	1483240526	out	336
782	30342	1483240527	1f	294
783	30342	1483240527	in	294
788	11589	1483240570	out	115
803	2636	1483240663	2f	108
804	2636	1483240663	1f-counter	214
806	2636	1483240663	2f-texfree	108
809	2636	1483240721	1f-getitbeauty	193
813	47017	1483240729	2f-favorite	408
825	47128	1483240854	out	24
832	874	1483240967	out	147
833	20068	1483240980	out	87
839	20068	1483241012	in	11
840	20068	1483241012	1f	11
846	15948	1483241090	out	267
852	15948	1483241127	in	214
853	15948	1483241127	1f	214
864	15948	1483241198	2f	98
873	22299	1483241269	out	36
881	47017	1483241418	1f	526
898	49863	1483241580	out	28
904	47017	1483241632	1f-facial	264
913	30342	1483241684	out	11
958	46466	1483242012	out	44
1043	43279	1483242580	out	2982
1049	42938	1483242609	out	324
1052	41295	1483242619	out	585
1056	43279	1483242641	in	2895
1057	43279	1483242641	1f	6
1079	43279	1483242734	2f	2530
1086	43279	1483242777	2f-healt-care	42
1093	37389	1483242817	out	42
1107	32614	1483242926	out	89
1176	43279	1483243402	2f-hair-care	438
1187	11589	1483243459	out	232
1202	43279	1483243574	2f-hairstudio	2
