visit_id	wifi_id	date	indices
v16	33	17248	558875;558876;558881;558887;558894;558901;558905;558910;558912;558965;558976;558978;558980;558981;558984;558985;559018;559028;559031
v232	335	17192	173352
v233	335	17232	447538;447546;447550;447554;447555
v234	335	17238	492391
v240	337	17180	89389;89436;89478
v241	337	17215	327645;327735;327741
v279	412	17189	155027;155033;155034;155051;155053;155056;155062;155078;155084;155087;155089;155090;155129
v280	412	17223	387435;387436;387444
v281	412	17230	436691
v282	413	17180	92585;92591;92595
v292	431	17191	165416;165421;165428;165430;165444;165449;165464
v324	461	17253	600078;600080;600339;600645
v403	581	17257	621878;621890
v461	690	17213	314243;314260;314289
v550	813	17196	187039;187043;187049;187057;187059
v610	914	17181	102253;102257;102267;102269;102286;102290;102310
v804	1216	17186	132616
v805	1216	17228	423232
v806	1216	17249	566022;566023;566024;566036
v909	1362	17167	620
v910	1362	17170	21308
v911	1362	17171	28110
v912	1362	17173	47668;47674;47698;47712;47718;47724;47777
v913	1362	17196	186187;186189;186197;186198;186202;186206;186223;186232
v914	1362	17204	249297
v915	1362	17219	353084;353087;353101;353107
v916	1362	17220	358723;358728;358731
v917	1362	17227	412536
v918	1362	17230	434965
v919	1362	17234	455825;455827;455835;455839;455842;455843;455844;455845;455846;455852;455888
v920	1362	17238	488148;488159;488174;488178
v921	1362	17239	493859;493862
v922	1362	17242	513374;513376;513453;513565;513570
v923	1362	17247	551756;551760
v924	1362	17262	657164;657168;657179;657183;657188;657195;657200;657205;657220
v925	1362	17269	705608;705627;705642;705645;705649;705652;705653;705654
v926	1362	17277	752483;752491;755764;755780;755789;755816;755887;755920;755923
v927	1362	17287	822057
v990	1449	17257	622668;622679;622682
v1017	1489	17240	503796;503876;503880;503914;503915;503921;503926;503939;503948;504214;504269
v1018	1489	17261	653129;653133;653244
v1327	1968	17252	590526;590531
v1333	1980	17278	767514;767519;767531;767559;767563
v1368	2060	17196	187689;187705;187708;187716;187742;187745;187765;187780;187787;187794;187804;187807;187877;187905;187930;187982;187997;188042;188060;188075;188098;188150;188251;188279;188297;188306
v1434	2156	17278	761810;761823;761826;761834;761840;761847;761855;761861;761863;761871;761878;761884;761896;761933;761943;761992;762000;762025;762076;762080
v1458	2195	17187	138645;138651;138652;138659;138662;138663;138664
v1521	2287	17208	280238;280256;280261;280271;280275;280279;280280;280286;280290;280291;280292;280319;280322;280345;280382;280424;280428;280454;280462;280469;280476;280487
v1522	2287	17271	718486;718498;718500;718507;718513;718520;718530;718555;718557;718558;718564
v1551	2324	17167	392;394;398
v1586	2366	17180	96877;96883;96894;96896;96933;96934;96937;96947;96952;96957;96959;96960;96961;96962;96964;96965;96966;96967;96968;96969;96970
v1588	2369	17245	543157;543162;543165;543167;543168;543169;543172;543174;543175;543179;543181;543183;543198;543202;543225;543228;543230;543283;543989;543993;543997;543999;544001;544006;544184;544256
v1665	2437	17210	292129;292142;292146;292149;292151;292152;292154;292156;292158;292163
v1727	2528	17196	186417
v1728	2528	17211	303106;303116;303123;303567;303569;303571
v1752	2572	17188	148665;148675;148690;148693;148713;148714;148722;148733;148736
v1889	2747	17225	400815;400816;400826;400842;400864;400915;400933;400994;401995;402013;402019;402073;402076;402131
v1906	2775	17285	811751;811756;811757;811759;811761;811762;811786
v1993	2893	17187	135818;135821;135823;135826;135830;135832;135833;135834;135847;135859;135866;135868
v2154	3154	17221	369072;369087;369102;369105
v2181	3198	17222	374246;374264;374273
v2215	3247	17187	140990;141001;141015;141062;141094;141105;141112;141120;141151;141308;141319
v2258	3304	17243	525016;525073
v2331	3448	17277	758782;758785;758790;758791;758792
v2433	3583	17246	548498;548504;548513;548521;548523;548532;548548;548562;548605;548607;548638;548646;548671;548680;548768;548787;548789;548798;548914
v2434	3583	17261	653899
v2446	3600	17236	476279;476285
v2447	3600	17244	536095;536097;536101;536102;536105;536106;536553
v2458	3620	17208	275893;275931;277241;277254;277255;277256;277323;277327;277330;277346;277347;277422;277498;277506;277615
v2482	3649	17179	81817
v2547	3734	17253	599742
v2671	3905	17168	8944;8955;8957;8964
v2672	3905	17174	48826
v2673	3905	17210	294377;294404;294428;294444;294944;294995;295013
v2674	3905	17234	455024
v2675	3905	17283	794795;794800
v2702	3930	17239	495120;495124
v2703	3930	17246	549989;549995
v2816	4105	17239	496859;496872;496911;496938;496940;496947;496961;496962;496983;497075;497120;497127;497129
v2856	4166	17223	383837;383845;383846;383858;383859;383863;383874;383875;383891;383945
v2892	4230	17218	350604;350610;350617;350621;350623;350639;350649;350659;350661;350663
v2893	4232	17172	39066
v2932	4267	17278	760996
v3071	4441	17219	353770;353781;353812
v3249	4706	17180	92709;92717;92721;92723;92724;92725;92727;92736;92741;92742;92745;92747;92748;92750;92751;92756;92761;92769;92781
v3319	4814	17180	94568;95086;95150;95165;95166;95173;95174;95177;95180;95188
v3320	4814	17247	554118;554134;554138;554180;554182;554189
v3321	4814	17278	765569;765571
v3329	4826	17233	454567;454570;454575;454581;454590;454592;454605;454613;454615;454626
v3393	4933	17197	202258;202267;202275;202282;202283;202286;202292;202294
v3440	4996	17223	381035;381045;381207;381211
v3489	5055	17218	351167;351209;351227;351246;351250;351286;351352;351383;351389;351436;351440
v3525	5109	17267	697311;697314;697327;697331;697333;697336;697337;697344;697351;697358;697645;697654;697663;697678;697698
v3654	5289	17183	115088;115090;115094;115101;115104;115129;115152;115161;115162;115167
v3656	5293	17185	126365
v3659	5299	17181	98695;98715;98732;98765
