visit_id	wifi_id	date	indices
v3	6	17210	199278;199285;199291;199294;199302;199319;199322;199323;199324;199333;199385;199386
v15	22	17271	396442;396443;396444;396445;396456;396458;396460;396462;396472;396545;396546;396556
v33	43	17193	117200;117231;117238;117262;117281;117299;117378;117385;117386
v51	57	17350	543557;543559;543572;543600;543602;543607
v125	125	17295	439832;439834;439835
v147	155	17273	400025;400026;400027;400030;400052;400123
v188	186	17284	418349;418352;418356;418359;418363;418365;418391
v211	206	17357	556012;556714;556715;556727;556728;556731
v300	296	17187	95531;95534
v329	320	17167	5668
v387	380	17405	660465;660478;660483;660512;660514;660515;660529
v426	418	17368	579699;579706;579707;579708
v481	470	17356	555800;555807;555808
v482	470	17358	557495
v490	480	17317	479016;479023;479030
v531	517	17177	52045;52048;52066;52150;52160;52161;52191;52193;52194;52195;52226;52506;52511;52513
v532	517	17205	178239;178267;178270;178271;178311;178315;178317
v533	517	17311	463452;463464;463465;463466
v534	517	17403	656116;656117;656118
v621	600	17316	476485;476486;476582;476590
v666	647	17257	373433;373434;373436;373570;373572;373659;373660;373661
v668	649	17229	274242
v669	649	17394	634183;634184;634190;634192
v676	657	17272	398596;398673;398680;398681;398685;398712;398713;398913;398914;398915
v677	657	17273	401525;401529;401531;401536;401548;401552
v741	738	17395	637225;637236;637238;637265;637267;637268;637356;637357;637477;637479;637480;637487;637564
v764	754	17402	653321;653322;653323;653324
v781	777	17210	199279;199280;199305;199308;199309;199353;199354
v919	920	17215	219340;219353;219354;219394;219403
v986	985	17210	197840;197843;197849;197850;197910;197912;197922;197929;197935
v992	998	17402	653122;653123;653230;653231;653232;653235;653281;653283
v1011	1017	17387	617666;617668;617669;617676;617772;617799
v1049	1050	17373	588822;588829;588831;588839;588848
v1143	1149	17250	351234
v1158	1168	17218	232270
v1209	1225	17223	254126;254136;254137;254159;254176;254177;254178;254180
v1348	1373	17227	268700;268702;268715;268723;268724;268728
v1419	1439	17198	141824;141828;141875;141980;141986;141998;142004;142012;142017;142021;142161;142174
v1496	1518	17184	78075;78113;78119;78285;78297
v1515	1543	17223	255127;255131;255139;255144;255145;255146
v1526	1556	17177	51688;51690;51699
v1553	1576	17176	48631;48637;48650;48658;48669;48674;48706;48707;48708;48711;48984;48985;48986;48987
v1554	1576	17197	135106;135109;135120;135122
v1571	1592	17395	637043;637048;637075;637109;637189;637208;637213;637214
v1575	1594	17185	85040;85042;85043;85077;85091;85092;85094;85095
v1606	1617	17222	246502;246578;246580;246681;246693;246715
v1688	1708	17169	16620;16622;16637;16640
v1689	1708	17205	177352;177386;177398;177436;177553;177608
v1706	1727	17393	632935;632954;632989;632992;632994;632996
v1912	1940	17353	547710;547711;547713;547729;547735;547827;547829
v2015	2035	17329	501352;501371;501373
v2083	2101	17183	76771;76784;76799;76822;76823;76825;76827;76834
v2084	2101	17210	198219;198234
v2150	2167	17172	29726;29728;29732
v2151	2167	17199	146620;146622;146625;146627;146674;146680;146682
v2156	2170	17293	437656;437660;437697;437698;437699;437700;437728;437732
v2272	2278	17191	111854;111857;111874;111891;111904;111927;111928;112058;112062;112065;112066;112102;112103
v2284	2291	17220	237143;237146;237299;237300;237322;237400;237402
v2330	2333	17215	218920;218924;218925;218931;218960
v2331	2333	17369	580189
v2394	2393	17320	485659;485661;485814;485823
v2428	2422	17179	57689;57690;57710;57781;58152;58153
v2582	2570	17296	440462;440468;440471;440531;440570;440571
v2646	2625	17167	3043;3156;3161;3202;3317
v2740	2718	17229	273563;273564;273600;273605;273617
v2797	2776	17357	557197;557201;557254;557257;557259;557262;557270;557271;557274;557285
v2831	2808	17198	139007;139010;139061;139069;139076;139090;139257;139397;139441;139442
v2842	2820	17242	327284;327287;327344;327384;327386
v2848	2827	17271	396406;396407;396754;396757;396758
v2862	2842	17201	157359;157396;157524;157549;157555;157705;157804;157816;157827
v2897	2892	17217	228950;228951;228992;229067;229068;229073;229079;229099
v2898	2892	17218	230952
v2971	2959	17322	488464;488465;488480;488496;488499;488504;488506;488508;488509;488510
v2989	2976	17314	470274
v3086	3057	17192	114189;114200;114209;114345;114388
v3100	3074	17390	624748;624750;624753;624754;624768;624769;624772;624774;624776
v3117	3096	17184	80325;80327;80328;80359;80364;80365;80368;80373
v3118	3096	17224	256055;256057;256061;256063;256073;256085;256097;256100;256101
v3203	3178	17364	572077;572080;572113;572114;572116;572125;572169;572171;572177
v3323	3286	17277	408445;408446;408460;408475;408476;408477;408480;408481
v3324	3286	17287	424246;424247;424249;424250;424251;424364;424461;424608;424631;424746;425015;425016;425257;425383;425385;425387;425389;425391
v3477	3449	17174	42035;42037;42038;42039;42045;42048
v3727	3678	17258	375361;375363;375376;375382;375456;375509;375513
v3764	3713	17221	244002;244021;244052;244072;244077;244129;244583
v3855	3800	17397	641866;641867;641873;641878;641879;641917;641921;641923;641924;642094;642106;642118;642154;642187;642228;642230;642319
v3884	3829	17383	608494;608497;608510;608516
v3901	3848	17214	213663;213671;213973;213981
v3998	3936	17369	581139;581141;581147;581148
v4022	3958	17279	413077;413079
v4023	3958	17283	416993;416994;417195
v4095	4045	17221	242432;242461;242462;242497;242498;242500;242553;242676;242682;242763;242770;242956;243106
v4098	4047	17317	479197;479244;479260
v4156	4105	17170	22699;22700;22701;22706;22730;22734;22739;22740
v4157	4105	17372	587631;587635;587665;587667;587668;587669;587746;587747;587760;587781;587826;587827
v4158	4105	17381	604872;604883;604897;604926;604928
v4173	4119	17278	410619;410623;410624
v4174	4119	17282	416619;416631;416632;416633;416634;416636;416640;416641;416642
