visit_id	revisit_interval	revisit_intention
v53	1.16	1
v54		0
v300	22.71	1
v301	8.0	1
v302	8.0	1
v303	7.05	1
v304	6.2	1
v305		0
v306		0
v364		0
v426	0.85	1
v427		0
v509		0
v522		0
v540		0
v730		0
v835		0
v900		0
v1056		0
v1088		0
v1089	1.85	1
v1090		0
v1095		0
v1197		0
v1245	30.21	1
v1246	47.17	1
v1247	7.55	1
v1248	6.97	1
v1249	5.94	1
v1250	19.35	1
v1251	11.71	1
v1252	17.25	1
v1253	4.67	1
v1254	17.03	1
v1255		0
v1399	13.87	1
v1400	32.1	1
v1401	5.97	1
v1402	55.01	1
v1403		0
v1414		0
v1439	14.21	1
v1440	52.67	1
v1441	23.17	1
v1442		0
v1701		0
v1768		0
v1821	29.02	1
v1822		0
v1920	126.87	1
v1921		0
v1923	12.05	1
v1924		0
v1939		0
v1944		0
v1965		0
v2007	81.99	1
v2008		0
v2040	35.17	1
v2041	105.87	1
v2042		0
v2208		0
v2299		0
v2411		0
v2451		0
v2517		0
v2629		0
v2718		0
v2834		0
v2861		0
v2871	3.99	1
v2872		0
v3137		0
v3155	1.87	1
v3156		0
v3192		0
v3410		0
v3442	5.24	1
v3443		0
v3542		0
v3549		0
v3574		0
v3900	79.86	1
v3901		0
v4001		0
v4030		0
v4188		0
v4202	116.92	1
v4203		0
v4281		0
v4469		0
v4535		0
v4546		0
v4633	6.02	1
v4634	25.21	1
v4635	100.04	1
v4636		0
v4639	0.96	1
v4640	9.99	1
v4641	9.0	1
v4642	35.67	1
v4643		0
v4703	39.32	1
v4704		0
v4708		0
v4944	175.01	1
v4945		0
v4971	118.85	1
v4972		0
v5005	9.93	1
v5006	111.28	1
v5007	4.86	1
v5008		0
v5057		0
v5357		0
v5378		0
v5510	5.22	1
v5511	0.61	1
v5512		0
v5514	70.12	1
v5515		0
v5586	1.94	1
v5587		0
v5772		0
v5935	35.8	1
v5936	19.01	1
v5937	0.81	1
v5938	2.15	1
v5939		0
v6117	0.93	1
v6118		0
v6166		0
v6276		0
v6665	27.03	1
v6666		0
v6807	1.72	1
v6808	1.39	1
v6809		0
v6933		0
v6966	23.08	1
v6967	46.01	1
v6968	0.94	1
v6969	36.84	1
v6970	41.87	1
v6971	13.11	1
v6972	1.75	1
v6973		0
v7027		0
v7080		0
v7136	13.97	1
v7137	19.77	1
v7138	1.98	1
v7139	4.0	1
v7140	6.98	1
v7141		0
v7155	0.86	1
v7156		0
v7182	0.96	1
v7183	34.04	1
v7184	19.08	1
v7185	0.95	1
v7186	10.91	1
v7187	11.11	1
v7188	7.8	1
v7189		0
v7242		0
v7277		0
v7323	66.82	1
v7324		0
v7408	0.95	1
v7409		0
v7433		0
v7495	3.11	1
v7496		0
v7531	1.0	1
v7532	36.28	1
v7533	5.76	1
v7534	1.33	1
v7535	3.38	1
v7536	14.63	1
v7537	0.77	1
v7538		0
v7646		0
v7808	4.04	1
v7809		0
v7833		0
v7836	37.64	1
v7837		0
v7886	44.92	1
v7887		0
v7893	64.93	1
v7894		0
v7984		0
v8196		0
v8293		0
v8304	1.27	1
v8305		0
v8316	4.98	1
v8317	0.87	1
v8318	59.67	1
v8319		0
v8373	4.87	1
v8374		0
v8441	14.99	1
v8442		0
v8529		0
v8571	2.97	1
v8572		0
v8641		0
v8651		0
v8688	35.98	1
v8689		0
v8818		0
v8866		0
v9273		0
v9379		0
v9409	1.12	1
v9410	3.78	1
v9411	1.83	1
v9412		0
v9435		0
v9459	1.06	1
v9460	0.92	1
v9461	75.03	1
v9462	0.88	1
v9463		0
v9581	7.98	1
v9582	35.0	1
v9583	4.08	1
v9584	13.9	1
v9585		0
v9612	1.04	1
v9613		0
v9667		0
v9750		0
v9833	14.31	1
v9834	5.75	1
v9835	57.36	1
v9836	2.94	1
v9837	23.02	1
v9838		0
v9853	3.0	1
v9854		0
v10077	0.76	1
v10078	26.86	1
v10079		0
v10118		0
v10126		0
v10174		0
v10284	123.11	1
v10285		0
v10299		0
v10309		0
v10338	3.76	1
v10339		0
v10576		0
v10633	0.61	1
v10634		0
v10696		0
v10697		0
v10864		0
v10910	1.97	1
v10911		0
v10946		0
v10969		0
v11095	1.07	1
v11096	29.11	1
v11097	0.71	1
v11098	81.16	1
v11099		0
v11465		0
v11606	27.81	1
v11607		0
v11661	87.93	1
v11662		0
v11676	79.08	1
v11677	45.96	1
v11678		0
v11948	2.16	1
v11949	0.72	1
v11950	15.12	1
v11951	28.12	1
v11952	60.49	1
v11953	1.34	1
v11954	20.62	1
v11955		0
v11965		0
v12290		0
v12319		0
v12378		0
v12426	28.01	1
v12427		0
v12436	3.75	1
v12437		0
v12554		0
v12602		0
v12605	48.86	1
v12606		0
v12607		0
v12634		0
v12680		0
v12766		0
v12782		0
v12838	1.92	1
v12839	0.89	1
v12840		0
v12987	1.93	1
v12988		0
v13040	0.74	1
v13041		0
v13209	85.05	1
v13210		0
v13211	24.02	1
v13212		0
v13216		0
v13250	100.09	1
v13251	13.98	1
v13252	39.91	1
v13253		0
v13373	49.91	1
v13374	46.99	1
v13375	1.64	1
v13376		0
v13471		0
v13715	97.86	1
v13716		0
v13901	60.14	1
v13902	2.73	1
v13903	3.15	1
v13904	108.77	1
v13905		0
v14047		0
v14130		0
v14495		0
v14582	0.91	1
v14583	67.02	1
v14584	32.09	1
v14585	2.95	1
v14586		0
v14607	11.19	1
v14608	8.89	1
v14609		0
v14610	0.85	1
v14611		0
v14701	42.99	1
v14702		0
v14787	0.94	1
v14788		0
v14833		0
v14899	8.85	1
v14900	20.93	1
v14901		0
v14992	94.8	1
v14993		0
v15010	12.86	1
v15011	10.13	1
v15012		0
v15244		0
v15357		0
v15514		0
v15551		0
v15583		0
v15721	6.81	1
v15722	47.07	1
v15723	1.03	1
v15724	11.0	1
v15725		0
v15790		0
v15849	0.98	1
v15850	11.11	1
v15851		0
v15890		0
v15966		0
v16310		0
v16364	0.88	1
v16365	6.01	1
v16366	1.92	1
v16367	36.07	1
v16368	8.88	1
v16369	16.95	1
v16370	52.12	1
v16371		0
v16375	0.49	1
v16376	13.46	1
v16377		0
v16597	1.86	1
v16598		0
v16679		0
v16705		0
v16900	66.01	1
v16901		0
v17018		0
v17344		0
v17598		0
v17759		0
v18031		0
v18068	1.15	1
v18069		0
v18084		0
v18091	100.13	1
v18092		0
v18263	1.03	1
v18264		0
v18352		0
v18469	63.31	1
v18470	14.78	1
v18471	8.13	1
v18472		0
v18498	0.64	1
v18499		0
v18525	55.65	1
v18526		0
v18585	18.96	1
v18586		0
v18594	23.88	1
v18595	42.09	1
v18596		0
v18913		0
v19096	18.99	1
v19097		0
v19115		0
v19210	1.23	1
v19211	0.54	1
v19212	0.78	1
v19213	0.76	1
v19214	13.35	1
v19215	8.93	1
v19216	0.87	1
v19217	0.92	1
v19218	43.92	1
v19219	5.84	1
v19220	13.06	1
v19221	4.98	1
v19222	16.85	1
v19223	3.12	1
v19224		0
v19300		0
