visit_id	revisit_interval	revisit_intention
v54		0
v305	29.06	1
v306		0
v364		0
v427		0
v509		0
v522		0
v540		0
v730		0
v835		0
v900		0
v1056		0
v1088		0
v1090		0
v1095		0
v1197		0
v1255	80.97	1
v1403	82.97	1
v1414		0
v1442		0
v1701		0
v1768		0
v1822		0
v1921	52.11	1
v1924		0
v1939		0
v1944	186.73	1
v1965	202.13	1
v2008		0
v2042		0
v2208		0
v2299		0
v2411		0
v2451		0
v2517		0
v2629	204.16	1
v2718		0
v2834		0
v2861		0
v2872		0
v3137		0
v3156	53.91	1
v3192		0
v3410		0
v3443		0
v3542		0
v3549		0
v3574		0
v3901	52.23	1
v4001		0
v4030		0
v4188		0
v4203		0
v4281		0
v4469		0
v4535	34.96	1
v4546		0
v4636	121.74	1
v4643	230.28	1
v4704		0
v4708		0
v4945		0
v4972		0
v5008		0
v5057		0
v5357	209.67	1
v5378	71.2	1
v5512		0
v5515		0
v5587	90.79	1
v5772	117.1	1
v5939	150.81	1
v6118	242.79	1
v6166	188.19	1
v6276		0
v6666		0
v6809		0
v6933	81.81	1
v6973		0
v7027	262.23	1
v7080	146.89	1
v7141		0
v7156		0
v7189		0
v7242		0
v7277		0
v7324	16.06	1
v7409		0
v7433		0
v7496		0
v7538	117.03	1
v7646	58.92	1
v7809		0
v7833		0
v7837		0
v7887		0
v7894		0
v7984		0
v8196		0
v8293	185.0	1
v8305	34.58	1
v8319	145.37	1
v8374		0
v8442		0
v8529		0
v8572		0
v8641		0
v8651		0
v8689		0
v8818		0
v8866		0
v9273		0
v9379		0
v9412	43.81	1
v9435		0
v9463		0
v9585	170.08	1
v9613		0
v9667	71.83	1
v9750		0
v9838	75.88	1
v9854		0
v10079		0
v10118		0
v10126		0
v10174		0
v10285		0
v10299		0
v10309	244.87	1
v10339		0
v10576		0
v10634		0
v10696	97.08	1
v10697		0
v10864		0
v10911		0
v10946		0
v10969		0
v11099	82.91	1
v11465	161.96	1
v11607		0
v11662	108.91	1
v11678	121.97	1
v11955	6.29	1
v11965		0
v12290		0
v12319		0
v12378		0
v12427		0
v12437		0
v12554		0
v12602		0
v12606		0
v12607		0
