visit_id	wifi_id	date	indices
v53	34	17230	502918;502921;502931;502957;502958;502993;503043;503061;503095;503122;503129;503130
v54	34	17231	515649;515674
v300	211	17294	892034
v301	211	17317	1009429;1009431;1009467;1009469;1009475;1009501;1009502;1009503
v302	211	17325	1058707;1058711;1058712;1058713;1058721
v303	211	17333	1105890;1105904;1105907;1105908;1105914;1105916
v304	211	17340	1144548;1144551
v305	211	17346	1179506;1179523;1179590;1179591;1179601;1179618;1179629
v306	213	17264	728057;728089;728090;728092;728093;728096;728159;728160;728165;728175;728212;728224;728227
v364	256	17181	131247;131254;131264;131267;131270;131274
v426	287	17247	630601;630882
v427	287	17248	635199
v509	349	17280	821780;821785;821802;821863;821868;821874;821881;821945;821976
v522	358	17298	910124;910126;910127;910237;910277
v540	377	17270	760812;760865;760916;761282;761287;761328;761341;761344;761355;761356;761417;761463;761494;761513;761515;761572;761577;761585;762322;762326;762359;762361;762362
v730	505	17264	730492;730495;730497;730499;730505;730506;730507;730508;730529
v835	572	17202	260432;260437;260457;260458;260551;260563;260570;260582;260624;260632;260663;260702;260707;260739;260746
v900	622	17296	897543;897545;897546;897550;897551;897552;897581;897582;897583
v1056	756	17318	1018045
v1088	783	17312	979721;979768;979779;979810;979812
v1089	784	17200	248502;248552
v1090	784	17202	260429;260450
v1095	792	17220	411510;411525;411546;411550;411556;411575;411604;411614
v1197	864	17209	316587;316590;316603;316604;316605;316606;316607;316612;316626
v1245	905	17168	14764;14773;14774
v1246	905	17198	234216;234219;234247;234294
v1247	905	17246	623345
v1248	905	17253	664789;664797;664811;664820;665042;665043;665044
v1249	905	17260	706076;706077;706088
v1250	905	17266	740022;740026;740064;740065;740070;740092
v1251	905	17285	847226
v1252	905	17297	902103;902431;902432
v1253	905	17314	996528;996554;996565;996589;996613;996648;996684
v1254	905	17319	1021668;1021694
v1255	905	17336	1125697;1125699;1125705;1125706
v1399	1022	17174	67867;67869;67870;67875;67914;67920;67921;67926;67953;67954;67958;67967;67970;67971;68066;68072;68073;68083;68092;68104;68147;68181;68187;68199;68201;68219;68274;68281;68282;68283;68285
v1400	1022	17188	175790;175796;175807;175811;175813;175817;175819;175833;175834;175835;175841;175842;175847;175849;175850;175855;175882;175883;176026;176030;176044;176049;176063;176076;176077;176079;176082;176136;176137
v1401	1022	17220	413751;413754;413756;413757;413758;413787;413835;413836;413851;413875;413880;413882;413887;413900;413963;413965;414002;414212;414231;414248;414251;414281;414284;414330;414333;414340
v1402	1022	17226	469030;469087;469113;469121;469557;469724;469753;469760;469788;469790;469791;469792;470276;470439;470440;470486;470524;470525;470536;470549;470713;470714;470716;470719;470770;470771
v1403	1022	17281	827010;827013;827014;827036;827041;827053;827059;827195;827212;827222;827239;827248;827253;827254;827265;827268;827269;827270;827272;827278;827286;827288;827290;827307;827330
v1414	1030	17212	339849;339850;339851;339852;339853;339873;339876;339878;339883;339886;339892;339901
v1439	1042	17168	13070
v1440	1042	17182	139622;139625;139628;139629;139673;139675;139695;139724;139726;139727;139728;139730;139732;139737;139750;139754;139755;139757;139758;139772;139804;139814;139823;139835;139860;139861;139864;139867
v1441	1042	17235	548344;548345;548349;548350;548351;548352;548354;548359;548360;548363
v1442	1042	17258	693847
v1701	1281	17213	349355;349820;349821;349822;349823;349826;349827;349828;349834;349837;349844
v1768	1322	17284	838905
v1821	1371	17171	41123
v1822	1371	17200	247217
v1920	1433	17186	165135;165144;165188;165195;165220;165234;165255;165330;165335;165419;165420;165425;165511;165542;165547
v1921	1433	17313	987006;987010;987012;987019;987031;987080;987083;987089;987095;987130;987145;987168;987177;987185;987233
v1923	1435	17206	289588;289592;289599;289601;289602;289609;289610;289616;289639;289769;289880
v1924	1435	17218	396226
v1939	1447	17196	215616;215627;215656;215658;215703;215770;215779;215783;215786;215795
v1944	1454	17204	277626;277724
v1965	1467	17167	1772;1780;1787;1840;1841;1842;1847
v2007	1505	17220	411666;411668;411822;411857;411859;411880;411932;412000;412021
v2008	1505	17302	928181
v2040	1534	17205	280546;280626;280646;280647;280648;280653;280674;280807;280808
v2041	1534	17240	589835;589878;589917;589951
v2042	1534	17346	1178195;1178200
v2208	1657	17324	1053711;1053716;1053750
v2299	1725	17181	133302;133636;133745;133773
v2411	1791	17321	1038941;1038943;1039304;1039349;1039425
v2451	1819	17215	372266;372295;372309;372311;372365;372374;372433
v2517	1866	17302	928230;928233;928240;928248;928252;928254;928282;928359;928361;928371;928422;928424;928425;928471;928489;928494;928518
v2629	1948	17220	412432;412445;412457;412467;412552;412593;412648;412662;412741;412778;412784;412795;412925
v2718	2018	17231	521326;521336;521344;521362;521427;521466
v2834	2100	17236	560034;560036;560042;560046;560053;560061
v2861	2117	17240	587115;587117;587129;587146;587154;587179;587186;587221;587228;587233;587262
v2871	2127	17167	1155;1266;1270;1325;1331;1371;1380;1386;1412
v2872	2127	17171	36753;36755;36771;36821;36857;36858;36898;36899
v3137	2321	17179	113484
v3155	2337	17320	1032917;1032918;1032922;1032929;1032950;1032955;1032966;1032973;1032980;1032981;1033005;1033051;1033055;1033106;1033109;1033116;1033134;1033141;1033154;1033158;1033161;1033171;1033251;1033252;1033253;1033254;1033313;1033322;1033326;1033347;1033348;1033402;1033405;1033409;1033411;1033414
v3156	2337	17322	1044523;1044525;1044526;1044555;1044570;1044619;1044650;1044670;1044678;1044688;1044689;1044707;1044744;1044745;1044760;1044774;1044791;1044867;1044868;1044869;1044905;1044917;1044918;1045019;1045025;1045026;1045133
v3192	2358	17200	244236;244277;244296;244321;244342;244398;244399;244415;244486;244581;244593
v3410	2541	17239	585854;585858;585860;585898
v3442	2575	17202	257609;257613
v3443	2575	17207	301854;301893;301929;302055
v3542	2632	17260	705222;705223;705224;705227;705228;705232;705233;705241;705260;705263;705265;705283;705299;705317;705417;705419;705421;705423;705444;705460;705461;705470;705475;705493
v3549	2644	17215	368316;368354;368366;368378;368443;368448;368486
v3574	2661	17278	808254;808323;808372;808392;808531;808533;808549;808553
v3900	2935	17236	558042;558098;558099;558104;558114;558116;558117;558187;558190;558196
v3901	2935	17316	1004455;1004456;1004460;1004473;1004475;1004492;1004540
v4001	2996	17211	337321;337322;337323;337383;337391;337392;337407;337503;337520;337535;337559;337604;337818;337830;337937
v4030	3013	17249	640337;640348;640354;640356
v4188	3132	17207	302744;303516
v4202	3143	17197	226496;226499;226500;226592;226627;226635;226673;226676;226846;226896;226908
v4203	3143	17314	994347;994366;994374;994389
v4281	3214	17178	107932;108089;108134
v4469	3340	17224	457329;457418;457422;457471;457691;457692
v4535	3393	17347	1185831;1185833;1185896;1185898;1185925;1185948;1185985;1185997;1186025;1186029;1186050;1186071;1186081;1186082
v4546	3401	17193	198459;198520;198543;198549;198611;198652;198661;198674;198720
v4633	3453	17176	83989;83992;83993;84003;84019;84055;84058;84060;84066;84088;84109;84142;84172;84178;84186;84187;84193;84220;84242
v4634	3453	17182	137003;137005;137006;137007;137014;137015;137018;137025;137031;137049;137255;137257;137258;137268;137310;137319;137328;137399;137404
v4635	3453	17207	302422;302425;302426;302427;302428;302436;302444;302463;302465;302479;302481;302483;302531;302541;302589;302600;302602;302628
v4636	3453	17307	955724;955726;955728;955736;955745;955760
v4639	3457	17177	99736;99737;99742;99745;99759;99760;99761;99764;99823;99911;99915;99950;99985;99989;100196;100198;100205;100211;100214;100293;100315;100334;100356;100450;100451;100496;100498;100499
v4640	3457	17178	108238;108247;108367;108480;108503
v4641	3457	17188	180104;180111;180114;180116;180117;180118;180127;180128;180146;180147;180149;180161;180162;180207;180210;180211;180212;180213;180216;180224;180245;180285;180286;180287;180307;180308
v4642	3457	17197	228076;228087;228105;228111;228126;228133;228222;228268;228277;228279;228283;228348
v4643	3457	17233	534113;534115;534116;534137;534138;534141;534143;534163;534169;534250
v4703	3502	17167	1938;1940;1943;1945;1947;1953;1954;1956;2010;2082;2085;2094
v4704	3502	17206	295386;295388;295393;295417;295418;295458;295470;295477;295492;295493;295533;295534;295569;295589;295599;295604;295609;295663;295684;295690;295724;295725
v4708	3506	17213	354927;354972;355048;355104;355285;355292
v4944	3667	17172	50638;50641;50642
v4945	3667	17347	1185317;1185339
v4971	3689	17167	3357;3364;3449;3641;3694;3768;3775;3782;3785;3882;3907;4031;4099;4139;4167;4175;4239;4240;8028;8172
v4972	3689	17286	850377;850401;850462;850463;850491;850525;850576;850583;850606;850624;850652;850654;850657;850683;850688
v5005	3718	17211	333854;333855;333862;333865;333866;333867;333870;333880;333888;333928;333985;334032;334033;334068;334098;334164
v5006	3718	17221	421149;421151;421156;421161;421163;421166;421184;421198;421238;421250;421261;421264;421265;421271
v5007	3718	17332	1104031;1104033;1104039;1104043;1104047;1104056;1104061;1104068;1104095;1104113;1104119;1104121;1104124;1104249;1104277;1104286;1104295;1104305;1104372
v5008	3718	17337	1131875;1131878;1131898;1131923;1131978;1131980;1132009;1132017;1132029;1132031;1132277;1132297;1132309;1132356;1132360;1132417;1132432;1132444;1132448;1132525;1132564;1132681;1132696;1132709;1132725;1132793
v5057	3755	17265	735699;736094;736202
v5357	3979	17197	225698;225700
v5378	3991	17341	1150815;1150818;1150825;1150830;1150831;1150833;1150834;1150841;1150842;1150843;1150850;1150852;1150853;1150870
v5510	4070	17286	850557;850571;850575;850589;850623;850638
v5511	4070	17291	879893;879901;879982;880006;880011
v5512	4070	17292	881236
v5514	4072	17253	664355
v5515	4072	17323	1049165
v5586	4124	17317	1011432
v5587	4124	17319	1022382
v5772	4251	17279	815884
v5935	4355	17171	39238;39290;39308;39310;39317;39407;39419;39479;39578;39579;39693;39882
v5936	4355	17207	297680;297682;297697;297725;297789;297948;297958;297966;298011;298057;298087;298099;298145;298181;298230;298232;298396;298863;298891;298897;298920;298922;299643;299751;299757;299889;301899;301900;301973;301984;302096;302268;302271;302272
v5937	4355	17226	470904;470908;470928;470948;470952;470984;470986;470997;470999;471002;471156
v5938	4355	17227	475980;476100
v5939	4355	17229	498795;498827
v6117	4491	17180	126615;126618;126684;126707;126779;126847;126896;126935;126974
v6118	4491	17181	134131
v6166	4525	17243	605875
v6276	4601	17336	1126558;1126559;1126560;1126562;1126563;1126564;1126570
v6665	4890	17213	347590;347598;347599;347600;347661;347731;347735;347786;347826;347848;347892
v6666	4890	17240	586683;586685;586747;586749;586785;586808;586858;586878;586968;587026;587052;587137
v6807	5002	17167	5373;5455;5459;5483;5523;5529;5589;5601;5619;5778;5902
v6808	5002	17169	20018;20052;20056;20059;20068;20078;20079;20119;20129;20167;20169;20177;20190;20194;20276;20412;20457
v6809	5002	17170	35272
v6933	5102	17321	1039533;1039557;1039578;1039588;1039730;1039774;1039858
v6966	5129	17182	139466;139468;139496;139516;139527;139540;139542;139702;139723;139741;139743;139794;139826;139849;139851;139899;139918;139920;139948;139957
v6967	5129	17205	285652;285690;285752;285774
v6968	5129	17251	657326;657335;657339;657341;657351;657363;657369;657415
v6969	5129	17252	662038;662041;662045
v6970	5129	17289	865482;865483;865487;865489;865490;865493;865500;865503;865510;865511;865512;865519;865545;865571;865574;865575;865603;865607
v6971	5129	17331	1094452
v6972	5129	17344	1167610;1167616;1167649;1167699;1167704;1167724;1167795;1167799;1167906;1167913;1167956;1167959;1167991;1167994;1168007;1168009;1168010;1168088;1168090;1168113;1168143;1168152;1168153;1168175;1168186;1168187;1168188;1168197;1168200;1168203;1168229;1168230;1168324;1168326;1168339;1168360;1168363;1168385;1168393;1168415;1168442;1168445;1168449;1168459
v6973	5129	17346	1177141
v7027	5177	17174	64891;64910;64912;64917;64968;64972;65058;65063;65074;65075;65077;65102;65103;65150;65152
v7080	5225	17205	282919;283276;283704;284913;284916
v7136	5278	17191	192552;192553
v7137	5278	17205	282489;282490;282586;282587;282625;282679;282791;282807;282817
v7138	5278	17225	458868;458870;458972;459055;459056
v7139	5278	17227	473458;473464;473528;473589
v7140	5278	17231	514125;514131;514165;514251;514288;514373
v7141	5278	17238	573089;573092;573132
v7155	5292	17181	133897;133907
v7156	5292	17182	139049;139054
v7182	5307	17170	32170;32177;32181;32186;32194;32203;32205;32211;32212;32218;32384
v7183	5307	17171	39761;39765;39807;39811;39812;39890;39940;39965;39966;39976
v7184	5307	17205	283796;283799;283800;283806;283829;283843;283844;283845;283848;283865;283866;283867;283911;283914;283915;283918;283923;283924;283934;283937;283941;283943;284011;284015
v7185	5307	17224	456654;456658;456669
v7186	5307	17225	463219;463220;463326;463347;463436
v7187	5307	17236	560420;560422;560427;560431;560434;560442;560446;560452;560457;560481;560502;560505;560526
v7188	5307	17247	632675;632677;632693;632698;632708;632725;632727;632765;632770;632777;632792;632800;632830;632836;632837;632855;632860;632861;632885;632892;632894
v7189	5307	17255	676191;676193;676194;676198;676200;676207;676210;676212;676213;676216;676218;676224
v7242	5345	17170	32832;32883;32898;32926;32994;33020;33025;33026
v7277	5374	17257	687813;687873;687876
v7323	5410	17269	756977;756979;759142;759152
v7324	5410	17336	1126256;1126282;1126292;1126385
v7408	5462	17204	276212;276220;276244;276254;276256;276274;276286;276294;276331
v7409	5462	17205	283302;283342
v7433	5485	17191	190577;190580;190582;190584;190585;190589;190591;190592;190594
v7495	5531	17229	493711;493867;493901;493981;494126
v7496	5531	17232	527782;527783;527878;528011;528022;528165
v7531	5558	17184	149577
v7532	5558	17185	155605;155607;155608;155613;155614;155617;155618;155619;155620;155621;155622;155634;155637;155638;155643;155645
v7533	5558	17221	424893;424894;424901;424905;424919;424932;424938;424958;424960;424961;424963;424982;425034;425069;425084
v7534	5558	17227	474280;474281;474283;474292;474307;474312;474319;474320;474367;474420;474448;474462;474467;474468;474472;474473;474474;474604;474607;474624;474668;474677;474686;474698;474714;474721;474812;474817;474818;474819;474834;474843;474875;474877;474932
v7535	5558	17228	490997;491000;491003;491013;491014;491015
