index	wifi_id	ts	area	dwell_time
70	30273	1483230677	out	22
85	47381	1483231619	out	131
165	17200	1483234014	out	69
277	39262	1483235750	out	615
278	39262	1483235763	1f	576
279	39262	1483235763	in	576
281	39262	1483235766	1f-enter	573
282	39262	1483235768	1f-must	44
283	39262	1483235788	1f-promo	252
289	39262	1483235831	New-1f-natural	213
298	1467	1483235904	out	3
319	39262	1483236071	1f-beauty-tools	59
334	39262	1483236168	1f-counter	79
340	39262	1483236221	1f-facial	94
387	36246	1483236966	out	2
406	14224	1483237288	out	254
435	34713	1483237410	out	25
440	4525	1483237451	out	245
480	36246	1483237775	out	1378
555	2127	1483238490	out	100
789	49530	1483239679	out	35
791	34713	1483239684	out	33
880	24749	1483240118	out	46
895	5225	1483240207	in	2
896	5225	1483240207	2f	2
1088	2127	1483241867	out	1838
1117	2127	1483241962	in	1738
1118	2127	1483241962	1f	1738
1155	2127	1483242153	1f-getitbeauty	36
1266	2127	1483242665	1f-makeup	2
1270	2127	1483242677	1f-beauty-tools	259
1325	2127	1483242916	1f-facial	78
1331	2127	1483242958	2f-femine-care	437
1332	2127	1483242958	2f	565
1371	2127	1483243175	2f-favorite	9
1380	2127	1483243228	2f-hair-care	5
1386	2127	1483243248	2f-body-care	146
1412	2127	1483243362	new-2f-food	2
1607	36246	1483244393	out	509
1625	48893	1483244518	out	46
1763	1467	1483245206	out	714
1770	1467	1483245252	1f	40
1771	1467	1483245252	in	550
1772	1467	1483245255	1f-enter	3
1777	1467	1483245297	2f	506
1780	1467	1483245301	2f-femine-care	14
1787	1467	1483245317	2f-body-care	2
1840	1467	1483245625	2f-counter	57
1841	1467	1483245626	2f-cafe	177
1842	1467	1483245626	new-2f-food	21
1847	1467	1483245746	2f-texfree	3
1932	3502	1483246163	out	810
1937	3502	1483246201	1f	729
1938	3502	1483246201	1f-must	21
1939	3502	1483246201	in	729
1940	3502	1483246204	1f-enter	723
1943	3502	1483246218	New-1f-natural	5
1945	3502	1483246229	1f-perfume	13
1947	3502	1483246237	1f-getitbeauty	36
1953	3502	1483246260	1f-nailstudio	586
1954	3502	1483246262	1f-counter	633
1956	3502	1483246313	1f-makeup	549
2010	3502	1483246686	1f-beauty-tools	208
2082	3502	1483246901	1f-facial	12
2085	3502	1483246910	1f-facial-inner	7
2094	3502	1483246925	1f-display	6
2228	49346	1483247501	out	251
2270	18641	1483247692	out	299
2396	46481	1483248282	out	44
2592	46481	1483249098	out	43
2698	5002	1483249485	out	668
3209	18132	1483251543	out	26
3215	24749	1483251558	out	42
3296	17200	1483251812	out	64
3328	3689	1483251989	in	2963
3329	3689	1483251989	out	3060
3330	3689	1483251989	1f	1259
3344	44524	1483252061	out	35
3357	3689	1483252112	1f-beauty-tools	275
3364	3689	1483252141	1f-makeup	222
3425	27628	1483252286	out	656
3443	18132	1483252346	out	253
3449	3689	1483252363	1f-nailstudio	618
3628	6082	1483252978	out	332
3631	6082	1483252985	in	200
3632	6082	1483252985	1f	200
3641	3689	1483253008	1f-getitbeauty	118
3687	6082	1483253094	1f-promo	91
3694	3689	1483253126	1f-perfume	39
3756	3689	1483253288	2f	1635
3768	3689	1483253313	2f-femine-care	628
3775	3689	1483253350	2f-hair-care	212
3782	3689	1483253368	2f-hairstudio	239
3785	3689	1483253378	2f-body-care	109
3786	24749	1483253389	out	147
3882	3689	1483253609	2f-texfree	427
3907	3689	1483253643	2f-healt-care	663
3921	43640	1483253662	out	58
4031	3689	1483254035	new-2f-food	29
4097	3689	1483254308	1f	644
4099	3689	1483254315	1f-facial-inner	509
4139	3689	1483254449	1f-makeup	96
4162	5225	1483254542	out	58
4167	3689	1483254569	1f-getitbeauty	180
4175	3689	1483254598	1f-counter	111
4239	3689	1483254861	New-1f-natural	29
4240	3689	1483254861	1f-promo	29
4498	27628	1483255901	out	43
4673	49571	1483256559	out	907
4702	40944	1483256674	out	13
4723	49571	1483256746	in	690
4724	49571	1483256746	1f	138
4732	10127	1483256764	out	939
4743	10127	1483256787	1f	824
4744	10127	1483256787	in	824
4752	10127	1483256813	1f-enter	4
4753	10127	1483256816	1f-must	7
4762	49608	1483256827	out	1530
4770	10127	1483256859	1f-promo	705
4818	49571	1483257009	2f	427
4822	10127	1483257036	2f	296
4825	10127	1483257043	2f-healt-care	225
4841	10127	1483257107	new-2f-food	144
4850	10127	1483257121	2f-cafe	2
4884	10127	1483257285	2f-enter	14
4901	10127	1483257349	1f-perfume	189
4920	49571	1483257406	2f-healt-care	10
5025	49608	1483257802	in	131
5026	49608	1483257802	1f	131
5046	49608	1483257889	1f-enter	44
5068	48386	1483258010	out	68
5203	6082	1483258653	out	70
5292	11396	1483259261	out	1091
5293	11396	1483259273	in	1055
5294	11396	1483259273	1f-enter	10
5295	11396	1483259273	1f	207
5299	11396	1483259298	New-1f-natural	178
5332	11396	1483259510	2f	776
5334	11396	1483259519	2f-femine-care	256
5338	11396	1483259538	2f-enter	394
5345	5002	1483259651	out	2132
5351	11396	1483259688	2f-healt-care	573
5361	5002	1483259697	in	2049
5362	5002	1483259697	1f	490
5368	11396	1483259701	new-2f-food	535
5373	5002	1483259705	1f-must	5
5383	11396	1483259731	2f-cafe	477
5384	11396	1483259731	2f-texfree	29
5449	11396	1483260033	2f-counter	170
5455	5002	1483260081	1f-perfume	62
5459	5002	1483260090	1f-promo	39
5476	5002	1483260169	2f	1454
