visit_id	wifi_id	date	indices
v29	29	17239	503316;503322;503326;503328;503330;503331;503339;503342;503358;503371;503390;503394;503407;503410
v65	74	17184	119642;119647;119687;119689;119690;119695;119780;119845;119889;119898;119922;119927;119966;119973;119977;119981;119992
v66	75	17237	490368;490427;490430;490441;490460;490464;490472;490483;490486;490493;490497;490499
v99	115	17224	399899;399903;399909;399911;399913;399915
v135	170	17265	690544;690547
v136	170	17271	724315
v174	216	17172	36217;36222;36224;36228;36233;36235;36239;36248;36255;36256
v175	216	17186	128197
v176	216	17264	679863
v214	284	17235	471735;471739;471742;471743;471745
v229	307	17244	542806;542897;543017
v231	311	17271	723154;723164
v245	328	17242	523492;523497;523510;523527;523536;523539
v314	408	17167	4388;4410;4497;4502;4582;4585;4593;4604;4628;5832;5845;5846;5924
v317	414	17257	628982;628992;628995;629003;629007;629021
v334	417	17174	53877;53879;53885;53894;53900;53901;53907;53908;53909;53910;53911;53914
v357	477	17209	296769
v358	477	17251	590529
v359	477	17279	772281;772285;772379;772398;772405;772429;772430;772431;772432
v364	487	17267	701304
v396	522	17242	521206;521211;521219;521223;521227;521237;521238;521243;521249;521252;521255;521258;521263;521266;521268;521353;521370;521378;521391;521410;521417;521425;521429;521432;521437;521448;521479;521532;521558;521565;521607;521619;521662;521675
v398	524	17270	719220;719232;719239;719259;719263;719270;719318;719320;719362;719368
v400	535	17235	471487;471489;471491;471495;471496;471500;471501;471504;471505;471509;471512;471516
v431	585	17182	104944
v432	586	17197	208351;208353;208356;208360;208363;208379;208382;208386;208387;208390;208400;208405;208412;208413;208418;208425;208432
v433	586	17285	808130
v434	588	17240	511715
v437	597	17176	67410;67414;67420;67424;67429;67432;67433;67435;67436;67440;67442;67448;67451;67453;67454;67455;67460;67462;67464;67466;67475;67476;67493;67515;67550;67554;67578;67591;67599;67606;67620;67661;67664;67677;67684;67693;67694;67704;67730;67732;67734;67736;67737;67739;67742
v447	611	17211	306991;307051;307054;307062;307071;307074;307075;307088;307098;307102;307105;307107;307108
v464	640	17223	387617;387645;387648;387652;387657;387659;387663;387695;387745;387747
v498	684	17198	211418;211421;211422
v499	688	17187	137480;137485;137491;137506;137514;137516;137518;137521;137781;137788;137790;137791;137792;137795;137940;137949;137951;137954;137958;137963;137965;137966;137972;137973;137976;137978;137980;139635;139842;139845;139899
v500	689	17263	669012
v508	705	17257	627405;627429;627699;627718;627786;627789;627791
v525	729	17208	289830;289833;289835;289849;289850;289860;289861;289862;289864;289868;289869;289873;289879;289880;289883;289890;289891;289900;289916
v526	729	17217	351823;351825;351828;351829;351831;351839;351845;351850;351858;351861
v609	853	17269	712182;712186;712193;712194;712199
v630	868	17235	469736;469744;469750;469757
v687	962	17169	17550;17553;17558;17564;17575;17580;17614;17620;17687;17750;17776;17787;17788;17797;17799;17813;17833;17844;17846;17847;17850
v688	962	17241	517188;517189;517193;517219;517220;517225;517228;517237;517240;517244;517246;517251;517252;517253;517256
v708	996	17171	32812
v709	996	17195	188586;188631;188636;188637;188638;188642
v710	996	17224	402279;402326;402330
v711	996	17257	634820
v717	1005	17179	81801;81803;81808;81810;81812;81821;81823;81829;81836;81839;81840;81843
v727	1026	17213	321767;321771;321775;321779;321781;321783;321787;321791
v731	1035	17261	658059;658084;658090;658092;658100;658103;658106;658119;658121;658123;658169;658184;658187
v765	1063	17247	557665;557675;557679;557680;557682;557687;557693;557775;557777;557789;559361;559367;559383;559385;559408;559410
v791	1091	17198	212033;212045;212103;212105;212107;212124;212127;212165;212293;212326;212370;212380;212430;212442;213667;213677;213678
v837	1166	17207	277064;277069;277071;277076;277077;277081;277082;277086;277088;277093;277096;277097
v855	1196	17172	39555;39566;39599;39619;39693;39700;39706;39723;39738;39770;39831
v856	1196	17189	155467;155492;155499;155508;155509;155511;155518;155526
v857	1196	17197	207714
v858	1196	17198	215289;215294;215305;215308;215333;215353;215355;215374;215408;215435;215447;215449;215451
v859	1196	17205	263647;263657;263663;263668;263673;263678;263680;263709;263712;263742;263745;263751;263755
v881	1220	17206	269936;270006;270045;270066
v882	1222	17173	42188;42201;42202;42220
v887	1226	17218	352742;352747;352749;352755;352756
v898	1242	17261	660342;660350;660353;660357;660368;660369;660370;660372;660374;660376;660378;660382;660384;660388;660403;660405;660406;660416;660458;660464;660465
v909	1256	17216	344831;344833;344839;344840;344842;344844;344846;344852;344853;344860;344864;344865;344867;344873;344881;344885;344887;344890;344891;344892
v917	1275	17188	145742;145765;145770
v930	1303	17181	97836;97842;97850;97866;97871;97876;97879;97883;97886;97896;97916;97930;97935;97940;98432;98450;98451;98455;98457;98458
v933	1313	17196	197731;197741;197762
v950	1344	17196	192535;192546;192567;192570;192588
v960	1365	17169	14623;14640;18383
v973	1392	17229	439805;439822;439833;439836;439847;439853;439858;439863;439922;439937;439951
v987	1429	17177	68360;68369
v992	1435	17271	723763;723772;723778;723782;723912
v1012	1461	17209	294395;294398;294488;294494;294497;294528;294591
v1037	1501	17187	138365
v1044	1510	17218	353226;353230;353233;353238
v1049	1522	17236	480782;480805;480807;480826;480830;480839;480857;480947
v1059	1526	17234	465363
v1060	1526	17241	516279;516293
v1061	1526	17242	523972;523994;524000
v1062	1526	17277	763418
v1063	1526	17284	799912;799930
v1065	1531	17278	771570
v1067	1536	17240	509407;509412;509468;509469
v1089	1569	17224	396317;396350;396351;396354;396356
v1092	1572	17207	280937;280941;280942;280944;280948;280950;280974
v1099	1585	17263	672258
v1100	1585	17265	684317
v1101	1585	17266	695507
v1122	1614	17266	697176;697217
v1126	1624	17196	193318;193340;193343;193345;193346;193357;193361;193456;193479;193525;194534;194542;194561
v1127	1627	17235	475165;475521;475524;475526;475531
v1128	1629	17225	408766;408774;408813;408872;408936;408970
v1138	1646	17195	184728;184731
v1143	1655	17213	319938;319943;319950;319951;319953;319954;319956;319960
v1144	1657	17168	12171;12613
v1161	1677	17196	195198;195204;195211;195212;195213;195216;195217;195219;195223;195229;195230;195234;195235;195238;195244;195262;195292;195293;195297;195300;195304
v1166	1685	17255	615671;615686;615710;615711;615714;615717;615718;615728;615739;615745;615746;615748;615749;615751
v1170	1691	17167	1361
v1171	1691	17286	819007;819070
v1172	1693	17239	501494;501508
v1188	1713	17218	353387;353391;353397;353399;353400;353403;353409;353410;353412;353413;353414;353416
v1240	1785	17170	24160;24196;24244
v1248	1799	17205	262178;262188;262194;262196;262200;262201;262202;262205;262218;262219;262223;262225
v1249	1801	17181	98315;98317;98320;98324;98325;98326
v1250	1801	17182	106901;106943;106950;106954;106967;106979;106992;107041;107049;107513;107528;107542;107555;107577
v1251	1801	17184	116060;116063
v1268	1825	17208	288651;288662;288666;288671;288680;288727;288774
v1271	1829	17234	463752;463755
v1272	1829	17235	474047
