visit_id	wifi_id	date	indices
v88	45	17328	1105715;1105754;1105770;1105798
v89	45	17350	1254702;1254762;1254894;1254946
v90	45	17351	1265040;1265043;1265062;1265066;1265072;1265074;1265075;1265082;1265083;1265087;1265093;1265120;1265137;1265182;1265183;1265185;1265211;1265239;1265265;1265323;1265343
v91	45	17352	1271134;1271144;1271184;1271260;1271283
v92	45	17355	1293957;1293988;1294012;1294068;1294093
v93	45	17359	1324479;1324502;1324526;1324575
v94	46	17446	1847165;1847172;1847181;1847204;1847218;1847227;1847231;1847232;1847245;1847248;1847297;1847329;1847333;1847334;1847535;1847538;1847539;1847543;1847544;1847552;1847556;1847559;1847568
v204	115	17224	399899;399903;399909;399911;399913;399915
v205	115	17323	1072221;1072224;1072233;1072238;1072242;1072250;1072252;1072259;1072272;1072368;1072369;1072378;1072388;1072448;1072458
v227	130	17347	1235412;1235463;1235520;1235530;1235583;1235606;1235645;1235653;1235661;1235699;1235726;1235730;1235739;1235780;1235782;1235786
v260	143	17256	619171;619173;619179;619180;619181;619182;624162
v356	205	17235	469098;469109;469125;469133;469145;469153;469158;469159;469165
v357	205	17293	874005;874016;874087
v358	205	17337	1161228;1161317
v690	391	17229	435444;435450;435457;435473;435497;435537;435576
v701	397	17368	1386154;1386156;1386159
v702	397	17382	1475495;1475923;1475963;1475997;1476007;1476022
v784	423	17273	737408;737410;737443;737445;737485
v832	457	17387	1505325;1507380
v939	525	17453	1887102;1887146;1887153;1887157;1887212;1887273;1887276;1887277
v996	555	17209	293530;293535;293539;293688;293692;293696;293699
v1077	616	17374	1422815;1422817;1422819
v1086	621	17343	1208881;1208905;1208948;1208995;1209001;1209009;1209028;1209041;1209051;1209063
v1087	622	17217	346592;346596;346662;346663;346670;346671;346672
v1088	622	17218	353666;353702;353704;353705;353707;353712;353719;353729;353738;353740;353744;353751;353760;353766;353783;353798;353806;353809;353816;353824;354080
v1089	622	17221	372888;372899;372902;372903
v1234	709	17330	1110690;1110694;1110701;1110703;1110715
v1524	863	17277	759263;759266;759270;759276;759280;759281;759289;759290;759291;759292;759293;759296;759324;759328
v1590	909	17467	1969704
v2059	1158	17405	1617412;1617431;1617478;1617481;1617489;1617490;1617713;1617718;1617731;1617741
v2196	1231	17448	1859513;1859515;1859517;1859536;1859545;1859547;1859549;1859557;1859559;1859782;1859791;1859796;1859799;1859804;1859809
v2282	1297	17170	26609;26612;26617;26619
v2291	1305	17314	1014629
v2327	1332	17381	1473074;1473084;1473085;1473088;1473271;1473282;1473289;1473293;1473298;1473299;1473302;1473303;1473309;1473311;1473312
v2328	1332	17389	1522128;1522133;1522136;1522139;1522143;1522146;1522147;1522148;1522151;1522153;1522218;1522221;1522561
v2329	1332	17400	1591839;1591960;1591963;1591964;1591965;1591967;1591968;1591969
v2417	1396	17387	1508335;1508431;1508468;1508469
v2440	1413	17408	1633034;1633038
v2444	1419	17268	704380;704389;704393;704399
v2445	1419	17306	963230;963233;963244;963252;963255;963258;963260;963266;963273;963279;963281;963285;963287;963289;963294
v2446	1419	17436	1784090;1784093;1784112;1784120;1784122;1784129
v2463	1430	17184	118070
v2464	1430	17250	580155;580183;580203;580235;580245;580254;581389;582812
v2608	1509	17204	256904;256918;256921;256927;256929;256932;256937;256950;256952;256956;256958;256972;256974;256975;256992;256997;256998;257044;257065;257071;257087;257090;257095;257097;257102;257496
v2609	1509	17215	337310
v2610	1509	17364	1361585;1361589;1361590;1361592;1361594;1361595;1361597;1361599;1361604;1361607;1361616;1361619;1361629;1361632;1361681;1361684;1361686
v2611	1509	17408	1634878;1634896
v2825	1652	17288	834425;834434;834435;834448;834458;834462;834479;834481;834485;834488;834490;834492;834503
v2920	1704	17201	239966;239979
