visit_id	revisit_interval	revisit_intention
v0	1.99	1
v1		0
v6		0
v10		0
v94		0
v149	98.01	1
v150		0
v153	64.0	1
v154		0
v156		0
v169	19.4	1
v170	0.96	1
v171	135.76	1
v172	32.98	1
v173	7.93	1
v174	11.97	1
v175		0
v242		0
v244		0
v264		0
v281	13.99	1
v282	63.01	1
v283	21.0	1
v284	69.99	1
v285		0
v323	137.97	1
v324	9.25	1
v325		0
v365	18.84	1
v366		0
v367	1.86	1
v368		0
v403		0
v476	65.97	1
v477		0
v503		0
v504		0
v523	61.99	1
v524		0
v574	0.97	1
v575	1.9	1
v576	99.73	1
v577		0
v619	3.34	1
v620		0
v644	109.06	1
v645		0
v667	37.94	1
v668	69.0	1
v669	66.73	1
v670	1.46	1
v671	48.75	1
v672		0
v691		0
v700		0
v721		0
v723		0
v725		0
v758		0
v797		0
v798	6.88	1
v799		0
v860	187.87	1
v861		0
v909	2.04	1
v910		0
v915	178.82	1
v916		0
v996	171.2	1
v997		0
v1015		0
v1025		0
v1027	5.97	1
v1028	117.1	1
v1029	0.71	1
v1030		0
v1039		0
v1078	48.87	1
v1079		0
v1086	1.0	1
v1087	0.96	1
v1088		0
v1112	34.91	1
v1113		0
v1139		0
v1145	0.9	1
v1146	1.07	1
v1147	1.62	1
v1148		0
v1177	1.99	1
v1178		0
v1197		0
v1223		0
v1224	55.88	1
v1225		0
v1227		0
v1256		0
v1260	210.91	1
v1261		0
v1284	0.94	1
v1285		0
v1332	2.59	1
v1333		0
v1334		0
v1372	56.11	1
v1373	11.12	1
v1374		0
v1397	3.24	1
v1398		0
v1409		0
v1416		0
v1551	1.64	1
v1552		0
v1555		0
v1558		0
v1562	9.01	1
v1563		0
v1587		0
v1635	66.97	1
v1636		0
v1675		0
v1693		0
v1727	133.25	1
v1728		0
v1730		0
v1741		0
v1744		0
v1746	130.96	1
v1747		0
v1756		0
v1757	137.86	1
v1758		0
v1789		0
v1798		0
v1810		0
v1817		0
v1823	50.74	1
v1824	5.11	1
v1825	16.86	1
v1826	50.21	1
v1827	92.07	1
v1828	4.93	1
v1829		0
v1830	14.01	1
v1831	87.99	1
v1832	27.99	1
v1833	81.0	1
v1834		0
v1843		0
v1852		0
v1874	209.04	1
v1875		0
v1886		0
v1888	4.04	1
v1889	2.21	1
v1890	35.78	1
v1891	21.05	1
v1892	2.85	1
v1893	2.1	1
v1894	93.04	1
v1895	27.69	1
v1896	6.06	1
v1897	13.07	1
v1898	3.82	1
v1899	8.09	1
v1900		0
v1908		0
v1940	34.27	1
v1941	82.95	1
v1942		0
v1949		0
v2018		0
v2025		0
v2030	17.01	1
v2031	31.68	1
v2032		0
v2041	0.72	1
v2042		0
v2095	3.21	1
v2096		0
v2125		0
v2148		0
v2175		0
v2187	0.83	1
v2188		0
v2216	6.94	1
v2217		0
v2218		0
v2227		0
v2246	40.95	1
v2247		0
v2305		0
v2340	106.77	1
v2341		0
v2363	68.97	1
v2364	4.16	1
v2365	11.97	1
v2366	3.73	1
v2367	40.17	1
v2368	21.8	1
v2369	4.21	1
v2370	11.63	1
v2371	1.39	1
v2372	2.95	1
v2373	1.92	1
v2374	0.77	1
v2375		0
v2387		0
v2389		0
v2392		0
v2417		0
v2429	195.86	1
v2430		0
v2440	128.9	1
v2441		0
v2488		0
v2489		0
v2493	0.95	1
v2494		0
v2502		0
v2512		0
