index	wifi_id	ts	area	dwell_time
7	41545	1483196833	out	81
13	26813	1483197344	out	377
17	44332	1483197379	out	99
49	20143	1483236312	out	1052
51	45612	1483236463	out	32
59	32635	1483236794	out	161
75	18601	1483237318	out	73
78	45354	1483237557	out	63
90	27007	1483238216	out	655
101	45316	1483238555	out	220
140	45316	1483239541	out	707
149	15914	1483239621	out	37
296	20097	1483240391	out	2253
303	20097	1483240443	1f	2136
304	20097	1483240443	in	2136
317	20097	1483240523	1f-left-2	1578
318	20097	1483240524	1f-left-3	76
320	20097	1483240557	1f-right-3	1553
321	20097	1483240588	1f-right-2	1992
324	20097	1483240663	1f-right-1	1406
326	20097	1483240689	2f-stair	418
327	20097	1483240689	2f	1015
328	20097	1483240696	2f-left-1	219
330	20097	1483240703	2f-right-1	207
340	20097	1483240795	2f-right-2	91
342	20097	1483240809	2f-left-2	82
382	33237	1483241104	out	50
390	20097	1483241167	1f-left-1	899
417	20097	1483241404	1f-left-3	702
486	41665	1483241761	out	14
531	25701	1483241985	out	2000
618	25701	1483242650	in	707
619	25701	1483242650	1f	707
622	25701	1483242659	1f-right-3	555
643	25701	1483242825	1f-left-2	532
644	25701	1483242840	1f-right-2	516
648	25701	1483242866	1f-right-1	479
650	35276	1483242868	out	427
654	25701	1483242918	2f	28
675	25701	1483243009	1f-left-1	336
681	25701	1483243075	1f-left-3	114
686	15914	1483243108	out	128
687	28470	1483243112	out	32
722	33237	1483243341	out	6
859	36407	1483244502	out	23
861	28470	1483244515	out	56
863	42537	1483244564	out	842
885	36562	1483245021	out	486
887	36562	1483245065	in	443
888	36562	1483245065	1f	443
889	36562	1483245071	1f-left-3	7
897	36562	1483245109	1f-right-2	183
916	36562	1483245249	2f-right-1	16
917	36562	1483245249	2f	16
918	36562	1483245250	2f-stair	15
925	36562	1483245332	1f-left-1	53
926	36562	1483245334	1f-right-1	34
997	48757	1483246106	out	172
1001	48757	1483246142	in	116
1004	11035	1483246148	out	13
1006	48757	1483246160	1f	99
1007	48757	1483246162	1f-left-3	87
1008	48757	1483246167	1f-right-3	85
1009	48757	1483246167	1f-left-2	74
1010	48757	1483246170	1f-right-2	78
1011	11539	1483246172	1f	1345
1012	11539	1483246172	out	1514
1013	11539	1483246172	in	1473
1014	11539	1483246172	1f-left-3	883
1016	11539	1483246174	1f-left-2	1265
1018	48757	1483246206	1f-right-1	4
1021	11539	1483246246	2f-stair	1064
1022	11539	1483246246	2f	1064
1023	11539	1483246252	2f-left-1	1027
1024	11539	1483246254	2f-right-2	1019
1025	11539	1483246254	2f-right-1	740
1026	11539	1483246272	2f-left-2	662
1030	11523	1483246359	out	1696
1042	11539	1483246516	1f-left-1	1000
1045	11539	1483246520	1f-right-1	979
1047	11539	1483246542	1f-right-2	945
1050	11539	1483246548	1f-right-3	573
1051	15727	1483246550	out	65
1066	11523	1483246608	in	1400
1067	11523	1483246608	1f-left-3	253
1068	11523	1483246608	1f	408
1089	11523	1483246683	1f-right-3	171
1116	15492	1483246826	out	1623
1123	11523	1483246870	1f-left-2	109
1131	39494	1483246940	out	9
1133	15492	1483246950	1f	1368
1134	15492	1483246950	in	1368
1149	11523	1483247060	2f	485
1150	11523	1483247060	2f-stair	485
1174	14785	1483247243	out	622
1188	15492	1483247330	1f-left-3	988
1189	15492	1483247330	1f-left-2	988
1201	15492	1483247393	1f-right-2	925
1202	15492	1483247393	1f-right-3	924
1209	15492	1483247456	1f-left-1	612
1215	35276	1483247556	out	1187
1217	15492	1483247581	2f-stair	367
1218	15492	1483247581	2f	367
1220	35276	1483247595	in	1092
1221	35276	1483247595	2f	780
1223	35276	1483247596	1f	1091
1224	35276	1483247597	1f-left-3	1084
1228	35276	1483247604	1f-right-3	1068
1229	35276	1483247604	1f-right-2	1056
1230	35276	1483247606	1f-left-2	1077
1234	21010	1483247632	out	410
1236	35276	1483247636	1f-left-1	1013
1239	14785	1483247653	1f-right-1	102
1240	14785	1483247653	1f	178
1241	14785	1483247653	in	178
1242	35276	1483247654	1f-right-1	995
1243	14785	1483247661	1f-left-1	98
1254	35276	1483247699	2f-left-1	644
1256	15492	1483247704	2f-right-1	244
1264	48757	1483247770	out	37
1265	11586	1483247775	out	43
1267	35276	1483247784	2f-stair	591
1268	11523	1483247792	1f	215
1274	35276	1483247805	2f-right-1	538
1277	15492	1483247825	2f-right-2	121
1278	15492	1483247826	2f-left-1	121
1279	35276	1483247830	2f-right-2	505
1293	35276	1483247897	2f-left-2	437
1298	11523	1483247940	1f-right-3	62
1342	45927	1483248198	out	97
1343	45927	1483248214	1f-left-2	15
1344	45927	1483248214	1f-right-3	70
1345	45927	1483248214	in	70
1346	45927	1483248214	1f	70
1347	45927	1483248214	1f-left-3	53
1484	23689	1483249155	out	372
1491	33700	1483249184	out	4
1504	23689	1483249264	in	263
1505	23689	1483249264	2f	67
1506	23689	1483249264	2f-left-1	66
1520	23689	1483249318	2f-right-1	12
1535	41815	1483249499	out	61
1536	15356	1483249502	out	72
1560	42537	1483249726	out	248
1585	513	1483250005	out	35
1586	49528	1483250034	out	469
1590	49528	1483250077	in	395
1591	49528	1483250077	1f	395
1593	49528	1483250082	1f-left-3	386
1594	49528	1483250082	1f-right-3	387
1595	49528	1483250085	1f-right-2	362
1596	49528	1483250090	1f-left-2	366
1598	15727	1483250097	out	9
1602	49528	1483250131	1f-right-1	294
1606	28707	1483250147	out	2192
1607	49528	1483250156	2f-stair	90
1608	49528	1483250156	2f	230
1614	49528	1483250172	2f-left-1	214
1615	49528	1483250176	2f-right-1	189
1619	49528	1483250184	2f-right-2	35
1621	49528	1483250193	2f-left-2	7
1622	15914	1483250196	out	433
1632	49528	1483250264	1f-left-1	163
1641	47675	1483250378	out	1243
1652	46030	1483250513	out	495
1658	46030	1483250571	1f	420
1660	46030	1483250571	in	420
1661	46030	1483250571	1f-left-2	407
1662	46030	1483250586	1f-right-3	404
1664	46030	1483250614	1f-right-2	364
1667	47675	1483250626	in	994
1668	47675	1483250626	1f-right-3	66
1669	47675	1483250626	1f	175
1670	47675	1483250627	1f-left-3	17
1687	47675	1483250756	1f-right-2	35
1692	47675	1483250766	1f-left-2	35
1695	46030	1483250786	1f-right-1	53
1698	46030	1483250833	1f-left-1	123
1710	47675	1483250888	2f	640
1711	47675	1483250888	2f-stair	640
1712	15727	1483250889	out	1379
1762	47675	1483251172	2f-left-1	322
1778	42537	1483251317	out	565
1789	15727	1483251391	1f-left-3	249
1790	15727	1483251391	1f	877
1791	15727	1483251391	2f	755
1792	15727	1483251391	in	877
1797	47675	1483251445	2f-right-2	39
1807	47675	1483251569	1f	51
1813	23689	1483251604	out	796
1814	23689	1483251604	in	796
1815	23689	1483251604	1f-left-2	738
1816	23689	1483251604	1f	796
1817	23689	1483251604	1f-right-2	112
1820	23689	1483251606	1f-left-1	794
1822	47675	1483251608	1f-left-2	5
1824	47675	1483251614	1f-left-3	6
1825	23689	1483251618	1f-right-1	725
1874	15727	1483251770	2f-left-2	376
1875	15727	1483251771	2f-right-1	375
1889	30449	1483251843	out	1902
1901	30449	1483251882	in	1832
1902	30449	1483251884	1f	1830
1909	5237	1483251946	out	2269
1911	30449	1483251957	1f-right-2	1729
1918	30449	1483252071	1f-right-3	1634
1928	30449	1483252118	1f-left-3	373
1947	30449	1483252185	2f	1294
1961	30449	1483252274	1f-left-2	255
1971	30449	1483252331	1f-left-1	1353
1975	15356	1483252413	out	25
2001	36562	1483252484	out	14
2002	30449	1483252486	1f-right-1	1185
2040	12464	1483252665	out	606
2078	30449	1483252834	2f-stair	645
2085	30449	1483252884	2f-left-2	573
2096	5237	1483252971	in	1094
2097	5237	1483252971	1f	848
2099	30449	1483252977	2f-left-1	492
2101	30449	1483252978	2f-right-1	484
2104	5237	1483252981	1f-right-3	290
2122	5237	1483253047	1f-left-2	664
2123	5237	1483253047	1f-right-2	695
2147	15727	1483253265	out	1143
2150	5237	1483253271	1f-left-1	548
2151	30449	1483253272	2f-right-2	176
2158	5237	1483253290	1f-right-1	528
2159	30449	1483253320	1f-left-2	379
2180	5237	1483253405	2f-right-1	207
2181	5237	1483253405	2f	207
2182	5237	1483253406	2f-right-2	186
2187	5237	1483253442	2f-left-1	16
2195	5237	1483253471	2f-stair	20
2198	28707	1483253490	out	27
2248	30449	1483253689	1f-left-3	25
2292	36973	1483253950	out	785
2295	36973	1483253991	in	690
2296	36973	1483253991	1f	690
2298	36973	1483253995	1f-left-3	682
2299	36973	1483253995	1f-right-3	677
2300	36973	1483253998	1f-left-2	643
2301	36973	1483254002	1f-right-2	661
2306	36973	1483254029	1f-left-1	65
2310	36973	1483254066	1f-right-1	32
2318	36973	1483254122	2f-stair	459
2319	36973	1483254122	2f	459
2327	36973	1483254146	2f-right-1	346
