index	wifi_id	ts	area	dwell_time
7	41545	1483196833	out	81
49	20143	1483236312	out	1052
78	45354	1483237557	out	63
101	45316	1483238555	out	220
140	45316	1483239541	out	707
149	15914	1483239621	out	37
296	20097	1483240391	out	2253
303	20097	1483240443	1f	2136
304	20097	1483240443	in	2136
317	20097	1483240523	1f-left-2	1578
318	20097	1483240524	1f-left-3	76
320	20097	1483240557	1f-right-3	1553
321	20097	1483240588	1f-right-2	1992
324	20097	1483240663	1f-right-1	1406
326	20097	1483240689	2f-stair	418
327	20097	1483240689	2f	1015
328	20097	1483240696	2f-left-1	219
330	20097	1483240703	2f-right-1	207
340	20097	1483240795	2f-right-2	91
342	20097	1483240809	2f-left-2	82
390	20097	1483241167	1f-left-1	899
417	20097	1483241404	1f-left-3	702
486	41665	1483241761	out	14
686	15914	1483243108	out	128
859	36407	1483244502	out	23
997	48757	1483246106	out	172
1001	48757	1483246142	in	116
1006	48757	1483246160	1f	99
1007	48757	1483246162	1f-left-3	87
1008	48757	1483246167	1f-right-3	85
1009	48757	1483246167	1f-left-2	74
1010	48757	1483246170	1f-right-2	78
1011	11539	1483246172	1f	1345
1012	11539	1483246172	out	1514
1013	11539	1483246172	in	1473
1014	11539	1483246172	1f-left-3	883
1016	11539	1483246174	1f-left-2	1265
1018	48757	1483246206	1f-right-1	4
1021	11539	1483246246	2f-stair	1064
1022	11539	1483246246	2f	1064
1023	11539	1483246252	2f-left-1	1027
1024	11539	1483246254	2f-right-2	1019
1025	11539	1483246254	2f-right-1	740
1026	11539	1483246272	2f-left-2	662
1042	11539	1483246516	1f-left-1	1000
1045	11539	1483246520	1f-right-1	979
1047	11539	1483246542	1f-right-2	945
1050	11539	1483246548	1f-right-3	573
1264	48757	1483247770	out	37
1342	45927	1483248198	out	97
1343	45927	1483248214	1f-left-2	15
1344	45927	1483248214	1f-right-3	70
1345	45927	1483248214	in	70
1346	45927	1483248214	1f	70
1347	45927	1483248214	1f-left-3	53
1622	15914	1483250196	out	433
1889	30449	1483251843	out	1902
1901	30449	1483251882	in	1832
1902	30449	1483251884	1f	1830
1911	30449	1483251957	1f-right-2	1729
1918	30449	1483252071	1f-right-3	1634
1928	30449	1483252118	1f-left-3	373
1947	30449	1483252185	2f	1294
1961	30449	1483252274	1f-left-2	255
1971	30449	1483252331	1f-left-1	1353
2002	30449	1483252486	1f-right-1	1185
2078	30449	1483252834	2f-stair	645
2085	30449	1483252884	2f-left-2	573
2099	30449	1483252977	2f-left-1	492
2101	30449	1483252978	2f-right-1	484
2151	30449	1483253272	2f-right-2	176
2159	30449	1483253320	1f-left-2	379
2248	30449	1483253689	1f-left-3	25
2613	30449	1483255777	out	1720
2701	27841	1483256312	out	1191
2707	27841	1483256328	in	1118
2724	30449	1483256382	in	32
2797	27841	1483256704	1f	742
2798	27841	1483256704	1f-left-2	725
2895	27841	1483257109	1f-left-3	329
2903	27841	1483257132	1f-right-2	67
2905	27841	1483257140	1f-left-1	279
2906	27841	1483257144	1f-right-1	273
2926	27841	1483257280	2f-left-1	106
2927	27841	1483257280	2f	148
2929	27841	1483257295	2f-stair	91
2931	27841	1483257313	2f-right-1	65
2932	27841	1483257314	2f-right-2	115
2946	27841	1483257437	1f-right-3	3
3024	18498	1483257824	out	1320
3026	18498	1483257825	in	1256
3027	18498	1483257825	1f-left-2	759
3028	18498	1483257825	1f	1236
