index	wifi_id	ts	area	dwell_time
67	43918	1483237388	out	13762
363	40012	1483241790	out	62
381	8986	1483241958	out	241
384	8986	1483241980	1f	146
385	8986	1483241980	1f-left-3	124
386	8986	1483241980	in	146
391	8986	1483242030	1f-right-2	96
392	8986	1483242030	1f-right-3	96
395	8986	1483242045	1f-left-2	81
396	8986	1483242053	2f-left-2	48
397	8986	1483242053	2f	48
399	8986	1483242065	1f-right-1	49
400	8986	1483242085	1f-left-1	29
544	5219	1483243347	out	531
902	28900	1483245892	out	4114
946	28900	1483246159	in	3765
947	28900	1483246159	1f	164
948	28900	1483246159	1f-right-2	110
975	28900	1483246475	2f	2909
997	6768	1483246614	out	26
1024	28900	1483246774	2f-left-1	1660
1043	28900	1483246846	2f-left-2	1953
1044	28900	1483246874	2f-right-2	1829
1058	4026	1483246937	out	34
1237	28900	1483248179	2f-right-1	208
1238	28900	1483248179	2f-stair	680
1311	23419	1483248686	out	1473
1317	23419	1483248717	in	1416
1318	23419	1483248717	1f-left-3	44
1319	23419	1483248717	1f	270
1322	23419	1483248742	1f-left-2	18
1336	23419	1483248815	1f-right-2	166
1347	28900	1483248935	1f	990
1355	23419	1483248984	1f-right-1	2
1357	23419	1483249048	2f-stair	40
1358	23419	1483249048	2f	424
1360	28900	1483249098	1f-left-1	173
1371	23419	1483249152	2f-left-2	319
1392	23419	1483249259	2f-left-1	213
1393	23419	1483249259	2f-right-1	186
1410	23419	1483249307	2f-right-2	150
1504	23419	1483250043	1f	90
1507	23419	1483250064	1f-left-1	27
1586	4026	1483250576	out	999
1616	4026	1483250888	1f	652
1618	4026	1483250888	in	652
1620	4026	1483250896	1f-left-1	604
1621	4026	1483250896	1f-left-3	4
1631	4026	1483250984	2f-stair	467
1632	4026	1483250984	2f-left-1	480
1633	4026	1483250984	2f	480
1634	4026	1483250988	2f-right-1	408
1642	4026	1483251156	2f-left-2	4
1643	4026	1483251160	2f-right-2	32
1765	4829	1483252241	out	578
1780	35652	1483252319	out	202
1796	35652	1483252405	in	64
1797	35652	1483252405	2f	25
1883	29085	1483252944	out	1120
1887	29085	1483252961	1f	226
1888	29085	1483252961	1f-left-3	171
1889	29085	1483252961	in	979
1907	29085	1483253031	1f-right-3	127
1912	46902	1483253051	out	1999
1941	46902	1483253150	in	1825
1942	46902	1483253150	1f-right-3	1112
1943	46902	1483253150	1f	1112
1951	29085	1483253182	1f-right-2	2
1963	46902	1483253282	1f-left-3	490
1972	29085	1483253367	2f	514
1973	29085	1483253367	2f-left-1	324
1974	29085	1483253381	2f-stair	499
1976	35652	1483253387	out	105
1978	46902	1483253392	1f-right-2	749
1987	46902	1483253465	1f-left-2	307
1988	29085	1483253475	2f-right-1	387
2022	29085	1483253614	2f-left-2	233
2026	29085	1483253637	2f-right-2	210
2091	29085	1483253937	1f-right-2	2
2092	29085	1483253937	1f	2
2150	46902	1483254392	2f	582
2151	46902	1483254393	2f-left-1	575
2154	46902	1483254393	2f-left-2	242
2200	46902	1483254634	2f-right-1	303
2214	46902	1483254686	2f-stair	288
2241	15344	1483255002	out	93
2320	35652	1483255579	out	94
2477	15344	1483256330	out	761
2486	15344	1483256389	in	676
2487	15344	1483256390	1f	657
2488	15344	1483256392	1f-left-3	581
2490	15344	1483256393	1f-right-3	651
2491	15344	1483256401	2f-right-2	664
2492	15344	1483256401	2f	664
2497	35652	1483256416	out	255
2498	15344	1483256418	1f-right-2	538
2499	15344	1483256419	1f-left-2	538
2525	15344	1483256543	1f-right-1	377
2528	15344	1483256559	1f-left-1	358
2538	15344	1483256587	2f-stair	277
2546	15344	1483256633	2f-left-1	181
2552	15344	1483256653	2f-right-1	207
2555	15344	1483256668	2f-left-2	17
2570	4436	1483256869	out	1118
2577	4436	1483256970	in	945
2578	4436	1483256970	1f	945
2579	4436	1483256970	1f-left-3	857
2581	4436	1483256988	1f-left-2	838
2586	4436	1483257071	1f-right-3	753
2587	4436	1483257084	2f	539
2588	4436	1483257084	2f-right-2	95
2595	4436	1483257166	1f-right-2	651
2596	46902	1483257172	out	199
2603	4436	1483257360	1f-left-1	435
2604	4436	1483257378	1f-right-1	417
2703	32764	1483257859	out	61
2808	46902	1483258455	out	7
2918	4436	1483258975	out	617
2950	4436	1483259031	in	107
2951	4436	1483259031	1f-left-3	105
2952	4436	1483259031	1f	105
2957	4436	1483259034	1f-right-3	98
2960	4436	1483259046	1f-right-2	76
2962	4436	1483259052	1f-left-2	71
2966	4436	1483259055	1f-left-1	49
2970	4436	1483259060	1f-right-1	62
3169	28044	1483260384	out	19
3241	17271	1483260758	out	377
3382	32764	1483261569	out	100
3392	32764	1483261621	in	26
3393	32764	1483261621	1f	23
3728	5219	1483263754	out	20
3777	42768	1483264208	out	756
