visit_id	revisit_interval	revisit_intention
v16	94.02	1
v17		0
v18		0
v24		0
v75		0
v86	153.06	1
v87		0
v88	21.85	1
v89	1.16	1
v90	0.87	1
v91	2.92	1
v92	4.14	1
v93		0
v94		0
v103	0.71	1
v104	11.18	1
v105		0
v107		0
v124		0
v146		0
v173		0
v200		0
v204	98.82	1
v205		0
v227		0
v260		0
v262		0
v264		0
v287	7.0	1
v288	76.83	1
v289		0
v300		0
v316		0
v356	57.97	1
v357	44.26	1
v358		0
v362	118.05	1
v363	91.85	1
v364		0
v389		0
v392		0
v408		0
v434		0
v480	12.92	1
v481		0
v486		0
v493		0
v494		0
v498	18.92	1
v499	54.87	1
v500		0
v502		0
v506	128.93	1
v507	18.09	1
v508		0
v509		0
v519		0
v543		0
v559		0
v562		0
v563		0
v610		0
v616		0
v685		0
v687		0
v689		0
v690		0
v701	13.91	1
v702		0
v721		0
v784		0
v793	4.87	1
v794	104.05	1
v795	26.92	1
v796	6.04	1
v797	35.92	1
v798		0
v806	29.77	1
v807		0
v811		0
v813	107.1	1
v814		0
v830		0
v831		0
v832		0
v845		0
v866		0
v867		0
v890		0
v907		0
v922		0
v939		0
v950		0
v981	239.87	1
v982		0
v996		0
v1005		0
v1029		0
v1039		0
v1047		0
v1077		0
v1086		0
v1087	1.04	1
v1088	3.0	1
v1089		0
v1115		0
v1123		0
v1153		0
v1164		0
v1173	14.87	1
v1174		0
v1227		0
v1234		0
v1245		0
v1285		0
v1302		0
v1313	8.14	1
v1314	12.92	1
v1315		0
v1325	9.14	1
v1326	100.09	1
v1327	37.06	1
v1328		0
v1329	32.66	1
v1330		0
v1456	106.0	1
v1457	9.12	1
v1458	8.82	1
v1459		0
v1460		0
v1479		0
v1524		0
v1541		0
v1563		0
v1568	26.27	1
v1569		0
v1579	18.97	1
v1580	29.13	1
v1581	16.83	1
v1582	81.96	1
v1583	29.01	1
v1584		0
v1590		0
v1593		0
v1594		0
v1609		0
v1615		0
v1697		0
v1703	55.03	1
v1704		0
v1707		0
v1721	24.9	1
v1722		0
v1750		0
v1781		0
v1784	24.01	1
v1785	28.98	1
v1786	33.01	1
v1787	66.01	1
v1788	16.99	1
v1789	50.98	1
v1790	13.01	1
v1791		0
v1813		0
v1859		0
v1912		0
v1934		0
v1937	62.93	1
v1938		0
v2016		0
v2026		0
v2033		0
v2034		0
v2059		0
v2085		0
v2103		0
v2137		0
v2196		0
v2197		0
v2203		0
v2204	54.03	1
v2205		0
v2258		0
v2262	13.99	1
v2263		0
v2268		0
v2274	158.09	1
v2275	29.74	1
v2276		0
v2282		0
v2291		0
v2326		0
v2327	7.96	1
v2328	10.95	1
v2329		0
v2331		0
v2346		0
v2372		0
v2383		0
v2400	8.06	1
v2401		0
v2411		0
v2415		0
v2417		0
v2422		0
v2423	47.34	1
v2424		0
v2429	199.06	1
v2430		0
v2440		0
v2444	38.24	1
v2445	129.74	1
v2446		0
v2463	66.04	1
v2464		0
v2472		0
v2491	6.98	1
v2492		0
v2498	14.06	1
v2499	5.75	1
v2500	10.26	1
v2501	4.83	1
v2502	26.06	1
v2503	14.76	1
v2504	6.94	1
v2505	21.11	1
v2506	8.03	1
v2507	13.23	1
v2508	21.88	1
v2509	6.91	1
v2510	6.02	1
v2511	6.19	1
v2512	31.91	1
v2513	7.06	1
v2514	11.07	1
v2515	33.92	1
v2516		0
v2543		0
v2608	11.06	1
v2609	149.07	1
v2610	43.74	1
v2611		0
v2612		0
v2619		0
v2654		0
v2655		0
v2662		0
v2675		0
v2688		0
v2698		0
v2725		0
v2735		0
v2739	80.92	1
v2740	15.06	1
v2741		0
v2759	127.11	1
v2760		0
v2775		0
v2805		0
v2825		0
v2876	72.93	1
v2877		0
v2883	71.78	1
v2884	13.18	1
v2885		0
v2891	125.98	1
v2892		0
v2896		0
v2920	6.78	1
