visit_id	wifi_id	date	indices
v179	306	17167	2058;2097;2100;2101;2138;2140;2155;2196;2230
v191	319	17199	150350;150352;150353;150354;150356;150369;150383;150386
v192	319	17227	288741
v201	334	17208	194224;194226;194227;194233;194238;194239;194260;194266;194270;194282;194284
v269	442	17206	184537;184539;184540;184541;184542;184545;184547;184569;184570;184572;184573
v274	449	17209	199578;199581;199582;199583;199584;199589;199592;199597;199599;199600
v473	767	17184	86296;86299;86300;86301;86352;86369
v474	767	17185	89991;89997;89999;90002;90004;90052
v483	777	17202	167666;167668;167669;167671
v484	777	17260	426907;426908;426909;426910;426913;426915;426916;426924;426926;426932;426933
v519	814	17276	483701;483709;483714;483716;483734;483761;483764;483766;483815;483816
v593	928	17172	27418;27419;27420;27421;27440;27478;27480;27521
v601	939	17213	217909;217911;217912;217913;217921
v662	1019	17184	84303;84304;84306;84307;84319;84337;84365;84370;84371;84372;84374;84655;84658;84659;84668;84669;84672
v663	1019	17185	89931;89932;89933;89938;89954;89978
v691	1061	17183	80345;80348;80349;80350;80355
v692	1061	17251	389176
v794	1201	17201	162407;162412;162413;162414;162420;162429;162439
v925	1428	17252	393261;393262;393267;393269;393273
v955	1457	17249	381485;381487;381507;381510;381516;381533;381537;381551;381552;381577
v975	1484	17260	426641;426645;426652;426656;426662;426663
v988	1508	17205	181402;181412;181431;181451;181474;181489;181505;181555;181559;181560;181625
v989	1508	17230	303201;303204;303210;303220;303252;303254;303257;303277
v1129	1682	17195	130729;130753;130770;130779;130800;130801;130802;130805
v1240	1813	17175	41208;41209;41210;41212;41218;41244;41264;41269;41274;41280;41282;41364
v1241	1813	17200	155425
v1265	1846	17273	475306;475307;475322;475323;475325;475330;475346;475347;475348;475350;475361
v1266	1846	17278	490963;490965;490968;490969;490970;490976
v1540	2273	17214	223066;223084;223094;223098;223099;223102;223114;223127;223130;223131;223132
v1541	2273	17257	415523;415525;415529;415533;415535;415537;415549;415555;415563;415565;415603;415649;415653
v1673	2430	17203	174601;174602;174603;174605;174606;174607;174725;174727;174728;174729;174733;174734;174742;174744;174746;174747;174748
v1674	2430	17204	179128;179129;179130;179132;179134;179135;179140;179142;179144;179146
v1675	2430	17232	311579;311584;311586;311587;311588;311589
v1712	2489	17229	298043;298044;298046;298054;298072;298092;298094;298101;298102;298105;298107
v1806	2630	17171	22594;22595;22599;22600;22606;22607;22685
v1854	2689	17169	14967;14971;14985
v1855	2689	17172	26313;26314;26315;26318
v1876	2719	17269	457667;457671;457674;457729;457731;457744;457747;457748
v1917	2770	17196	135086;135090;135091;135092;135093;135096;135097;135098;135099;135118;135122;135160;135162;135165;135166;135168;135169
v1918	2771	17243	359610;359612;359615;359620;359623;359624;359675;359683;359688;359689
v1928	2786	17264	441997;441999;442015;442020;442078;442110;442111;442124
v1969	2845	17202	166545;166546;166549;166551;166552;166553;166643;166679
v2162	3161	17194	124932;124934;124937;124941;124950;124953;124970;124982;124983
