index	wifi_id	ts	area	dwell_time
33	29053	1483235923	out	75
54	2273	1483236852	out	74
56	2273	1483236894	in	32
285	15163	1483240828	out	50
324	25984	1483241321	out	92
363	40012	1483241790	out	62
509	40002	1483243076	out	122
582	40712	1483243754	out	74
665	43586	1483244441	out	1266
671	40002	1483244474	out	94
672	40002	1483244478	in	77
673	40002	1483244478	1f	77
970	35298	1483246412	out	13
996	15163	1483246604	out	412
1114	25984	1483247291	out	53
1126	4076	1483247439	out	39
1312	40712	1483248695	out	126
1389	29923	1483249231	out	1464
1396	29923	1483249278	in	907
1404	29923	1483249292	1f-left-3	885
1405	29923	1483249292	1f	889
1406	29923	1483249296	1f-left-2	853
1407	29923	1483249299	1f-right-3	879
1409	29923	1483249304	1f-right-2	855
1416	29923	1483249333	1f-right-1	797
1419	29923	1483249380	1f-left-1	754
1432	29923	1483249425	2f	503
1433	29923	1483249425	2f-stair	469
1435	29923	1483249430	2f-left-1	430
1436	29923	1483249431	2f-right-1	498
1437	29923	1483249433	2f-right-2	429
1440	29923	1483249457	2f-left-2	393
1455	40712	1483249664	out	11
1523	35298	1483250211	out	195
1555	43586	1483250402	out	44
1587	8079	1483250581	out	41
1692	40712	1483251574	out	298
1917	28132	1483253073	out	1028
1959	306	1483253259	out	1836
1989	40712	1483253475	out	105
2008	306	1483253527	in	1437
2045	28132	1483253744	in	241
2046	28132	1483253748	1f	237
2048	28132	1483253750	1f-left-3	224
2049	28132	1483253758	1f-right-3	203
2053	28132	1483253760	1f-left-2	201
2054	28132	1483253765	1f-right-2	129
2058	306	1483253777	2f-stair	495
2059	306	1483253777	2f	495
2066	28132	1483253806	1f-left-1	32
2068	28132	1483253810	1f-right-1	39
2088	4076	1483253928	out	40
2096	35886	1483253954	out	6
2097	306	1483253959	2f-right-1	44
2100	306	1483253971	2f-left-1	178
2101	306	1483253974	2f-right-2	5
2136	306	1483254322	1f	641
2138	306	1483254334	1f-left-1	630
2140	306	1483254340	1f-left-2	539
2155	306	1483254395	1f-right-2	486
2196	306	1483254630	1f-right-1	262
2230	306	1483254867	1f-right-3	4
2495	4076	1483256413	out	42
2824	10163	1483258589	out	1470
2827	10163	1483258621	1f	1373
2828	10163	1483258621	in	1373
2829	10163	1483258621	1f-left-2	1298
2830	10163	1483258629	1f-left-3	510
2831	10163	1483258632	1f-right-3	511
2832	10163	1483258653	1f-right-2	1258
2842	10163	1483258772	1f-right-1	1129
2843	4076	1483258795	out	285
2976	10163	1483259093	1f-left-1	803
2993	40893	1483259254	out	2880
3000	40893	1483259284	in	2816
3001	40893	1483259284	1f	673
3030	40893	1483259354	2f	202
3031	40893	1483259354	2f-stair	202
3040	10163	1483259399	2f-left-1	189
3041	10163	1483259399	2f	189
3042	10163	1483259403	2f-stair	123
3109	10163	1483259920	1f-right-3	11
3127	4076	1483260053	out	55
3130	4076	1483260068	in	18
3131	4076	1483260068	1f	18
3164	40893	1483260361	2f	1510
3165	40893	1483260361	2f-stair	1510
3186	18420	1483260445	out	412
3188	18420	1483260493	in	289
3189	18420	1483260493	1f	289
3190	18420	1483260499	1f-left-3	277
3191	18420	1483260500	1f-right-3	274
3192	18420	1483260504	1f-left-2	276
3195	18420	1483260507	1f-right-2	241
3326	40893	1483261216	2f-right-1	82
3327	40893	1483261217	2f-left-1	430
3329	40893	1483261238	2f-right-2	58
3330	40893	1483261239	2f-left-2	52
