index	wifi_id	ts	area	dwell_time
9	14127	1483221375	max	43
103	30798	1483235658	max	7
570	30798	1483241697	max	58
576	30798	1483241732	out	13
635	32101	1483242619	max	225
636	32101	1483242619	out	226
895	7495	1483245073	max	128
896	7495	1483245073	out	127
1232	35934	1483247024	max	329
1233	35934	1483247025	out	326
1238	35934	1483247050	sensor16	4
1239	35934	1483247050	in	300
1240	35934	1483247050	ghi	4
1241	35934	1483247050	center	53
1247	35934	1483247055	sensor16	48
1303	32101	1483247427	max	909
1305	32101	1483247428	out	833
1309	48327	1483247488	max	11
1310	48327	1483247497	out	2
1322	24823	1483247786	max	9
1462	35934	1483248600	in	582
1463	35934	1483248600	out	720
1464	35934	1483248600	max	1361
1465	35934	1483248600	sensor9	580
1547	2472	1483249051	max	87
1554	2472	1483249072	out	67
1600	24823	1483249396	max	342
1649	18070	1483249609	max	84
1654	18070	1483249641	out	43
2004	18070	1483251034	max	1120
2010	18070	1483251038	out	1065
2160	18070	1483251650	in	431
2161	18070	1483251650	ghi	8
2162	18070	1483251650	center	410
2163	18070	1483251650	sensor15	8
2168	18070	1483251659	sensor15	391
2304	18070	1483252050	sensor9	10
2307	18070	1483252061	jk3	21
2308	18070	1483252063	sensor9	18
2646	24823	1483253071	max	394
2680	24823	1483253278	out	122
3003	34930	1483254182	max	66
3008	34930	1483254201	out	47
3710	17366	1483256324	max	364
3882	12329	1483257012	max	44
3951	45600	1483257332	max	413
4020	48327	1483257730	max	16
4030	24823	1483257788	max	41
4035	24823	1483257798	out	17
4390	25942	1483258971	max	2049
4395	25942	1483258979	out	54
4431	44957	1483259127	max	1079
4432	44957	1483259129	bcd	340
4433	44957	1483259129	center	519
4434	44957	1483259129	out	1015
4435	44957	1483259129	in	519
4436	44957	1483259129	sensor5	5
4437	44957	1483259135	out1	71
4457	44957	1483259199	ent	270
4463	44957	1483259207	sensor14	8
4464	44957	1483259207	ghi	305
4466	44957	1483259215	sensor15	19
4482	44957	1483259234	ef	414
4483	44957	1483259234	sensor7	21
4493	44957	1483259256	sensor16	29
4498	44957	1483259286	sensor16	23
4502	44957	1483259309	jk3	223
4503	44957	1483259309	indi-brand2	223
4504	44957	1483259309	indi-brand	223
4505	44957	1483259310	jk2	16
4506	44957	1483259310	jk	7
4507	44957	1483259311	sensor17	5
4508	44957	1483259312	ent2	4
4510	44957	1483259318	sensor10	8
4511	44957	1483259326	sensor18	2
4518	44957	1483259329	sensor17	77
4572	44957	1483259407	sensor9	4
4578	44957	1483259412	sensor8	57
4616	44957	1483259469	sensor5	30
4625	44957	1483259500	sensor14	10
4628	44957	1483259512	sensor15	15
4630	44957	1483259527	out2	5
4631	44957	1483259533	out2	115
4644	14127	1483259629	max	65
4645	14127	1483259629	out	43
4957	17366	1483260413	max	3
5083	25942	1483260786	out	230
5120	25942	1483260928	in	74
5127	25942	1483260958	indi-brand	44
5128	25942	1483260958	jk3	44
5129	25942	1483260958	sensor19	3
5130	25942	1483260958	indi-brand2	44
5131	25942	1483260961	out2	22
5134	25942	1483260984	out2	18
5490	25942	1483262189	out	425
5494	25942	1483262191	max	403
5608	1379	1483262521	max	919
5609	1379	1483262522	out	887
6315	48327	1483265323	max	544
6326	48327	1483265340	out	272
6476	25942	1483266139	max	22
6478	25942	1483266149	out	22
7083	41237	1483269903	max	241
7256	41237	1483271917	max	665
7257	41237	1483271920	out	666
7258	41237	1483271947	in	21
7261	41237	1483271958	sensor16	3
7263	41237	1483271962	sensor17	3
7300	12745	1483272330	max	1091
7304	12745	1483272358	out	140
7308	32726	1483272397	max	60
7309	32726	1483272397	out	56
7437	12745	1483273275	out	140
7438	12745	1483273303	in	23
7439	12745	1483273312	sensor5	2
7440	12745	1483273314	out2	12
7443	32726	1483273374	max	408
7446	32726	1483273398	out	381
7498	7940	1483274189	out	72
7499	7940	1483274189	max	119
7530	12745	1483274498	max	80
7531	12745	1483274500	out	81
7636	2999	1483277076	max	142
7681	10022	1483319957	max	697
7682	10022	1483319957	out	570
7727	13918	1483321799	max	34
7728	13918	1483321815	out	17
7842	29289	1483323178	out	10
7843	29289	1483323178	max	10
8117	9470	1483327955	max	5
8140	30565	1483328322	jk3	199
8141	30565	1483328322	in	280
8142	30565	1483328322	max	280
8143	30565	1483328322	out	280
8144	30565	1483328323	jk	198
8145	30565	1483328323	sensor4	3
8146	30565	1483328323	center	279
8147	30565	1483328323	jk2	198
8148	30565	1483328327	sensor16	4
8150	30565	1483328332	sensor2	2
8151	30565	1483328332	bcd	270
8152	30565	1483328335	sensor7	12
8160	30565	1483328347	sensor1	9
8161	30565	1483328347	fitting1	255
8162	30565	1483328350	fitting-room	252
8163	30565	1483328356	sensor5	165
8189	30565	1483328522	sensor6	80
8196	24602	1483328685	max	460
8197	24602	1483328686	out	464
8198	24602	1483328689	in	31
8199	24602	1483328694	out1	5
8200	24602	1483328699	center	10
8201	24602	1483328700	ghi	9
8202	24602	1483328700	sensor5	3
8203	24602	1483328704	sensor14	5
8374	34256	1483330448	max	20
8375	34256	1483330453	out	16
8429	45667	1483331009	max	871
8559	45667	1483331655	out	225
8687	37064	1483332487	max	20
8690	37064	1483332508	out	5
8861	10022	1483333934	max	558
8862	10022	1483333934	out	468
8909	23592	1483334251	max	16
8914	23592	1483334257	out	9
8968	13031	1483334805	max	57
8972	13031	1483334830	out	27
9034	44273	1483335428	max	72
9047	44273	1483335454	out	41
9151	10022	1483335933	max	360
9184	10022	1483336204	out	89
9393	27761	1483337666	max	45
9394	27761	1483337685	out	4
9586	37064	1483339051	max	458
9587	37064	1483339051	out	457
9793	13031	1483340185	max	175
9794	13031	1483340188	out	133
9805	10022	1483340260	max	2
10104	10022	1483341701	max	2
10429	35399	1483342780	max	346
10431	35399	1483342784	out	325
10449	35399	1483342871	center	238
10450	35399	1483342871	sensor16	10
10451	35399	1483342871	in	238
10452	35399	1483342871	ghi	143
10454	35399	1483342881	bcd	209
10455	35399	1483342881	sensor14	44
10458	35399	1483342926	sensor5	63
10468	35399	1483342989	sensor15	3
10469	35399	1483342993	sensor7	20
10470	35399	1483342993	ef	115
10473	35399	1483343014	sensor15	76
10479	35399	1483343090	sensor2	18
10947	3728	1483345383	max	383
10948	3728	1483345387	out	378
10955	3728	1483345420	in	43
10956	3728	1483345420	ghi	35
10957	3728	1483345420	center	37
10958	3728	1483345420	out2	15
10964	3728	1483345436	sensor16	5
10965	3728	1483345444	sensor15	11
10970	3728	1483345457	ent	5
11225	3728	1483347017	max	1056
11227	3728	1483347017	out	1034
11276	3728	1483347144	jk3	7
11277	3728	1483347144	in	61
11278	3728	1483347144	sensor19	7
11279	3728	1483347144	indi-brand2	7
11280	3728	1483347144	indi-brand	7
11284	3728	1483347152	sensor19	5
11285	3728	1483347158	sensor17	22
11299	3728	1483347181	center	24
11300	3728	1483347181	bcd	24
11301	3728	1483347183	sensor2	5
11306	3728	1483347188	sensor5	17
11446	29616	1483347956	max	112
11667	8992	1483349148	max	21
11671	8992	1483349159	out	9
11884	14596	1483350495	max	612
11885	14596	1483350495	out	612
11888	14596	1483350518	sensor15	588
11889	14596	1483350518	in	588
11890	14596	1483350518	center	588
11901	7940	1483350570	out	167
11902	7940	1483350570	max	165
11956	23660	1483351064	max	447
11958	23660	1483351084	out	15
11985	14127	1483351144	max	277
12575	13872	1483354641	max	1453
12577	13872	1483354671	out	1374
12580	13872	1483354699	in	806
12692	13872	1483355372	indi-brand	21
12693	13872	1483355372	sensor19	21
12694	13872	1483355372	jk3	21
12695	13872	1483355372	indi-brand2	21
12699	13872	1483355393	sensor19	97
12716	13872	1483355490	center	15
12719	13872	1483355492	sensor7	13
12974	25942	1483357166	max	56
13374	25942	1483359505	max	13
13375	25942	1483359521	out	19
13551	5243	1483360637	max	329
13552	5243	1483360661	out	283
13560	5243	1483360690	center	50
13561	5243	1483360690	sensor15	27
13562	5243	1483360690	in	50
13566	5243	1483360718	bcd	22
13567	5243	1483360718	sensor5	22
13819	13031	1483365238	max	350
13821	13031	1483365302	out	9
13899	14127	1483405749	max	36
13927	27529	1483407192	max	13
14184	24602	1483412775	out	179
14185	24602	1483412775	max	210
14203	12363	1483412983	out	222
14204	12363	1483412983	max	252
14205	12363	1483412984	sensor6	221
14206	12363	1483412984	in	221
14585	25942	1483417499	max	57
14586	25942	1483417499	out	55
14608	34930	1483417635	max	173
14609	34930	1483417635	out	172
14769	34930	1483419108	max	20
