visit_id	wifi_id	date	indices
v91	52	17206	263584;263591;263597;263601;263603;263604;263609;263623;263633
v153	100	17208	278564;278569;278670;278679
v154	100	17226	413761;413782;413874;413875;413882;413888;413920;413942;413943;413946
v155	100	17286	812298;812306
v156	100	17355	1273961;1274009;1274017;1274018
v157	100	17377	1421876;1421878;1421879;1421882;1421895;1421898
v161	104	17195	184114;184131;184132
v239	144	17320	1044657
v342	212	17221	369604
v343	212	17441	1793930;1793931;1793932;1794003;1794067;1794130;1794156;1794203;1794214;1794421
v344	212	17459	1894512;1894561
v543	364	17357	1290716;1290740;1290744;1290750
v558	375	17205	260448;260521;260534;260549;260578
v681	437	17404	1591905
v968	579	17241	511571;511576;511578;511581;511582;511586;511589;511590;511594
v969	579	17246	548166;548172;548173;548174;548176;548178
v970	579	17256	615509;615516;615519
v1279	768	17412	1637186;1637192;1638126;1638132
v1344	811	17400	1566019;1566053;1566063;1566103;1566108;1566113;1566124;1566133;1566134;1566135;1566152
v1366	835	17285	807280;807288;807290;807309
v1536	935	17335	1135147
v1602	968	17199	213181;213182;213193;213196;213198;213201;213207
v1653	1007	17283	788347;788358;788364;788365;788367;788424;788440;788463;788471;788481;788491;788498;788499
v1654	1007	17287	824232;824247;824253
v1700	1035	17169	16967;16984;16987;17000;17005;17011;17017;17033;17136;17189;17264
v1720	1050	17349	1236788;1236792;1236796;1236798
v1773	1081	17187	138803;138808;138838;138948;138958;138961;138963;138964;138983;138988;139002;139014;139017;139018;139020;139027;139030;139031;139042;139075;139079
v1892	1159	17386	1479210;1479500;1479502;1479808;1479835
v2020	1234	17257	625644;625664;625667;625670;625713;625718
v2028	1241	17421	1683711
v2087	1278	17230	441811;441837;441869;441906
v2157	1327	17185	124195;124205;124216;124231;124234;124242
v2158	1328	17366	1351086;1351093;1351097;1351103;1351104;1351112;1351113;1351114;1351118;1351119;1351120;1351122;1351124;1351126;1351129;1351133;1351139;1351147;1351148;1351152;1351155
v2184	1346	17263	665901;665905;665910;665915;665968;665982;666019;666040;666044;666049;666163;666266;666279;666304;666317;666320;666326
v2185	1346	17277	750100;750101;750104;750109;750123;750127;750141;750143;750150
v2207	1363	17226	413839;414173;414759;414761;414775;414778;414782;414786;414794;414837;414849;414853
v2236	1379	17175	58660;58677;58697;58716;58742;58750
v2237	1379	17340	1168353;1168364;1168373;1168378;1168387;1168389;1168390;1168400;1168402
v2238	1379	17408	1617174;1617177;1617178;1617179
v2239	1379	17459	1893606;1893616;1893641;1893642;1893643
v2327	1445	17215	327721;327748;327752;327786;327801
v2501	1563	17236	473526;473532
v2816	1767	17181	99015;99030;99038;99093;99409;99411;99425;99438;99439;99441;99456;99459;99465;99472;99495;99538;99539;99545;99547
v2883	1813	17445	1814223;1814226;1814237;1814241;1814243;1814256
v2975	1880	17368	1365041;1365053
v3029	1916	17320	1041264;1041298;1041303
v3030	1916	17404	1588590;1588592;1588593;1588595;1588596;1588597;1588598;1588599;1588601
v3136	1989	17467	1942802;1942826;1942829;1945207;1945218;1945230
v3289	2092	17307	958035
v3290	2092	17314	1002320
v3291	2092	17335	1131378;1131379
v3386	2152	17378	1432091;1432095;1432101;1432103
v3514	2245	17391	1515116;1515129;1515149;1515249;1515254;1515258;1515262;1515282;1515301;1515354;1515369
v3528	2260	17380	1442758;1443101;1443113;1443115;1443121;1443122
v3603	2295	17300	911764;911880;911889;912019;912022;912578;912645;912717;912758;912782;912818;912847;912866;912936
v3633	2318	17368	1364357
v3746	2388	17246	549349;549350;549355;549358;549362;549368;549369;549371;549372
v3801	2428	17196	189533
v3802	2428	17279	763988;763992;763995;763996;763999;764004;764013;764033;764046;764050;764059;764472
v3837	2452	17338	1153558;1153563;1153569;1153572;1153581;1153583
v3876	2472	17348	1232682
v3877	2472	17446	1824266;1824267
v3878	2472	17460	1900278;1900281;1900288;1900298;1900331;1900353
v3901	2489	17438	1771836;1771840;1771843;1771844;1771846
v4021	2571	17173	47156
v4022	2571	17187	136084;140202;140209;140296;140307;140340;140348;140351;140366;140368
v4106	2620	17272	722730;722737;722771;722774;722783;722787;722792;722798;722808
v4124	2628	17171	26423;26427;26435;26463;26474;26483;26510;26534;26577
v4125	2628	17181	97548;97559;97570
v4138	2633	17382	1458010;1458018;1458021;1458038;1458058;1458089;1458101;1458113;1458127;1458203;1458212;1458214
v4145	2641	17286	813830;813847;813862;813945;813958
v4185	2665	17370	1383483
v4366	2762	17291	849762;849763;849813;849814;849816;849817;849820;849822;849823;849825;849829;849832;849833;849840;849845;849849;849851
v4388	2777	17422	1688655;1688659;1688660;1688664;1688667;1688670
v4408	2792	17342	1181420;1181422;1181423;1181430;1181433;1181434;1181441;1181443;1181444
v4413	2797	17283	786933;786935
v4414	2797	17318	1025394;1025399;1025401;1025414;1025432
v4442	2817	17195	184087;184089;184093;184094
v4443	2817	17368	1369645
v4444	2817	17369	1372435;1372441;1372491;1372496;1372513;1373296
v4577	2909	17402	1577182;1577188;1577190;1577195
v4712	2999	17204	254025;254027;254053;254059;254075;254191;254285;254294;254407;254460;254817;254821;254824;254825;254828;254830;254832;254835;254839;254842;254850;254853;254854;254868;254889
v4713	2999	17257	623460;623461;623463;623471
v4714	2999	17270	713836;713845;713847
v4715	2999	17306	951098;951187;951191
v4716	2999	17345	1206897;1206899;1206902;1206904;1206905;1206907;1206910;1206936
v4717	2999	17347	1216810;1216814;1216816;1216817
v4718	2999	17436	1763187;1763192;1763193
v4719	2999	17447	1831511;1831515;1831517;1831519;1831520;1831727;1831733;1831734;1831736;1831737;1831738;1831740;1831745
v4720	2999	17455	1877567;1877568
v4778	3028	17291	854180;854281
v4933	3110	17237	485880
v4934	3110	17243	529396;529460;529464
v4935	3110	17410	1628088;1628105;1628111
v4962	3133	17344	1196860;1196889
v4969	3138	17454	1872480;1872489;1872495;1872500;1872514;1872526
v5034	3177	17392	1519844;1519852;1519876;1519918;1519929
v5035	3177	17402	1579904;1579907;1579924;1579941
v5036	3177	17407	1609404;1609423;1609444;1609450;1609479;1609490;1609491;1609497;1609750;1609751
