index	wifi_id	ts	area	dwell_time
22	3285	1483235390	out	47
54	3776	1483236514	out	908
60	3776	1483236821	in	118
61	3776	1483236821	2f	70
63	13068	1483236874	out	54
78	45354	1483237557	out	63
79	9168	1483237579	out	133
84	4627	1483237849	out	45
99	43842	1483238478	out	946
104	19856	1483238670	out	120
116	41775	1483238988	out	215
123	43370	1483239072	out	1369
131	43370	1483239239	in	1151
133	43370	1483239266	1f	1124
176	43370	1483239799	1f-right-2	552
177	43370	1483239799	1f-left-2	552
178	43370	1483239800	1f-right-1	536
202	43370	1483239921	2f-right-1	169
203	43370	1483239921	2f	388
204	43370	1483239922	2f-stair	387
214	4593	1483239991	out	37
226	43370	1483240057	2f-right-2	27
227	43370	1483240057	2f-left-2	30
230	43370	1483240065	2f-left-1	210
281	43663	1483240324	out	2265
288	43663	1483240347	1f	73
289	43663	1483240347	in	2166
290	43370	1483240352	1f-left-3	36
292	43663	1483240373	1f-left-3	19
293	43663	1483240376	1f-right-3	5
297	43663	1483240394	1f-left-2	17
298	43663	1483240409	1f-right-1	11
307	43663	1483240480	2f	803
308	43663	1483240480	2f-stair	803
311	43663	1483240510	2f-left-1	729
312	43663	1483240516	2f-right-1	713
313	43663	1483240521	2f-right-2	574
314	43663	1483240521	2f-left-2	489
322	38276	1483240589	out	184
338	19856	1483240783	out	2191
350	19856	1483240861	1f	756
351	19856	1483240861	in	2069
358	20318	1483240884	out	270
369	19856	1483240998	1f-right-3	528
372	19856	1483241028	1f-left-3	448
373	19856	1483241031	1f-right-2	585
393	19856	1483241272	1f-left-2	333
401	43663	1483241343	1f-right-1	805
402	43663	1483241343	1f	1170
407	43663	1483241366	1f-right-3	243
408	43663	1483241368	1f-left-2	1049
409	43663	1483241368	1f-right-2	1049
424	19856	1483241465	1f-left-1	147
425	19856	1483241470	1f-right-1	138
428	38276	1483241514	out	1219
451	19856	1483241671	2f-left-1	17
452	19856	1483241671	2f	963
453	19856	1483241673	2f-stair	960
454	19856	1483241674	2f-right-1	581
455	19856	1483241678	2f-right-2	9
501	41775	1483241842	out	569
528	41775	1483241975	1f-right-3	8
529	41775	1483241975	in	311
530	41775	1483241975	1f	38
536	3776	1483242041	out	267
541	41775	1483242096	2f	190
542	41775	1483242096	2f-stair	88
545	27955	1483242110	out	407
562	43663	1483242194	1f-left-1	293
564	33616	1483242218	out	2392
567	27955	1483242224	in	183
583	43663	1483242355	1f-left-3	15
585	43663	1483242372	1f-right-3	25
586	27955	1483242381	1f	25
611	26318	1483242621	out	1065
623	19856	1483242665	1f	264
624	26318	1483242666	1f	753
625	26318	1483242666	in	753
642	26318	1483242753	1f-left-1	3
647	19856	1483242850	1f-left-1	2
650	35276	1483242868	out	427
683	20318	1483243085	out	32
693	26318	1483243156	1f-left-3	92
886	3318	1483245030	out	452
923	23759	1483245313	out	616
945	4593	1483245708	out	3159
963	4593	1483245869	in	2962
964	4593	1483245869	1f-right-3	711
965	4593	1483245869	1f	1330
1015	17228	1483246173	out	115
1020	3318	1483246214	out	88
1038	4593	1483246478	1f-left-3	552
1060	4593	1483246581	1f-left-2	618
1062	10267	1483246587	out	1824
1063	22584	1483246590	out	8
1070	4593	1483246634	1f-right-1	28
1071	4593	1483246645	1f-right-2	554
1076	4593	1483246653	1f-left-1	4
1077	10267	1483246655	in	1716
1078	10267	1483246656	1f-right-3	5
1080	10267	1483246656	1f	1711
1081	10267	1483246658	1f-left-3	8
1082	10267	1483246660	1f-left-2	20
1088	13192	1483246682	out	35
1090	10267	1483246687	1f-left-1	1621
1094	10267	1483246719	2f	171
1095	10267	1483246719	2f-stair	52
1101	10267	1483246772	2f-right-1	107
1118	10267	1483246839	2f-left-1	51
1203	10267	1483247403	1f-right-1	906
1212	4593	1483247481	2f	660
1215	35276	1483247556	out	1187
1219	4593	1483247593	2f-stair	548
1220	35276	1483247595	in	1092
1221	35276	1483247595	2f	780
1223	35276	1483247596	1f	1091
1224	35276	1483247597	1f-left-3	1084
1228	35276	1483247604	1f-right-3	1068
1229	35276	1483247604	1f-right-2	1056
1230	35276	1483247606	1f-left-2	1077
1236	35276	1483247636	1f-left-1	1013
1242	35276	1483247654	1f-right-1	995
1254	35276	1483247699	2f-left-1	644
1263	4593	1483247770	2f-right-1	31
1267	35276	1483247784	2f-stair	591
1274	35276	1483247805	2f-right-1	538
1276	29082	1483247821	out	1367
1279	35276	1483247830	2f-right-2	505
1293	35276	1483247897	2f-left-2	437
1313	10267	1483248024	1f-right-2	335
1315	29082	1483248051	1f	971
1316	29082	1483248051	in	971
1317	29082	1483248051	1f-left-3	965
1331	29082	1483248144	1f-right-3	855
1348	29082	1483248216	1f-right-2	757
1355	10267	1483248267	1f-left-2	72
1356	10267	1483248282	1f-right-3	79
1357	29082	1483248284	1f-left-2	690
1358	29082	1483248291	1f-right-1	628
1366	10267	1483248326	1f-left-3	37
1390	4593	1483248526	1f	305
1394	29082	1483248535	2f	329
1397	29082	1483248539	2f-right-1	286
1400	29082	1483248546	2f-left-1	268
1403	29082	1483248556	2f-right-2	209
1404	29082	1483248557	2f-left-2	209
1412	4593	1483248651	1f-right-2	47
1418	4593	1483248695	1f-left-2	39
1419	4593	1483248696	1f-right-3	38
1429	29082	1483248773	2f-stair	92
1452	29082	1483248913	1f-left-1	9
1496	9489	1483249231	out	1464
1507	9489	1483249278	in	907
1511	9489	1483249292	1f-left-3	885
1512	9489	1483249292	1f	889
1513	9489	1483249296	1f-left-2	853
1514	9489	1483249299	1f-right-3	879
1515	9489	1483249304	1f-right-2	855
1524	9489	1483249333	1f-right-1	797
1525	9489	1483249380	1f-left-1	754
1528	9489	1483249425	2f-stair	469
1529	9489	1483249425	2f	503
1530	9489	1483249430	2f-left-1	430
1531	9489	1483249431	2f-right-1	498
