index	wifi_id	ts	area	dwell_time
2	14576	1483203999	out	10
53	4995	1483238416	out	313
320	34093	1483240910	out	138
658	34093	1483242192	out	17
1543	27348	1483245197	out	4303
1562	27348	1483245251	1f	764
1563	27348	1483245251	in	4111
1575	27348	1483245299	1f-e	609
1731	27348	1483246049	2f	630
1741	27348	1483246098	2f-e	581
1758	27348	1483246213	2f-c	134
1801	27348	1483246426	2f-a	99
1873	27348	1483246718	b1	2449
1876	27348	1483246735	b1_only	527
1877	27348	1483246735	b1-a	345
1892	27348	1483246799	b1-b	446
1915	27348	1483246903	b1-c	205
1931	4995	1483246933	out	106
2253	4995	1483247764	out	162
2312	27348	1483247979	cafe	1113
2322	22115	1483248019	out	422
2325	22115	1483248047	in	159
2326	22115	1483248047	1f-c	155
2327	22115	1483248047	1f	159
2329	22115	1483248052	1f-d	147
2330	22115	1483248062	1f-e	130
2586	43704	1483249122	out	23
2735	22115	1483249692	out	6
3491	25842	1483252882	out	1262
3497	25842	1483252910	in	1233
3498	25842	1483252910	1f-d	118
3499	25842	1483252910	1f	1233
3509	25842	1483252944	1f-c	104
3526	15847	1483253021	out	715
3573	25842	1483253329	b1	753
3587	25842	1483253384	b1_only	518
3607	25842	1483253422	b1-c	181
3624	25842	1483253483	cafe	300
3659	25728	1483253664	out	2404
3671	25728	1483253705	in	2304
3676	25728	1483253710	1f	189
3677	25728	1483253711	1f-c	129
3678	25728	1483253712	1f-d	10
3688	25728	1483253734	1f-e	164
3706	22115	1483253763	out	82
3716	25842	1483253783	b1-a	120
3774	25728	1483253932	2f	147
3782	25728	1483253945	2f-e	131
3794	25728	1483253977	2f-c	47
3814	25728	1483254038	2f-d	10
3837	25728	1483254102	b1	1315
3839	25728	1483254105	cafe	989
3842	25728	1483254108	b1_only	1309
3843	25728	1483254111	b1-a	979
3850	25728	1483254115	b1-b	908
3871	25728	1483254168	b1-c	651
4145	43704	1483254942	out	109
4209	25728	1483255154	1f	855
4210	25728	1483255157	1f-e	841
4283	25728	1483255364	1f-c	645
4293	25728	1483255381	1f-d	625
4695	25728	1483256948	out	25
4948	16255	1483257970	out	56
5056	10439	1483258357	out	1998
5079	10439	1483258406	in	1948
5080	10439	1483258406	1f	553
5121	47922	1483258590	out	1639
5125	10439	1483258602	1f-d	77
5156	10439	1483258771	1f-e	35
5213	10439	1483258945	b1	1033
5230	10439	1483259003	2f	311
5231	10439	1483259003	2f-a	3
5242	10439	1483259028	2f-e	245
5244	47922	1483259032	1f	1173
5245	47922	1483259032	in	1173
