index	wifi_id	ts	area	dwell_time
78	21116	1483235915	max	410
299	7336	1483239812	max	69
463	21116	1483241276	max	1561
464	21116	1483241276	out	870
743	24767	1483244248	max	2363
752	919	1483244324	max	78
916	24767	1483245173	out	64
921	22262	1483245224	out	79
1013	24767	1483246031	out	256
1692	7336	1483249332	max	1070
1698	7336	1483249426	in	702
1699	7336	1483249426	out	975
1810	35541	1483249994	out	19
1811	35541	1483249994	max	24
1877	48752	1483250184	max	284
1878	48752	1483250184	out	276
1919	21116	1483250418	max	647
2282	7674	1483251898	out	78
2293	7674	1483251932	max	47
2884	22401	1483253762	max	75
2885	22401	1483253762	out	74
3050	7674	1483254427	max	1637
3061	7674	1483254463	out	1137
3064	7674	1483254474	sensor5	75
3065	7674	1483254474	in	334
3066	7674	1483254474	center	307
3067	7674	1483254474	bcd	75
3086	7674	1483254549	sensor5	5
3088	7674	1483254555	sensor14	2
3089	7674	1483254555	ghi	227
3090	7674	1483254558	sensor14	25
3093	7674	1483254583	sensor15	37
3102	7674	1483254621	sensor16	8
3111	7674	1483254630	sensor7	152
3199	21116	1483254812	max	145
3206	21116	1483254820	out	125
3301	22401	1483255128	max	1339
3305	22401	1483255149	out	1319
3487	35446	1483255706	max	876
3490	35446	1483255759	out	823
3576	22401	1483256080	sensor19	13
3577	22401	1483256080	jk3	17
3578	22401	1483256080	indi-brand2	17
3579	22401	1483256080	indi-brand	17
3580	22401	1483256080	in	272
3581	22401	1483256094	out2	4
3583	22401	1483256098	sensor19	4
3584	22401	1483256098	center	212
3585	22401	1483256103	sensor9	8
3586	22401	1483256111	sensor9	37
3588	22401	1483256148	ef	161
3589	22401	1483256149	sensor2	7
3590	22401	1483256149	bcd	133
3592	22401	1483256157	sensor5	7
3593	22401	1483256164	sensor6	20
3594	22401	1483256184	sensor15	4
3595	22401	1483256184	ghi	21
3596	22401	1483256188	sensor14	7
3597	22401	1483256196	sensor2	8
3598	22401	1483256205	ent	77
3599	22401	1483256205	sensor14	77
3601	35446	1483256281	in	301
3602	35446	1483256282	sensor5	300
3606	22401	1483256283	sensor13	27
3644	12290	1483256548	max	512
3650	12290	1483256561	out	508
3657	12290	1483256597	in	27
3658	12290	1483256597	out2	7
3659	12290	1483256605	sensor9	4
3661	12290	1483256609	jk2	3
3662	12290	1483256609	jk3	15
3664	12290	1483256609	center	2
3665	12290	1483256609	jk	2
3666	12290	1483256610	sensor19	2
3667	12290	1483256610	indi-brand2	14
3668	12290	1483256610	indi-brand	14
3670	12290	1483256613	sensor18	11
3714	33099	1483256904	max	626
3715	33099	1483256905	out	196
3716	33099	1483256920	ghi	30
3717	33099	1483256920	center	110
3718	33099	1483256920	sensor16	10
3719	33099	1483256920	in	111
3720	33099	1483256930	sensor5	10
3721	33099	1483256930	bcd	10
3724	33099	1483256941	sensor5	4
3725	33099	1483256946	sensor7	4
3727	33099	1483256950	sensor16	10
3729	33099	1483256960	sensor10	70
3730	33099	1483256960	jk3	70
3731	33099	1483256960	jk2	70
3732	33099	1483256960	jk	70
3835	22401	1483257521	max	101
3837	7674	1483257550	max	86
3842	7674	1483257581	out	41
3847	22401	1483257607	out	3
4084	26990	1483258373	max	1621
4085	26990	1483258381	out	1607
4257	26990	1483258961	in	1008
4258	26990	1483258969	indi-brand	6
4259	26990	1483258969	sensor19	6
4260	26990	1483258969	jk3	6
4261	26990	1483258969	indi-brand2	6
4265	26990	1483258978	sensor17	10
4266	26990	1483258989	out2	6
4268	26990	1483258996	sensor7	19
4560	12290	1483260087	max	406
4561	12290	1483260088	out	409
4640	22220	1483260372	max	37
4643	22220	1483260385	out	22
4746	31112	1483260777	max	9
4747	31112	1483260778	out	5
4819	19732	1483261142	max	33
5115	6713	1483262187	max	213
5118	6713	1483262190	out	137
5125	35963	1483262234	max	447
5126	35963	1483262239	out	409
5142	35963	1483262308	ent2	109
5143	35963	1483262308	sensor17	13
5144	35963	1483262308	in	164
5146	35963	1483262322	out2	25
5147	35963	1483262347	out1	17
