visit_id	wifi_id	date	indices
v135	170	17265	690544;690547
v136	170	17271	724315
v231	311	17271	723154;723164
v245	328	17242	523492;523497;523510;523527;523536;523539
v317	414	17257	628982;628992;628995;629003;629007;629021
v500	689	17263	669012
v630	868	17235	469736;469744;469750;469757
v687	962	17169	17550;17553;17558;17564;17575;17580;17614;17620;17687;17750;17776;17787;17788;17797;17799;17813;17833;17844;17846;17847;17850
v688	962	17241	517188;517189;517193;517219;517220;517225;517228;517237;517240;517244;517246;517251;517252;517253;517256
v717	1005	17179	81801;81803;81808;81810;81812;81821;81823;81829;81836;81839;81840;81843
v837	1166	17207	277064;277069;277071;277076;277077;277081;277082;277086;277088;277093;277096;277097
v933	1313	17196	197731;197741;197762
v1037	1501	17187	138365
v1268	1825	17208	288651;288662;288666;288671;288680;288727;288774
v1357	1954	17177	69725;69726;69798;69801;69803;69815;69826;69828;69834;69841;69842;69843;69850
v1358	1954	17184	119110;119114;119116
v1359	1954	17221	373517;373522;373525;373531;373533;373639;373641
v1360	1954	17275	745876;745881;745884;745887;745888;745891;745941;745944
v1441	2113	17221	377376;377378;377382;377387;377391;377394;377397;377399;377401;377403;377410;377415;377419;377422;377424;377430;377443;377445;377450;377463;377480;377496;377509;377510;377513;377514;377516;377519;377520;377522;377524;377525
v1443	2117	17188	144845
v1551	2290	17184	116664;116667;116669;116671;116672;116680;116681
v1660	2470	17218	354863;354876;354896;354911
v1702	2527	17196	193950;194217;194221;194224;194225;194226;194229;194242
v1704	2530	17207	278590
v1714	2545	17237	491409
v1847	2723	17173	47405;47408;47410;47413;47427;47429
v1920	2834	17172	37839
v1921	2834	17175	58725;58728;58732;58740;58747
v1925	2851	17174	49182
v1926	2851	17243	536083
v1928	2862	17178	80105;80107
v1931	2872	17263	668525;668527
v1932	2872	17270	715469
v2095	3103	17245	547143;547160;547162;547212
v2100	3112	17270	721530
v2129	3154	17261	656915;656919
v2143	3176	17209	291133;291141;291147;291150;291154;291155;291160;291165;291174;291179;291181;291184;291185;291207;291243;291248;291250;291253;291254;291256
v2197	3265	17171	32800;32830;32837
v2198	3265	17174	51273;51287;51291;51296;51297;51300;51303;51305;51325;51327
v2199	3265	17176	65049;65064;65069;65074;65105;65115;65128;65131;65174;65186;65224;65273;65327;65396;65412;65415;65447;65448;65449;65451;65453;65458;65466;65473;65475;65481;65482;65483;65484;65485;65496;65499;65855;65860;66337;66379;66385;66433
v2200	3265	17180	96352;96363;96372;96375;96376;96377;96378
v2201	3265	17181	103198;103209;103274;103280
v2202	3265	17183	114894;114906;114999;115037;115040;115122;115135;115142;115148;115241;115247;115249;115635;115642;115645;115652;115653;115657
v2203	3265	17185	123816;123821;123823;123825;123826;123833;123834;123838;123843;123845;123846;123849;123879;123882;123883;123888
v2204	3265	17188	148104;148242;148248
v2205	3265	17192	175865;175868
v2206	3265	17195	187077;187082;187085;187086
v2207	3265	17197	208277;208421;208424;208428
v2208	3265	17198	213855;213866;213868;213873
v2209	3265	17201	237263;237274
v2210	3265	17207	281446
v2211	3265	17209	297858;297901
v2212	3265	17210	299176;299271;299273;299274
v2213	3265	17213	319297;319300;319302;319310;319314;319315;319316;319318;319324
v2214	3265	17220	368370
v2215	3265	17223	395298;395578;395620
v2216	3265	17228	430802;430810;430820
v2217	3265	17229	440569
v2218	3265	17232	453234;453242
v2219	3265	17236	483929
v2220	3265	17243	528154;528247;528250;528255;528260
v2221	3265	17258	642018
v2222	3265	17259	645968
v2223	3265	17265	691567;691569;691571;691572;691573;691574
v2224	3265	17271	727502;727505;727551;727747;727751;727754;727756
v2225	3265	17272	734558;734560
v2226	3265	17283	797309;797336
v2291	3364	17219	360773;360777;360809
v2415	3566	17184	117387;117398;117400;117401;117403;117405;117407;117411;117421;117423;117424;117891;117894;117910;117927
v2463	3622	17252	599922;599927;599928;599930;599932;599994;600000
v2490	3655	17214	323265;323285;323286;323289;323291;323292;323294;323299;323301;323302;323305;323307;323314;323316;323320;323321;323361
v2493	3660	17213	320667;320674
v2494	3661	17195	186601;186643;186660;186670;186689;186713;186721;186737;186738
v2665	3881	17262	663604;663609;663612;663625;663650;663659;663669;663672;663674
v2689	3918	17258	639134;639151;639160;639880;639885;639889;639920;639977;640003;640010;640098;640106
v2704	3943	17223	393762;393765;393766;393851
v2780	4054	17179	85717;85722;85724;85734;85737
v2885	4208	17215	331806;331820;331824;331826;331830;331832;331838
v2940	4271	17287	828390;828393;828399;828405;828420;828436;828440;828459;828485;828489;828492;828495;828507;828508;828518;828527;828528;828529
v2950	4282	17211	308032;308036;308048;308053;308054;308055;308058;308099;308103;308121;308132;308135;308137;308140;308141;308144;308145
v2951	4282	17221	377131;377133;377137;377141
v2952	4282	17223	393673
v2961	4297	17235	475572;475581;475584;475589;475600;475606
v3189	4642	17196	196406;196412
v3190	4642	17244	541366
v3348	4895	17220	365697;365702;365704;365705;365717;365754;365756
v3477	5139	17167	5693;5888;5897;5906;5920;5926;5928;5931
v3478	5139	17169	15336;15346;15352;15354;15359
v3479	5139	17196	197212;197223;197226;197229;197230;197232;197289;197292;197303;197307;197326;197344;197400;197452;197501;197525;197668;197717;197755;197764;197779;197881;197946;197997;198000
