index	wifi_id	ts	area	dwell_time
23	21632	1483235419	out	502
32	23183	1483235656	out	507
37	45210	1483235695	out	53
54	3776	1483236514	out	908
60	3776	1483236821	in	118
61	3776	1483236821	2f	70
64	5581	1483236881	out	648
65	21632	1483236887	out	4327
69	18337	1483237099	out	6
70	35025	1483237125	out	78
74	38281	1483237315	out	579
80	18662	1483237607	out	165
93	19165	1483238315	out	648
96	13362	1483238364	out	149
99	43842	1483238478	out	946
108	23183	1483238878	out	2459
110	19165	1483238924	in	8
113	15014	1483238983	out	2168
119	21632	1483239052	in	2135
120	15014	1483239056	in	2092
121	15014	1483239056	1f-right-3	818
122	15014	1483239056	1f	1041
130	21632	1483239192	2f	1646
132	18662	1483239248	out	11356
153	38281	1483239651	out	897
159	15014	1483239666	1f-left-2	384
160	15014	1483239667	1f-right-2	400
168	38281	1483239700	in	829
171	15014	1483239745	1f-right-1	353
179	21632	1483239801	1f	1382
182	19165	1483239828	out	112
183	15014	1483239829	1f-left-3	122
186	21632	1483239836	2f-left-2	534
187	21632	1483239854	1f-left-3	1320
191	21632	1483239891	1f-right-1	1234
193	21632	1483239892	1f-left-2	1291
197	15014	1483239901	1f-left-1	190
200	21632	1483239911	1f-right-2	1187
201	21632	1483239916	1f-left-1	1242
209	21632	1483239972	1f-right-3	1197
211	38281	1483239979	2f	550
220	21632	1483240049	2f-stair	642
231	21632	1483240065	2f-left-1	615
232	21632	1483240075	2f-right-1	605
237	21632	1483240095	2f-right-2	742
241	15014	1483240123	2f-left-1	629
242	15014	1483240123	2f	633
243	15014	1483240125	2f-stair	630
248	15014	1483240136	2f-right-1	603
257	38281	1483240188	2f-stair	61
262	15014	1483240259	2f-left-2	430
263	15014	1483240259	2f-right-2	427
295	49618	1483240387	out	1372
310	42674	1483240495	out	93
315	42674	1483240522	in	6
316	42674	1483240522	1f	6
323	45811	1483240590	out	179
335	23183	1483240766	in	471
339	23183	1483240787	1f	450
344	23183	1483240812	1f-right-3	338
348	23183	1483240854	1f-right-2	315
349	23183	1483240856	1f-left-2	373
353	15014	1483240863	1f	285
354	15014	1483240864	1f-left-3	278
355	15014	1483240874	1f-left-2	223
356	23183	1483240875	1f-left-3	362
357	15014	1483240877	1f-right-2	220
358	20318	1483240884	out	270
361	15014	1483240912	1f-right-3	6
362	15014	1483240934	1f-left-1	142
363	5581	1483240941	out	380
364	15014	1483240944	1f-right-1	107
377	49618	1483241091	in	633
431	45811	1483241537	out	1203
498	42674	1483241826	out	130
536	3776	1483242041	out	267
545	27955	1483242110	out	407
567	27955	1483242224	in	183
586	27955	1483242381	1f	25
683	20318	1483243085	out	32
694	42674	1483243171	out	264
716	15262	1483243304	out	1271
726	15262	1483243426	in	1129
727	15262	1483243426	2f-right-2	470
728	15262	1483243426	2f	559
735	15262	1483243482	1f-left-3	1011
736	15262	1483243482	1f	1073
737	15262	1483243482	1f-right-2	904
738	15262	1483243483	1f-right-3	634
740	15262	1483243490	1f-left-2	897
758	7193	1483243620	out	172
773	15262	1483243800	2f-stair	12
776	15262	1483243829	2f-right-1	157
832	15262	1483244234	1f-left-1	30
840	15262	1483244261	1f-right-1	244
851	43996	1483244373	out	55
859	36407	1483244502	out	23
919	23898	1483245262	out	50
927	18337	1483245336	out	75
962	7927	1483245846	out	217
970	7927	1483245900	in	140
971	7927	1483245900	1f	140
972	7927	1483245901	1f-right-3	137
973	7927	1483245905	1f-left-3	130
974	7927	1483245917	1f-left-2	113
975	7927	1483245929	1f-right-2	97
977	7927	1483245934	1f-right-1	18
978	7927	1483245947	1f-left-1	49
982	18262	1483245982	out	175
983	18262	1483245985	in	170
984	18262	1483245985	1f	170
985	18262	1483245986	2f	122
986	18262	1483245990	1f-right-3	165
987	18262	1483245998	1f-left-2	143
988	18262	1483246001	1f-right-2	136
989	18262	1483246005	1f-left-1	11
990	18262	1483246006	1f-right-1	10
993	18262	1483246064	2f-stair	44
1002	18262	1483246143	1f-left-3	9
1030	11523	1483246359	out	1696
1049	24984	1483246546	out	418
1066	11523	1483246608	in	1400
1067	11523	1483246608	1f-left-3	253
1068	11523	1483246608	1f	408
1089	11523	1483246683	1f-right-3	171
1123	11523	1483246870	1f-left-2	109
1131	39494	1483246940	out	9
1149	11523	1483247060	2f	485
1150	11523	1483247060	2f-stair	485
1231	10271	1483247618	out	97
1268	11523	1483247792	1f	215
1272	46618	1483247803	out	35
1298	11523	1483247940	1f-right-3	62
1326	49132	1483248138	out	932
1327	49132	1483248139	in	495
1328	49132	1483248139	1f	495
1336	49132	1483248148	1f-left-2	407
1349	49132	1483248225	2f-stair	22
1350	49132	1483248225	2f	132
1352	49132	1483248237	2f-left-1	93
1353	49132	1483248237	2f-right-1	77
1359	49132	1483248309	2f-right-2	2
1391	49132	1483248528	1f-right-1	13
1392	49132	1483248534	1f-left-1	13
1393	15678	1483248535	out	54
1399	49132	1483248543	1f-right-2	56
1474	12309	1483249031	out	365
1491	33700	1483249184	out	4
1527	40105	1483249415	out	18
1648	12833	1483250476	out	38
1678	24984	1483250715	out	169
1713	43355	1483250899	out	1750
1714	43355	1483250899	in	1481
1715	43355	1483250899	1f	61
1718	43355	1483250905	1f-left-3	23
1723	43355	1483250923	1f-left-2	6
1729	6995	1483250985	out	5
1733	43355	1483251004	2f-stair	44
1734	43355	1483251004	2f	659
1747	43355	1483251124	2f-left-2	235
1750	43355	1483251128	2f-right-2	22
1753	43355	1483251137	2f-left-1	19
1839	13362	1483251629	out	217
1889	30449	1483251843	out	1902
1897	43355	1483251868	1f	512
1901	30449	1483251882	in	1832
1902	30449	1483251884	1f	1830
1905	43355	1483251900	1f-right-2	274
1911	30449	1483251957	1f-right-2	1729
1918	30449	1483252071	1f-right-3	1634
1927	16640	1483252111	out	74
1928	30449	1483252118	1f-left-3	373
1934	43355	1483252141	1f-right-3	57
1938	43355	1483252151	1f-left-3	55
1947	30449	1483252185	2f	1294
1955	18662	1483252236	out	6764
1961	30449	1483252274	1f-left-2	255
1971	30449	1483252331	1f-left-1	1353
2002	30449	1483252486	1f-right-1	1185
2036	43842	1483252625	out	1120
2040	12464	1483252665	out	606
2078	30449	1483252834	2f-stair	645
2085	30449	1483252884	2f-left-2	573
2099	30449	1483252977	2f-left-1	492
2101	30449	1483252978	2f-right-1	484
2128	26244	1483253093	out	33
2151	30449	1483253272	2f-right-2	176
2159	30449	1483253320	1f-left-2	379
2221	18356	1483253599	out	1942
2222	18356	1483253600	1f-left-2	45
2223	18356	1483253600	in	1869
2224	18356	1483253600	1f	46
2225	18356	1483253602	1f-right-2	3
2248	30449	1483253689	1f-left-3	25
2304	18356	1483254023	2f-right-1	864
2305	18356	1483254023	2f	865
2338	18356	1483254232	2f-left-1	641
2339	18356	1483254253	2f-right-2	617
2342	18356	1483254263	2f-left-2	600
2357	23588	1483254410	out	2202
2380	18356	1483254648	2f-stair	241
2382	6995	1483254679	out	1242
2390	6995	1483254721	1f	807
2391	6995	1483254721	in	1184
2392	6995	1483254721	1f-left-3	802
2396	6995	1483254775	1f-left-2	709
2405	6995	1483254799	1f-right-2	627
2406	6995	1483254800	1f-right-3	716
2410	6995	1483254839	1f-right-1	571
2433	41585	1483254916	out	16
2435	29562	1483254924	out	558
2436	18356	1483254929	1f	540
2438	18356	1483254931	1f-left-2	538
2439	36548	1483254936	out	1527
2446	29562	1483254970	1f	492
2447	29562	1483254970	in	492
2448	29562	1483254976	1f-right-2	476
2452	6995	1483254984	2f-stair	399
2453	6995	1483254984	2f	399
2454	36548	1483254986	in	820
2455	36548	1483254986	1f-left-3	814
2456	36548	1483254986	1f	814
2459	36548	1483254988	1f-right-3	684
2465	36548	1483255010	1f-right-2	776
2470	36548	1483255085	1f-left-2	710
2472	36548	1483255102	1f-right-1	651
2473	18356	1483255103	1f-left-3	366
2474	18356	1483255133	1f-right-2	179
2475	6995	1483255136	2f-left-1	176
2485	6995	1483255151	2f-left-2	25
2487	6995	1483255157	2f-right-2	146
2488	6995	1483255179	2f-right-1	132
2494	29562	1483255257	2f	42
2499	28453	1483255276	out	87
2500	29562	1483255280	2f-stair	20
2501	36548	1483255291	1f-left-1	496
2505	18356	1483255316	1f-left-1	138
2506	18356	1483255319	1f-right-1	141
2514	29562	1483255351	1f-left-2	110
2520	36548	1483255360	2f	131
2521	36548	1483255363	2f-left-1	79
2523	29562	1483255378	1f-right-3	68
2524	36548	1483255382	2f-right-1	39
2525	36548	1483255384	2f-stair	107
2531	29562	1483255427	1f-left-3	35
2533	21007	1483255429	out	467
2534	26244	1483255457	out	39
2536	21007	1483255477	in	320
2537	21007	1483255477	1f	320
2539	21007	1483255495	2f	213
2541	21007	1483255497	1f-left-3	299
2542	21007	1483255497	1f-left-2	289
2543	21007	1483255499	1f-right-3	290
2544	21007	1483255504	1f-right-2	276
2545	21007	1483255515	2f-right-2	121
2546	21007	1483255525	1f-right-1	238
2547	21007	1483255538	1f-left-1	189
2549	21007	1483255565	2f-stair	138
2550	21007	1483255571	2f-left-1	136
2551	21007	1483255573	2f-right-1	104
2552	21007	1483255585	2f-left-2	25
2554	45249	1483255592	out	632
2584	45249	1483255688	1f	434
2585	45249	1483255688	1f-right-3	29
2586	45249	1483255688	in	434
2587	45249	1483255688	1f-left-3	70
2599	45249	1483255748	1f-right-2	368
2600	45249	1483255748	1f-left-2	369
2613	30449	1483255777	out	1720
2624	31300	1483255815	out	593
2632	31300	1483255834	in	571
2633	31300	1483255834	1f	571
2635	45249	1483255870	2f-right-1	122
2636	45249	1483255870	2f-left-1	123
2637	45249	1483255870	2f	184
2641	31300	1483255910	1f-right-2	495
2644	49778	1483255925	out	731
2678	15678	1483256150	out	2289
2699	49269	1483256296	out	904
2724	30449	1483256382	in	32
2754	15678	1483256527	in	1240
2755	15678	1483256529	1f	1237
2756	15678	1483256529	1f-right-3	353
2760	15678	1483256540	1f-left-3	319
2766	15678	1483256567	1f-right-2	1142
2788	15678	1483256657	1f-right-1	900
2791	15678	1483256681	1f-left-2	1027
2823	15678	1483256816	1f-left-1	751
2849	15678	1483256923	2f-stair	463
2850	15678	1483256923	2f	464
2857	45249	1483256968	out	1145
2897	9838	1483257114	out	45
2913	15678	1483257220	2f-left-1	162
2914	15678	1483257223	2f-right-1	67
2942	12464	1483257406	out	61
2964	11081	1483257561	out	169
2970	19135	1483257584	out	424
2973	15678	1483257609	1f-right-3	126
2991	15678	1483257671	1f-left-3	94
2992	26859	1483257671	out	1093
3007	48334	1483257744	out	561
3013	29562	1483257774	out	298
3093	30012	1483258179	out	704
3094	30012	1483258179	in	703
3095	14975	1483258187	out	86
3101	14975	1483258223	1f	21
3102	14975	1483258223	in	21
3103	14975	1483258223	1f-right-2	21
3104	14975	1483258227	1f-left-2	9
3134	26859	1483258386	in	184
3135	26859	1483258386	1f	184
3179	30012	1483258752	1f	130
3180	16334	1483258757	out	64
3205	30012	1483258875	1f-right-3	7
3208	30012	1483258880	1f-left-3	2
3225	44544	1483258945	out	115
3239	36548	1483259049	out	25
3278	36906	1483259339	out	930
3288	14975	1483259422	out	358
3386	29562	1483260016	out	65
3419	18662	1483260426	out	574
3557	7021	1483260810	out	136
3625	45811	1483261105	out	50
3687	32383	1483261608	out	537
3708	18733	1483261852	out	200
3714	18733	1483261905	in	68
3735	18733	1483261967	2f	6
3749	47355	1483262104	out	54
3753	30449	1483262193	out	690
3767	35924	1483262315	out	286
3776	16640	1483262343	out	736
3790	29562	1483262404	out	1273
3914	45249	1483262983	out	62
3915	18662	1483263001	out	180
3944	11081	1483263212	out	118
4010	43842	1483263528	out	121
4032	43842	1483263591	in	54
4033	43842	1483263591	1f	54
4064	26332	1483263783	out	617
4090	47355	1483264156	out	271
4104	9313	1483264327	out	20
4130	18662	1483264585	out	4362
4132	45210	1483264604	out	47
4152	2587	1483264998	out	37
4172	3004	1483265122	out	1064
4174	29562	1483265135	out	511
4186	293	1483265192	out	656
4191	293	1483265238	2f	358
4192	293	1483265238	in	448
4196	293	1483265246	1f-right-2	414
4197	293	1483265246	1f-right-3	428
4198	293	1483265246	1f-left-3	435
4199	293	1483265246	1f	436
4205	293	1483265255	1f-left-2	423
4208	293	1483265284	1f-left-1	368
4209	293	1483265290	1f-right-1	367
4230	293	1483265379	2f-stair	217
4236	293	1483265398	2f-left-1	170
4237	293	1483265398	2f-right-1	195
4239	293	1483265399	2f-left-2	117
4240	293	1483265403	2f-right-2	113
4253	6370	1483265550	out	1513
4260	16640	1483265591	out	507
4281	6370	1483265696	in	1313
4284	37853	1483265701	out	835
4292	47491	1483265715	out	51
4293	6370	1483265717	1f	747
4296	6370	1483265720	1f-left-3	97
4298	6370	1483265722	1f-left-2	113
4299	6370	1483265725	1f-right-3	13
4305	6370	1483265737	1f-right-2	104
4307	6370	1483265745	1f-right-1	104
4310	12474	1483265749	out	77
4321	6370	1483265768	1f-left-1	696
4327	37853	1483265778	in	720
4341	37853	1483265819	1f	679
4342	37853	1483265828	1f-left-3	657
4346	37853	1483265857	1f-left-2	620
4353	6370	1483265868	2f-stair	308
4354	6370	1483265868	2f	308
4357	37853	1483265878	1f-right-2	594
4358	37853	1483265880	1f-right-3	618
4366	6370	1483265899	2f-right-1	42
4368	6370	1483265900	2f-left-1	187
4380	6370	1483265965	2f-right-2	31
4381	6370	1483265966	2f-left-2	123
4401	37853	1483266111	2f-stair	81
4402	37853	1483266111	2f	81
4444	37853	1483266337	1f-right-1	116
4448	37853	1483266344	1f-left-1	129
4465	24913	1483266471	out	979
4550	6084	1483266923	out	365
4571	15773	1483267057	out	544
4583	6139	1483267227	out	2872
4584	6139	1483267227	in	2547
4585	6139	1483267227	1f	3
4586	6139	1483267228	1f-right-2	2
4589	6139	1483267268	2f	2401
4598	6139	1483267312	2f-left-2	2323
4601	6139	1483267350	2f-right-2	2201
4640	6139	1483267579	2f-left-1	305
4680	18733	1483267731	out	70
4697	16640	1483267821	out	1793
4717	16640	1483267894	1f	1160
4718	16640	1483267894	in	1161
4719	16640	1483267903	1f-left-3	389
4720	16640	1483267904	1f-right-3	373
4721	3004	1483267905	out	13
4722	6370	1483267909	out	4
4725	16640	1483267928	1f-left-2	1121
4726	7962	1483267930	out	98
4745	16640	1483268017	1f-right-2	1024
4754	16640	1483268068	2f	939
4755	16640	1483268068	2f-stair	939
4763	16640	1483268143	1f-right-1	887
4767	16640	1483268163	1f-left-1	126
4785	35756	1483268311	out	74
4802	16640	1483268345	2f-left-1	501
4803	16640	1483268352	2f-right-1	517
4806	16640	1483268355	2f-left-2	514
4807	16640	1483268361	2f-right-2	446
4821	23060	1483268468	out	749
4830	40105	1483268563	out	1322
4840	40105	1483268598	2f-left-1	30
4841	40105	1483268598	2f	61
4842	40105	1483268598	in	762
4851	6139	1483268640	2f-left-1	949
4857	15773	1483268691	out	38
4859	40105	1483268718	1f-left-3	475
4860	40105	1483268718	1f	634
4861	40105	1483268719	1f-right-2	415
