visit_id	wifi_id	date	indices
v18	11	17192	121897;121898;121904;121907;121927;121939;121940;121941;121944;121946
v22	16	17217	245660;245665;245670;245693;245695;245721
v23	17	17247	377448;377449;377450;377452;377455;377463
v25	21	17223	276185;276186;276187;276192
v26	24	17295	548767;548769;548774;548851
v60	49	17249	384935;384936;384937;384948
v70	59	17257	419996;419999;420003
v71	59	17310	591385;591386
v91	74	17169	11493;11497;11498;11502;11503;11506;11510;11511;11512
v92	74	17251	395149;395150;395152;395153;395159;395184;395191;395192;395193;395195;395213
v93	74	17294	547302;547305;547308
v102	81	17192	123069;123070;123072;123073;123074;123076;123081;123089;123090
v103	81	17201	162850;162851;162852;162853;162854;162855
v104	81	17250	391543;391544;391546;391547;391549;391551;391562;391565;391566;391567;391568
v105	81	17257	417700;417701;417702;417703;417704;417706;417713;417729;417731;417733;417734
v106	81	17301	564151;564152;564153;564154;564155;564156;564160;564161;564162;564163;564166
v111	85	17242	361724;361739;361740;361741;361749;361756;361773;361774;361775;361776;361781;361833;361834;361866;361867;361871
v112	85	17245	371509;371510;371511;371512;371513;371514
v113	85	17311	595706;595708;595712;595722;595725;595727
v114	85	17323	637720;637724;637725;637726
v115	86	17177	54163;54165;54168;54170;54199;54241;54242;54258;54261;54262;54265;54266
v116	86	17180	69263;69265;69275;69329;69346;69420;69422;69427;69463;69497;69498;69554;69582
v117	87	17310	591858;591861;591865;591875;591876
v118	89	17220	261342;261386;261429;261430;261431;261770;261806
v141	112	17332	663432;663433;663435;663436;663462;663464
v142	113	17242	360448;360449;360450;360465;360474;360475;360525;360594;360595;360629;360630;360675;360676;360690
v147	121	17274	482678;482680;482681;482682;482683;482689;482707;482709
v181	149	17191	120623;120625;120626;120633;120636;120641;120648;120673;120676;120679;120681
v182	149	17312	599336;599339
v189	160	17194	131021;131033;131034;131054;131117;131129
v215	174	17179	64267;64268;64269;64275;64304;64336;64341;64343;64346;64348
v234	195	17180	67405;67406;67410;67411;67442;67445;67455;67464;67474;67529;67567;67606;67741
v235	195	17186	97636;97637;97638;97640
v316	253	17207	194375
v317	253	17209	205641;205653;205665;205697
v318	254	17189	113286;113287;113288;113289;113291;113301
