visit_id	revisit_interval	revisit_intention
v18		0
v22		0
v23		0
v25		0
v26		0
v60		0
v70	52.64	1
v71		0
v91	82.19	1
v92	43.19	1
v93		0
v102	8.71	1
v103	49.34	1
v104	6.78	1
v105	44.02	1
v106		0
v111	2.79	1
v112	66.08	1
v113	12.14	1
v114		0
v115	3.07	1
v116		0
v117		0
v118		0
v141		0
v142		0
v147		0
v181	120.9	1
v182		0
v189		0
v215		0
v234	6.09	1
v235		0
v316	2.02	1
v317		0
v318		0
v340		0
v355	2.05	1
v356		0
v374		0
v395		0
v432		0
v441		0
v442	1.84	1
v443		0
v492		0
v540		0
v553		0
v565	102.93	1
v566		0
v603		0
v605		0
v610		0
v633		0
v640		0
v655		0
v666		0
v693		0
v725		0
v736	98.02	1
v737		0
v742		0
v753	0.55	1
v754		0
v785	86.97	1
v786	21.86	1
v787		0
v808		0
v857		0
v874		0
v880		0
v907	6.82	1
v908		0
v909	36.01	1
v910		0
v911		0
v912	1.99	1
v913		0
v924		0
v974		0
v978		0
v997		0
v1039		0
v1040		0
v1063	87.02	1
v1064	19.78	1
v1065		0
v1099	0.96	1
v1100	32.04	1
v1101	23.04	1
v1102	0.84	1
v1103	1.12	1
v1104	12.89	1
v1105	2.93	1
v1106	4.84	1
v1107		0
v1109		0
v1121		0
v1124	8.86	1
v1125	1.03	1
v1126	14.76	1
v1127		0
v1131		0
v1140		0
v1164	2.81	1
v1165	11.09	1
v1166	70.99	1
v1167	45.15	1
v1168		0
v1194		0
v1219		0
v1244		0
v1269		0
v1274		0
v1278		0
v1284		0
v1288		0
v1331		0
v1340		0
v1352		0
v1412	9.59	1
v1413		0
v1415		0
v1419		0
v1422		0
v1425	25.75	1
v1426	65.23	1
v1427		0
v1439	2.36	1
v1440		0
v1475	11.89	1
v1476	16.18	1
v1477	17.61	1
v1478	14.21	1
v1479		0
v1487		0
v1488		0
v1491		0
v1493		0
v1495		0
v1497		0
v1506		0
v1528		0
v1550		0
v1566		0
v1573		0
v1595		0
v1609	3.27	1
v1610		0
v1638		0
v1640	0.99	1
v1641		0
v1643	8.09	1
v1644	44.2	1
v1645	7.73	1
v1646	111.05	1
v1647		0
v1649	2.05	1
v1650		0
v1653		0
v1658	2.22	1
v1659		0
v1677	1.19	1
v1678		0
v1682		0
v1729	15.01	1
v1730	22.34	1
v1731		0
v1760		0
v1775		0
v1781		0
v1800	38.88	1
v1801	124.98	1
v1802		0
v1819		0
v1822		0
v1827	4.09	1
v1828	40.94	1
v1829	1.07	1
v1830	18.7	1
v1831		0
v1842		0
v1843	70.85	1
v1844		0
v1863		0
v1866		0
v1874		0
v1897		0
v1902	0.79	1
v1903		0
v1904		0
v1912	10.94	1
v1913	6.17	1
v1914	14.02	1
v1915		0
v1928		0
v1976		0
v2059		0
v2064		0
v2084	33.93	1
v2085		0
v2123	82.02	1
v2124		0
v2125	123.41	1
v2126		0
v2133		0
v2153	14.14	1
v2154	59.05	1
v2155		0
v2172	0.99	1
v2173		0
v2181		0
v2235		0
v2272		0
v2299	9.02	1
v2300		0
v2301		0
v2319	150.2	1
v2320		0
v2335		0
v2353	6.09	1
v2354		0
v2355		0
v2370		0
v2377	3.37	1
v2378		0
v2383	42.8	1
v2384		0
v2406		0
v2423		0
v2430		0
v2438		0
v2446		0
v2487		0
v2494		0
v2510		0
v2513		0
v2528		0
v2542		0
v2544	2.14	1
v2545	12.12	1
v2546	12.0	1
v2547		0
v2562		0
v2568		0
v2573		0
v2606		0
v2675		0
v2709		0
v2718		0
v2732	43.08	1
v2733		0
v2774		0
v2792		0
v2793		0
v2795	73.58	1
v2796		0
v2798	72.93	1
v2799	7.0	1
v2800		0
v2807		0
v2831		0
v2845		0
v2867		0
v2868		0
v2870		0
v2893	166.1	1
v2894		0
v2911		0
v2917	0.81	1
v2918		0
v2947	33.12	1
v2948	7.12	1
v2949		0
v2960		0
v2963		0
v2967		0
v2983		0
v2984		0
v2995		0
v3037		0
v3053		0
v3072	1.14	1
v3073		0
v3075	27.14	1
v3076		0
v3077		0
v3129	93.49	1
v3130		0
v3154		0
v3158		0
v3159		0
v3168	41.03	1
v3169		0
v3195	7.03	1
v3196		0
v3197		0
v3205		0
v3216		0
v3227		0
v3235		0
v3239		0
v3255		0
v3261		0
v3272		0
v3277		0
v3298		0
v3316		0
v3325		0
v3336		0
v3342		0
v3348		0
v3354		0
v3366		0
v3369		0
v3406	97.76	1
v3407		0
v3413		0
v3434	23.13	1
v3435		0
v3451		0
v3453	4.07	1
v3454	3.92	1
v3455	4.04	1
v3456		0
v3495		0
v3499	2.0	1
v3500		0
v3550	12.16	1
v3551		0
v3562		0
v3569	1.04	1
v3570		0
v3590	38.87	1
v3591		0
v3612	68.22	1
v3613		0
v3619		0
v3641	11.0	1
v3642	15.98	1
v3643	5.0	1
v3644	0.99	1
v3645	1.03	1
v3646	25.95	1
v3647	7.98	1
v3648	1.0	1
v3649	1.0	1
v3650	17.99	1
v3651	13.98	1
v3652	20.21	1
v3653		0
v3667	10.26	1
v3668	81.95	1
v3669		0
v3713	68.31	1
v3714	1.68	1
v3715	42.28	1
v3716		0
v3723		0
v3741		0
v3742		0
v3759	0.94	1
v3760		0
v3766		0
v3767		0
v3770		0
v3797	1.86	1
v3798		0
v3840	10.41	1
v3841	106.81	1
v3842	3.89	1
v3843		0
v3848		0
v3860	27.1	1
v3861		0
v3909	1.56	1
v3910	45.2	1
v3911	51.24	1
v3912		0
v3919		0
v3939		0
v3948	19.0	1
v3949		0
v3954	62.04	1
v3955		0
v3987	10.78	1
v3988	52.28	1
v3989	9.8	1
v3990		0
v3998		0
v4007	0.5	1
v4008	2.16	1
v4009	50.93	1
v4010		0
v4012		0
v4015		0
v4050		0
v4052	10.27	1
v4053	15.11	1
v4054	21.66	1
v4055	65.96	1
v4056	0.95	1
v4057		0
v4073		0
v4082		0
v4117	87.22	1
v4118		0
v4131	0.94	1
v4132		0
v4141		0
v4162		0
v4185		0
v4211		0
v4216	2.38	1
v4217		0
v4239		0
v4243		0
v4250	7.7	1
v4251		0
v4262		0
v4269		0
v4271		0
v4273		0
v4326	1.1	1
v4327		0
v4328	24.65	1
v4329	21.24	1
v4330	18.72	1
v4331	51.89	1
v4332	9.37	1
v4333		0
v4342		0
v4411		0
v4425		0
v4484		0
v4511	21.63	1
v4512	20.04	1
v4513		0
v4514	62.03	1
v4515		0
v4529		0
v4534		0
v4535		0
v4559	4.69	1
v4560		0
v4576		0
v4583		0
v4597	10.0	1
v4598	0.71	1
v4599	4.78	1
v4600	14.45	1
v4601		0
v4611		0
v4636		0
v4671		0
v4673	83.1	1
v4674		0
v4685	10.96	1
v4686	12.83	1
v4687	5.19	1
v4688		0
v4710		0
v4714		0
v4731		0
v4734		0
v4735	17.12	1
v4736	79.81	1
v4737		0
v4739		0
v4743		0
v4744		0
v4746		0
v4758		0
v4775	52.3	1
v4776		0
v4806		0
v4807		0
v4808	10.32	1
v4809	17.82	1
v4810	14.35	1
v4811	0.67	1
v4812	6.08	1
v4813		0
v4814		0
v4818		0
v4869		0
v4872		0
v4874		0
v4894		0
v4910	80.11	1
v4911	20.98	1
v4912	54.09	1
v4913		0
v4914	1.29	1
v4915		0
v4934		0
v4943		0
v4967		0
v4977		0
v5008		0
v5018		0
v5038	43.1	1
v5039	0.7	1
v5040		0
v5047		0
v5048		0
v5051		0
v5055	69.07	1
v5056		0
v5057	24.93	1
v5058	13.14	1
v5059		0
v5081		0
v5097		0
v5099	38.72	1
v5100		0
v5101		0
v5113	1.98	1
v5114	21.13	1
v5115	22.74	1
v5116	31.99	1
