visit_id	wifi_id	date	indices
v34	65	17172	29059;29060;29061;29062;29063;29064;29071;29072;29076;29132
v76	160	17194	131021;131033;131034;131054;131117;131129
v343	808	17199	154797;154802;154820
v391	916	17198	148516;148533;148534;148535;148573;148582
v427	999	17170	17522;17530;17531;17532;17533;17534
v518	1239	17194	127914;127918;127922;127926;127927;127935
v561	1347	17181	71993;71996;72018;72019;72027;72036;72038;72505;72507;72510;72513;72520;72522
v603	1448	17224	283985;283986;283987;283988;283989
v728	1777	17217	245289;245295;245297;245298;245310;245314
v729	1777	17220	257700;257703;257704;257709;257731;257733
v851	2153	17213	222748;222751;222753;222754;222755;222773;222781;222797;222798
v852	2153	17218	251026;251034
v853	2158	17194	128339;128345;128366;128392;128396;128398;128400;128405
v854	2158	17198	150164
v886	2225	17206	191736;191737;191772;191775;191777;191780;191781;191814;191854;191863;191898
v898	2259	17195	134057;134058;134089;134090;134129;134131;134132;134133;134138
v956	2415	17184	86934;86947;86951;86957;86975;87110
v1012	2562	17174	38664;38673;38675;38678;38686;38702;38719;38721;38786;38801;38802
v1013	2562	17177	53439;53441;53442;53443;53444;53446
v1014	2562	17186	94850;94854;94855;94856
v1015	2562	17207	197483;197485;197488;197490;197494;197538;197544;197545;197556;197565;197590
v1032	2606	17189	112963;112969;112971;112979;113024;113025;113027
v1145	2870	17193	126218
v1146	2870	17204	181074;181078;181079;181084;181092;181106;181150;181155
v1147	2870	17218	252375;252376;252378;252379;252382;252384;252385;252386;252388
v1148	2870	17220	262031;262039;262040;262041;262063;262064;262065
v1157	2882	17173	35777;35779;35782;35786;35791;35794;35795
v1158	2882	17182	79393;79394;79398;79399;79407;79410
v1159	2882	17216	239025;239027;239028
v1162	2893	17215	232722;232729;232730;232731;232755
v1182	2932	17184	89479;89484;89488;89494;89496;89497;89500;89514;89517;89525;89526
v1183	2934	17218	251950;251951;251956;251959;251975;251990;251991;251994;252024;252025
v1258	3143	17185	94610;94613;94615;94618;94619;94631;94635;94647;94661;94674;94698
v1280	3195	17167	3873;3877;3879;3881;3884;3889;3940;3954;3967;3968;3970
v1281	3195	17179	65138;65140;65141;65142;65143;65144;65165;65169;65172;65177;65179
v1282	3195	17188	107159;107167;107173;107176;107179;107193;107194;107206;107233
v1308	3240	17181	71095;71102;71103;71107;71139;71142;71143;71158;71184;71186
v1329	3292	17191	118451;118453;118454;118456;118457
v1330	3292	17218	249164;249171;249172;249187;249190;249192;249199;249209;249227;249241;249242;249275;249276
v1375	3406	17218	248861;248863;248878
v1405	3504	17208	203117;203120;203124;203144
v1406	3504	17211	216814;216819;216827;216828;216831
