visit_id	revisit_interval	revisit_intention
v24	64.85	1
v219	123.73	1
v248		0
v400		0
v574		0
v643	182.21	1
v843		0
v849		0
v936	62.93	1
v956		0
v968	76.9	1
v1210		0
v1269	138.12	1
v1318		0
v1731		0
v1781	72.9	1
v1881		0
v1900		0
v1943		0
v1979		0
v2055	121.22	1
v2296		0
v2397		0
v2404	231.82	1
v2507		0
v2645		0
v2875		0
v2946		0
v3017		0
v3078	155.93	1
v3182		0
v3263		0
v3269		0
v3375		0
v3412		0
v3530	14.02	1
v3549	2.82	1
v3550		0
v3731	161.23	1
v3821	88.78	1
v4080		0
v4188		0
v4271	70.06	1
v4305		0
v4469		0
v4472		0
v4515	69.14	1
v4568	174.01	1
v4585		0
v4627		0
v4788		0
v4841		0
v4864		0
v4914		0
v4973		0
v4993	72.0	1
v5037		0
v5150		0
v5226	120.25	1
v5236		0
v5298		0
v5310	15.21	1
v5336		0
v5548		0
v5631		0
v5638		0
v5655		0
v5744	17.3	1
v5759		0
v5763	112.08	1
v5960	79.85	1
v6010		0
v6044		0
v6335		0
v6371		0
v6394		0
v6450		0
v6562		0
v6623		0
v6694		0
v6772	125.99	1
v6794		0
v6795		0
v6927		0
v7026		0
v7061		0
v7297		0
v7541	169.72	1
v7855		0
v7985	7.96	1
v8048		0
v8143		0
v8228	69.64	1
v8334	19.96	1
v8482		0
v8513		0
v8572		0
v8580		0
v8608		0
v8632		0
v9020		0
v9158		0
v9195		0
v9219		0
v9503	4.85	1
v9516	163.23	1
v9728		0
v9982		0
v10072	140.7	1
v10079		0
v10320		0
v10404		0
v10421		0
v10551	92.34	1
v10719		0
v10760		0
v10767		0
v10784	132.24	1
v10871	25.08	1
v11002		0
v11015		0
v11139		0
v11197		0
v11216	71.3	1
v11443		0
v11569		0
v11621		0
v11662	19.03	1
v11717		0
v11928		0
v11976		0
v12142		0
v12147		0
v12189		0
v12199		0
v12367		0
v12394		0
v12406		0
v12432		0
v12638		0
v12985		0
v13019		0
v13148		0
v13160	235.21	1
v13443		0
v13462	239.81	1
v13498	36.01	1
v13521		0
v13526		0
v13686		0
v13970		0
v13976		0
v14059		0
v14119		0
v14346	139.05	1
v14354		0
v14483		0
v14579		0
v14808		0
v15041		0
v15304		0
v15325		0
v15420		0
v15463	191.08	1
v15515	153.94	1
v15533		0
v15673	101.09	1
v15709	209.34	1
v15863		0
v16043		0
v16143		0
v16397		0
v16412		0
v16430		0
v16431	123.19	1
v16494	28.95	1
v16696		0
v16731		0
v16736		0
v16766		0
v16781	122.98	1
v16852		0
v16885	40.09	1
v17027		0
v17053		0
v17272	40.89	1
v17367		0
v17471		0
v17568	169.69	1
v17633	6.97	1
v17644		0
v17769		0
v17833		0
v17980		0
v18265		0
v18317		0
v18403		0
v18539		0
v18701	40.0	1
v18728		0
v18766	2.94	1
v18854		0
v18913		0
v18924		0
v19049		0
v19076	88.99	1
v19223		0
v19260		0
v19523		0
v19606		0
v19653		0
v19921	115.06	1
v19946		0
v20198	140.13	1
v20277		0
v20568	113.02	1
v20653		0
v20903		0
v20905		0
v20962		0
v20999		0
v21123	152.87	1
v21234		0
v21349		0
v21400		0
v21424		0
v21705		0
v21743		0
v21815	32.25	1
v21864	37.94	1
v21926		0
v21981		0
v22212		0
v22329		0
v22388		0
v22415		0
v22795		0
v23000		0
v23076		0
v23270		0
v23284		0
