visit_id	revisit_interval	revisit_intention
v23	104.27	1
v24		0
v216	1.05	1
v217	49.73	1
v218	79.17	1
v219		0
v247	2.02	1
v248		0
v400		0
v574		0
v640	43.82	1
v641	1.1	1
v642	0.84	1
v643		0
v840	2.11	1
v841	0.94	1
v842	31.86	1
v843		0
v848	20.99	1
v849		0
v933	90.92	1
v934	0.96	1
v935	1.08	1
v936		0
v955	55.88	1
v956		0
v966	58.07	1
v967	65.7	1
v968		0
v1210		0
v1268	16.14	1
v1269		0
v1317	20.19	1
v1318		0
v1730	3.63	1
v1731		0
v1774	20.29	1
v1775	1.98	1
v1776	0.97	1
v1777	0.65	1
v1778	73.19	1
v1779	53.25	1
v1780	1.83	1
v1781		0
v1880	1.85	1
v1881		0
v1900		0
v1943		0
v1977	15.59	1
v1978	82.38	1
v1979		0
v2053	0.94	1
v2054	51.95	1
v2055		0
v2296		0
v2396	91.05	1
v2397		0
v2401	5.86	1
v2402	7.03	1
v2403	21.15	1
v2404		0
v2505	91.93	1
v2506	28.09	1
v2507		0
v2645		0
v2875		0
v2946		0
v3015	1.02	1
v3016	67.02	1
v3017		0
v3078		0
v3181	1.23	1
v3182		0
v3263		0
v3265	0.92	1
v3266	0.89	1
v3267	49.02	1
v3268	1.06	1
v3269		0
v3370	6.99	1
v3371	26.95	1
v3372	67.01	1
v3373	8.83	1
v3374	1.16	1
v3375		0
v3412		0
v3529	36.99	1
v3530		0
v3546	124.81	1
v3547	20.22	1
v3548	12.95	1
v3549		0
v3550		0
v3731		0
v3821		0
v4080		0
v4188		0
v4269	31.94	1
v4270	67.9	1
v4271		0
v4305		0
v4469		0
v4471	1.51	1
v4472		0
v4507	13.98	1
v4508	14.01	1
v4509	13.97	1
v4510	1.99	1
v4511	4.98	1
v4512	2.02	1
v4513	4.99	1
v4514	39.01	1
v4515		0
v4568		0
v4585		0
v4627		0
v4788		0
v4839	2.03	1
v4840	0.59	1
v4841		0
v4864		0
v4913	0.86	1
v4914		0
v4973		0
v4989	39.02	1
v4990	98.18	1
v4991	27.91	1
v4992	0.76	1
v4993		0
v5037		0
v5149	133.25	1
v5150		0
v5226		0
v5232	2.0	1
v5233	50.1	1
v5234	0.61	1
v5235	75.21	1
v5236		0
v5298		0
v5306	58.98	1
v5307	55.37	1
v5308	18.63	1
v5309	21.98	1
v5310		0
v5336		0
v5548		0
v5631		0
v5638		0
v5655		0
v5737	0.98	1
v5738	0.92	1
v5739	22.68	1
v5740	24.32	1
v5741	0.95	1
v5742	35.74	1
v5743	86.88	1
v5744		0
v5754	1.12	1
v5755	2.1	1
v5756	24.85	1
v5757	1.0	1
v5758	0.96	1
v5759		0
v5762	31.96	1
v5763		0
v5960		0
v6009	1.88	1
v6010		0
v6044		0
v6334	69.98	1
v6335		0
v6370	1.96	1
v6371		0
v6394		0
v6450		0
v6562		0
v6621	7.99	1
v6622	64.93	1
v6623		0
v6693	2.18	1
v6694		0
v6772		0
v6793	3.89	1
v6794		0
v6795		0
v6926	6.96	1
v6927		0
v7026		0
v7061		0
v7296	157.02	1
v7297		0
v7538	75.66	1
v7539	12.2	1
v7540	17.06	1
v7541		0
v7855		0
v7978	41.82	1
