visit_id	wifi_id	date	indices
v40	179	17187	56623;56663;56666
v49	215	17199	138811;138816;138818;138840;138858;138859;138910;138933
v69	318	17225	322903
v106	481	17183	26747;26798;26804;26853;26858;26860;26869;26911
v115	515	17236	383309;383312;383319
v167	757	17208	202241
v183	825	17227	332177;332180;332182;332196;332231;332295
v204	910	17197	125997;125999;126006;126019;126031;126034;126042;126049;126050;126052;126132;126149;126245;126251;126254;126271;126272;126282;126284
v269	1225	17203	170474;170625;170648;170717;170729;170737;170746;170755;170895
v270	1225	17228	338606
v329	1461	17230	352217;352218;352219;352246
v382	1648	17185	37446
v451	1972	17210	221853
v540	2461	17184	29940;29957;29960
v595	2683	17229	343110
v601	2722	17229	348428;348436;348437
v717	3201	17187	54325;54333;54342;54350;54389;54396
v822	3618	17220	282899;282900
v827	3640	17213	238657;238682;238692;238693;238696
v880	3859	17224	317122;317124;317132;317133
v907	3947	17181	9777;9798;9843;9849;9850
v975	4310	17198	135841;135854;135885;135894;135914;135917;135921;135938;135939;135965;135979;135982;135986;136009;136030;136106;136113;136867;136892;136905;136909
v1048	4643	17194	103589;103640
v1062	4691	17230	350410;350435;350458;350460;350470;350475;350483;350485;350488;350492;350498;350515;350517;350532;350546;350597;350658
v1226	5297	17224	316100;316108;316115;316137;316163
v1231	5321	17202	162005
v1232	5321	17218	274148;274178;274182
v1271	5494	17222	300213;300249
v1354	5753	17191	85575;85597;85598;85731;85798;85799;85807
v1474	6240	17215	257528;257530;257543;257544;257619;257621;257652;257653;257680;257683;257685;257686
v1480	6251	17187	51845;51852;51861;51866;51871
v1544	6504	17182	16310;16362;16379;16403
v1591	6721	17189	69786;69792;69805;69813;69836;69857;69869;69900;69906;69912;69962;69968;70028;70054;70084;70088
v1718	7269	17212	233241;233247;233254;233255;233256
v1721	7274	17224	315689;315696
v1722	7274	17236	388068;388107;388159;388338;388730;388751;388778;388957;388970;388973;388980
v1869	7893	17203	168527;168530;168585;168587
v1905	8050	17237	396337;396338;396341;396345;396352;396355
v2150	9110	17220	283928;283933;283943;283966;283971;283992;283994;284001;284002;284007;284009;284012;284020;284034;284050;284053;284092;284103;284113;284139;284141
v2234	9434	17235	379833;379877
v2237	9439	17185	39993;40017;40020;40033;40040
v2277	9611	17190	76456;76655
v2288	9665	17214	248257;248347;248360;248403;248431;248442;248449;248475;248497;248508
v2312	9770	17228	340023;340032;340033
v2473	10471	17192	94958;94979
v2502	10589	17218	275976;275982;275988;276066;276076;276162;276168;276225;276317;276322
v2503	10589	17220	288135;288139;288140;288144;288145;288147;288149;288151;288155
v2544	10795	17233	367882;367900;367935;367968;367971;367983;367984;367987;367993;368001;368006;368011;368021
v2732	11641	17195	106153;106155;106160;106163;106169;106173;106174;106175;106176;106177;106184;106187;106188;106189;106190;106191;106192;106193;106194;106197;106199;106201;106203;106204;106205;106206;106208;106224;106246;106250;106253;106303;106308;106309;106311;106317;106321;106337;106340;106345;106356;106358;106362;106366;106372;106378;106379;106383;106389;106390;106400;106424
v2910	12357	17208	203304;203305
v2911	12357	17215	254651;254703;254739;254751
v2955	12567	17200	148624;148656
v2988	12757	17219	281611;281615;281616;281648;281649;281653;281673
v3046	12967	17215	253053;253063;253068
v3051	12986	17215	258209;258231;258238;258249;258258
