index	wifi_id	ts	area	dwell_time
9	26310	1484236456	max	59
11	26310	1484237497	max	570
12	26310	1484237500	in	567
13	26310	1484237500	out	567
15	26310	1484239212	max	195
16	26310	1484241316	max	4867
17	26310	1484242301	out	3865
18	26310	1484242301	2f-sensor3	66
19	26310	1484242301	in	3865
20	26310	1484242367	4f	2402
21	26310	1484242367	I	29
22	26310	1484242367	4f-sensor6	29
23	26310	1484242397	4f-sensor6	177
24	26310	1484242574	4f-sensor10	9
25	26310	1484242574	J	300
26	26310	1484242584	4f-sensor5	280
29	26310	1484242864	4f-sensor10	10
30	26310	1484242875	4f-sensor5	19
31	26310	1484242894	H	1190
32	26310	1484242894	4f-sensor1	350
33	26310	1484243245	4f-sensor4	71
34	26310	1484243316	E	299
35	26310	1484243316	3f-sensor4	20
36	26310	1484243316	3f	299
37	26310	1484243337	4f-counter	608
38	26310	1484243337	4f-sensor9	279
39	26310	1484243616	3f-sensor5	108
40	26310	1484243725	4f-sensor1	220
41	26310	1484243945	4f-sensor9	140
42	26310	1484243975	out9	270
43	26310	1484243975	out-front	270
44	26310	1484244085	4f-sensor4	60
45	26310	1484244145	J	219
46	26310	1484244145	4f-sensor5	79
47	26310	1484244225	4f-sensor10	139
48	26310	1484244365	4f-sensor5	19
49	26310	1484244384	I	385
50	26310	1484244384	4f-sensor6	11
51	26310	1484244395	4f-sensor7	64
52	26310	1484244459	4f-sensor6	5
53	26310	1484244465	4f-sensor7	304
55	26310	1484244770	4f-sensor8	396
56	26310	1484245166	E	1000
57	26310	1484245166	3f	1000
58	26310	1484245166	3f-sensor1	108
59	26310	1484245274	F	607
60	26310	1484245274	3f-sensor2	12
61	26310	1484245278	out8	514
62	26310	1484245278	out-front	514
63	26310	1484245287	3f-sensor3	288
64	26310	1484245454	out9	322
65	26310	1484245575	3f-sensor2	30
66	26310	1484245605	3f-sensor8	77
67	26310	1484245605	G	177
69	26310	1484245683	4f-sensor5	67
70	26310	1484245751	3f-sensor7	28
71	26310	1484245779	3f-sensor7	2
72	26310	1484245782	3f-sensor8	6
73	26310	1484245789	3f-sensor4	92
75	26310	1484245882	3f-sensor3	30
76	26310	1484245912	3f-sensor4	142
77	26310	1484246055	3f-sensor1	4
78	26310	1484246059	3f-sensor6	35
79	26310	1484246095	3f-sensor1	67
80	26310	1484246163	3f-sensor6	3
127	7274	1484262586	max	300
176	14904	1484266119	max	9
